feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__PHLDB1,100,50,1.0,0.11999999731779099,0.35,0.25,True,1.0,unimodal,0.71,True
TPM__PLEC,100,50,1.0,0.15000000596046448,0.41,0.19,True,1.0,unimodal,0.71,True
TPM__CCN1,100,50,1.0,0.15000000596046448,0.42,0.19,True,1.0,unimodal,0.71,True
TPM__ITGA3,100,50,1.0,0.18000000715255737,0.45,0.21,True,1.0,unimodal,0.71,True
TPM__MIR22HG,100,50,1.0,0.14000000059604645,0.38,0.19,True,1.0,unimodal,0.71,True
TPM__RND3,100,50,1.0,0.15000000596046448,0.42,0.19,True,1.0,unimodal,0.71,True
TPM__HTR7,100,50,1.0,0.14000000059604645,0.39,0.2,True,1.0,unimodal,0.71,True
TPM__IQCJ-SCHIP1,100,50,1.0,0.18000000715255737,0.46,0.18,True,1.0,unimodal,0.71,True
TPM__RUSC2,100,50,1.0,0.10000000149011612,0.33,0.2,True,1.0,unimodal,0.71,True
TPM__PLEKHN1,100,50,1.0,0.09000000357627869,0.32,0.19,True,1.0,unimodal,0.71,True
TPM__RAI14,100,50,1.0,0.11999999731779099,0.38,0.2,True,1.0,unimodal,0.71,True
TPM__LINC00973,100,50,1.0,0.11999999731779099,0.42,0.2,True,1.0,unimodal,0.71,True
TPM__SH3TC2,100,50,1.0,0.07999999821186066,0.36,0.18,True,1.0,unimodal,0.71,True
TPM__FHIP1A,100,50,1.0,0.03999999910593033,0.25,0.2,True,1.0,unimodal,0.71,True
TPM__UPP1,100,50,1.0,0.11999999731779099,0.39,0.24,True,1.0,unimodal,0.71,True
TPM__ANXA1,100,50,1.0,0.15000000596046448,0.37,0.18,True,1.0,unimodal,0.71,True
TPM__GPC1,99,49,0.99,0.10999999940395355,0.34,0.19,True,1.0,unimodal,0.71,True
TPM__ANLN,99,49,0.99,0.07000000029802322,0.31,0.19,True,1.0,unimodal,0.71,True
TPM__LINC01605,99,49,0.99,0.09000000357627869,0.34,0.2,True,1.0,unimodal,0.71,True
TPM__ITGA2,99,49,0.99,0.09000000357627869,0.35,0.18,True,1.0,unimodal,0.71,True
TPM__IDH2,99,49,0.99,0.10000000149011612,-0.37,0.19,True,1.0,unimodal,0.71,True
TPM__B9D1,99,49,0.99,0.07999999821186066,0.29,0.18,True,1.0,unimodal,0.71,True
METH__MIR1205,98,48,0.98,0.05999999865889549,0.34,0.24,True,1.0,unimodal,0.71,True
TPM__LINC00511,97,47,0.97,0.07000000029802322,0.29,0.18,True,0.992,unimodal,0.71,True
TPM__DENND4B,97,47,0.97,0.07000000029802322,-0.3,0.18,True,0.992,unimodal,0.71,True
TPM__PKD1L2,97,47,0.97,0.029999999329447746,0.3,0.18,True,0.992,unimodal,0.71,True
METH__RAB11FIP1,96,46,0.96,0.07999999821186066,0.32,0.16,True,0.832,unimodal,0.71,True
METH__HEG1,95,45,0.95,0.07000000029802322,-0.35,0.22,True,0.458,unimodal,0.71,True
TPM__ANKRD46,95,45,0.95,0.07999999821186066,-0.33,0.18,True,0.458,unimodal,0.71,True
TPM__TCIM,94,44,0.94,0.0,0.16,0.18,True,0.181,unimodal,0.71,True
