feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__CHCHD4,100,50,1.0,0.029999999329447746,0.19,0.18,True,1.0,unimodal,0.71,True
METH__LRIG3,100,50,1.0,0.05000000074505806,-0.13,0.15,True,1.0,unimodal,0.71,True
TPM__SLC7A5P1,100,50,1.0,0.009999999776482582,-0.04,0.19,True,1.0,unimodal,0.71,True
TPM__IFNWP19,100,50,1.0,0.019999999552965164,0.13,0.18,True,1.0,unimodal,0.71,True
METH__NOMO3,100,50,1.0,0.019999999552965164,-0.11,0.17,True,1.0,unimodal,0.71,True
TPM__NUAK1,100,50,1.0,0.07999999821186066,0.28,0.17,True,1.0,unimodal,0.71,True
TPM__KRT15,100,50,1.0,0.03999999910593033,0.24,0.16,True,1.0,unimodal,0.71,True
METH__ZNF697,100,50,1.0,0.05000000074505806,-0.11,0.15,True,1.0,unimodal,0.71,True
METH__AHI1,99,49,0.99,0.03999999910593033,-0.19,0.19,True,1.0,unimodal,0.71,True
METH__PTPN21,98,48,0.98,0.03999999910593033,-0.16,0.15,True,1.0,unimodal,0.71,True
METH__TRPM4,96,46,0.96,0.029999999329447746,-0.1,0.17,True,0.832,unimodal,0.71,True
TPM__RNU2-11P,95,45,0.95,0.0,0.0,0.16,True,0.458,unimodal,0.71,True
METH__MIR2116,93,43,0.93,0.009999999776482582,0.13,0.18,True,0.053,unimodal,0.71,True
METH__C10orf114,93,43,0.93,0.019999999552965164,-0.03,0.17,True,0.053,unimodal,0.71,True
TPM__SNORA63,91,41,0.91,0.009999999776482582,0.08,0.18,False,0.002,worst_case,0.89478668261563,True
METH__SNX33,91,41,0.91,0.029999999329447746,-0.11,0.16,False,0.002,worst_case,0.89478668261563,True
