feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
MUT__BRAF,100,50,1.0,0.019999999552965164,-0.34,0.26,True,1.0,unimodal,0.71,True
TPM__GPR137C,100,50,1.0,0.11999999731779099,0.37,0.16,True,1.0,unimodal,0.71,True
METH__SNX27,100,50,1.0,0.07000000029802322,0.28,0.19,True,1.0,unimodal,0.71,True
TPM__ARL14,100,50,1.0,0.05000000074505806,-0.28,0.17,True,1.0,unimodal,0.71,True
TPM__LINC02454,100,50,1.0,0.07000000029802322,-0.32,0.18,True,1.0,unimodal,0.71,True
METH__FAM46A,100,50,1.0,0.029999999329447746,0.23,0.17,True,1.0,unimodal,0.71,True
TPM__NALF1,100,50,1.0,0.019999999552965164,0.13,0.16,True,1.0,unimodal,0.71,True
TPM__FOSL1,100,50,1.0,0.10000000149011612,-0.36,0.17,True,1.0,unimodal,0.71,True
TPM__MYT1,100,50,1.0,0.05999999865889549,0.23,0.17,True,1.0,unimodal,0.71,True
METH__PHLDA1,100,50,1.0,0.07000000029802322,0.34,0.17,True,1.0,unimodal,0.71,True
TPM__GPR173,100,50,1.0,0.07999999821186066,0.24,0.16,True,1.0,unimodal,0.71,True
METH__GIGYF2,100,50,1.0,0.11999999731779099,0.23,0.15,True,1.0,unimodal,0.71,True
TPM__RPL10P13,100,50,1.0,0.07000000029802322,-0.28,0.15,True,1.0,unimodal,0.71,True
METH__UPP1,100,50,1.0,0.07999999821186066,0.34,0.16,True,1.0,unimodal,0.71,True
MUT__KRAS,100,50,1.0,0.029999999329447746,-0.21,0.24,True,1.0,unimodal,0.71,True
TPM__ETV4,100,50,1.0,0.20999999344348907,-0.48,0.15,True,1.0,unimodal,0.71,True
METH__SNORA5B,100,50,1.0,0.10000000149011612,0.09,0.16,True,1.0,unimodal,0.71,True
METH__HDAC4,100,50,1.0,0.09000000357627869,0.18,0.16,True,1.0,unimodal,0.71,True
METH__POLR3G,100,50,1.0,0.03999999910593033,0.16,0.15,True,1.0,unimodal,0.71,True
MUT__RB1,100,50,1.0,0.05999999865889549,0.26,0.24,True,1.0,unimodal,0.71,True
METH__AVPI1,100,50,1.0,0.029999999329447746,0.21,0.2,True,1.0,unimodal,0.71,True
METH__NEAT1,99,49,0.99,0.05999999865889549,0.25,0.15,True,1.0,unimodal,0.71,True
TPM__RIPPLY2,98,48,0.98,0.029999999329447746,0.14,0.16,True,1.0,unimodal,0.71,True
MUT__NRAS,96,46,0.96,0.05999999865889549,-0.21,0.23,True,0.832,unimodal,0.71,True
METH__RPS6KA4,95,45,0.95,0.029999999329447746,0.24,0.16,True,0.458,unimodal,0.71,True
METH__POLR2G,95,45,0.95,0.029999999329447746,0.14,0.15,True,0.458,unimodal,0.71,True
METH__ZMAT5,94,44,0.94,0.019999999552965164,0.16,0.15,True,0.181,unimodal,0.71,True
TPM__CSAG4,92,42,0.92,0.0,0.01,0.16,False,0.013,worst_case,0.89680330634278,True
MUT__APC,92,42,0.92,0.03999999910593033,-0.18,0.24,False,0.013,worst_case,0.89680330634278,True
CNV__RB1,91,41,0.91,0.019999999552965164,-0.13,0.17,False,0.002,worst_case,0.89680330634278,True
