feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__LRBA,100,50,1.0,0.0,-0.09,0.17,True,1.0,unimodal,0.71,True
TPM__LINC01843,100,50,1.0,0.05999999865889549,0.34,0.19,True,1.0,unimodal,0.71,True
TPM__RPS8,100,50,1.0,0.12999999523162842,-0.36,0.2,True,1.0,unimodal,0.71,True
TPM__NCKAP1L,100,50,1.0,0.11999999731779099,-0.24,0.18,True,1.0,unimodal,0.71,True
TPM__NIBAN2,100,50,1.0,0.11999999731779099,0.34,0.17,True,1.0,unimodal,0.71,True
TPM__IL12RB1,100,50,1.0,0.10999999940395355,-0.26,0.17,True,1.0,unimodal,0.71,True
TPM__FERMT3,100,50,1.0,0.07999999821186066,-0.19,0.18,True,1.0,unimodal,0.71,True
TPM__ARHGAP15,100,50,1.0,0.12999999523162842,-0.25,0.18,True,1.0,unimodal,0.71,True
METH__BZRAP1,100,50,1.0,0.14000000059604645,0.34,0.18,True,1.0,unimodal,0.71,True
TPM__CBLC,100,50,1.0,0.07000000029802322,0.27,0.17,True,1.0,unimodal,0.71,True
METH__WDR59,98,48,0.98,0.07000000029802322,-0.28,0.19,True,1.0,unimodal,0.71,True
METH__PPIC,95,45,0.95,0.07999999821186066,-0.3,0.17,True,0.458,unimodal,0.71,True
CNV__FLI1,93,43,0.93,0.05000000074505806,0.26,0.19,True,0.053,unimodal,0.71,True
CNV__KCNJ5,91,41,0.91,0.05000000074505806,0.26,0.18,False,0.002,worst_case,0.8920259190690294,True
CNV__ATM,91,41,0.91,0.029999999329447746,0.25,0.18,False,0.002,worst_case,0.8920259190690294,True
