feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__LINC02535,100,50,1.0,0.03999999910593033,0.33,0.17,True,1.0,unimodal,0.71,True
TPM__PIK3CG,100,50,1.0,0.07999999821186066,-0.28,0.18,True,1.0,unimodal,0.71,True
METH__UNC13B,100,50,1.0,0.029999999329447746,-0.09,0.18,True,1.0,unimodal,0.71,True
METH__NRP1,100,50,1.0,0.03999999910593033,-0.26,0.18,True,1.0,unimodal,0.71,True
TPM__SLC22A3,100,50,1.0,0.03999999910593033,0.21,0.18,True,1.0,unimodal,0.71,True
METH__CCM2,100,50,1.0,0.10999999940395355,0.34,0.2,True,1.0,unimodal,0.71,True
METH__MIR574,100,50,1.0,0.05999999865889549,-0.24,0.18,True,1.0,unimodal,0.71,True
METH__TCF3,100,50,1.0,0.029999999329447746,0.29,0.18,True,1.0,unimodal,0.71,True
METH__C9orf150,99,49,0.99,0.07999999821186066,-0.25,0.18,True,1.0,unimodal,0.71,True
CNV__PPT2,97,47,0.97,0.0,-0.01,0.19,True,0.992,unimodal,0.71,True
TPM__RNU1-16P,95,45,0.95,0.009999999776482582,-0.1,0.18,True,0.458,unimodal,0.71,True
METH__CDC6,92,42,0.92,0.0,0.11,0.2,False,0.013,worst_case,0.893062723302898,True
METH__MYO1E,92,42,0.92,0.03999999910593033,-0.07,0.18,False,0.013,worst_case,0.893062723302898,True
METH__LRP6,92,42,0.92,0.03999999910593033,-0.15,0.2,False,0.013,worst_case,0.893062723302898,True
METH__SLC1A1,92,42,0.92,0.05999999865889549,-0.16,0.18,False,0.013,worst_case,0.893062723302898,True
METH__HNRNPC,91,41,0.91,0.029999999329447746,0.19,0.18,False,0.002,worst_case,0.893062723302898,True
METH__ZNF226,90,40,0.9,0.019999999552965164,-0.13,0.22,False,0.0,worst_case,0.893062723302898,True
