feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__C9orf150,100,50,1.0,0.09000000357627869,-0.25,0.27,True,1.0,unimodal,0.71,True
METH__WBP2,100,50,1.0,0.05999999865889549,-0.22,0.19,True,1.0,unimodal,0.71,True
METH__ARHGAP5,100,50,1.0,0.05999999865889549,-0.28,0.21,True,1.0,unimodal,0.71,True
METH__KRI1,100,50,1.0,0.15000000596046448,0.38,0.2,True,1.0,unimodal,0.71,True
METH__INTU,100,50,1.0,0.10000000149011612,-0.27,0.2,True,1.0,unimodal,0.71,True
TPM__RGS7,100,50,1.0,0.009999999776482582,0.23,0.2,True,1.0,unimodal,0.71,True
TPM__LINC01843,100,50,1.0,0.07999999821186066,0.36,0.2,True,1.0,unimodal,0.71,True
TPM__RHOH,100,50,1.0,0.11999999731779099,-0.31,0.2,True,1.0,unimodal,0.71,True
METH__DSTN,100,50,1.0,0.10000000149011612,-0.3,0.19,True,1.0,unimodal,0.71,True
METH__GPX4,100,50,1.0,0.05999999865889549,-0.31,0.2,True,1.0,unimodal,0.71,True
METH__S100A2,100,50,1.0,0.07999999821186066,-0.34,0.22,True,1.0,unimodal,0.71,True
TPM__HNF1B,100,50,1.0,0.03999999910593033,0.2,0.19,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.12999999523162842,-0.24,0.24,True,1.0,unimodal,0.71,True
METH__SMCR7,98,48,0.98,0.07999999821186066,-0.28,0.19,True,1.0,unimodal,0.71,True
METH__HNRNPC,98,48,0.98,0.07000000029802322,0.21,0.21,True,1.0,unimodal,0.71,True
METH__ZNF697,97,47,0.97,0.07000000029802322,-0.25,0.2,True,0.992,unimodal,0.71,True
METH__NR4A3,97,47,0.97,0.05999999865889549,0.22,0.23,True,0.992,unimodal,0.71,True
METH__ZRANB1,96,46,0.96,0.029999999329447746,0.15,0.2,True,0.832,unimodal,0.71,True
METH__C14orf128,96,46,0.96,0.05999999865889549,-0.3,0.25,True,0.832,unimodal,0.71,True
METH__RAB11FIP5,95,45,0.95,0.029999999329447746,-0.14,0.22,True,0.458,unimodal,0.71,True
METH__PCCA,94,44,0.94,0.05000000074505806,-0.25,0.18,True,0.181,unimodal,0.71,True
METH__SPAG9,94,44,0.94,0.07000000029802322,-0.27,0.19,True,0.181,unimodal,0.71,True
METH__ERP29,94,44,0.94,0.019999999552965164,0.18,0.22,True,0.181,unimodal,0.71,True
METH__EDN1,93,43,0.93,0.029999999329447746,-0.28,0.2,True,0.053,unimodal,0.71,True
METH__MYO1E,92,42,0.92,0.019999999552965164,-0.02,0.21,False,0.013,worst_case,0.8983402489626555,True
METH__TMEM49,92,42,0.92,0.07000000029802322,-0.27,0.19,False,0.013,worst_case,0.8983402489626555,True
METH__ZNF498,90,40,0.9,0.05000000074505806,-0.21,0.2,False,0.0,worst_case,0.8983402489626555,True
