feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__SDC4,100,50,1.0,0.3100000023841858,0.54,0.26,True,1.0,unimodal,0.71,True
TPM__TJP1,100,50,1.0,0.30000001192092896,0.48,0.24,True,1.0,unimodal,0.71,True
TPM__ARHGAP30,100,50,1.0,0.23999999463558197,-0.31,0.22,True,1.0,unimodal,0.71,True
METH__LAMB2,100,50,1.0,0.2199999988079071,-0.19,0.24,True,1.0,unimodal,0.71,True
TPM__RBPMS-AS1,100,50,1.0,0.1899999976158142,0.51,0.2,True,1.0,unimodal,0.71,True
TPM__PRSS23,100,50,1.0,0.27000001072883606,0.52,0.21,True,1.0,unimodal,0.71,True
TPM__PADI1,100,50,1.0,0.17000000178813934,0.51,0.22,True,1.0,unimodal,0.71,True
TPM__GPR39,100,50,1.0,0.25,0.52,0.23,True,1.0,unimodal,0.71,True
TPM__LINC01843,100,50,1.0,0.14000000059604645,0.48,0.2,True,1.0,unimodal,0.71,True
TPM__IKZF1,100,50,1.0,0.28999999165534973,-0.37,0.29,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.28999999165534973,-0.3,0.28,True,1.0,unimodal,0.71,True
METH__CCM2,100,50,1.0,0.28999999165534973,0.44,0.3,True,1.0,unimodal,0.71,True
TPM__BCAR3,100,50,1.0,0.23000000417232513,0.47,0.21,True,1.0,unimodal,0.71,True
TPM__AGAP2,100,50,1.0,0.27000001072883606,-0.51,0.2,True,1.0,unimodal,0.71,True
TPM__SH3D19,99,49,0.99,0.27000001072883606,0.49,0.2,True,1.0,unimodal,0.71,True
TPM__MYOF,99,49,0.99,0.25999999046325684,0.49,0.2,True,1.0,unimodal,0.71,True
TPM__NIBAN2,99,49,0.99,0.27000001072883606,0.51,0.21,True,1.0,unimodal,0.71,True
TPM__PARVA,99,49,0.99,0.23999999463558197,0.45,0.24,True,1.0,unimodal,0.71,True
TPM__CD53,98,48,0.98,0.28999999165534973,-0.34,0.23,True,1.0,unimodal,0.71,True
TPM__PPIC,98,48,0.98,0.27000001072883606,0.47,0.22,True,1.0,unimodal,0.71,True
TPM__CTTN,97,47,0.97,0.25999999046325684,0.47,0.26,True,0.992,unimodal,0.71,True
METH__BZRAP1,97,47,0.97,0.25,0.39,0.22,True,0.992,unimodal,0.71,True
TPM__TSPAN1,96,46,0.96,0.17000000178813934,0.46,0.2,True,0.832,unimodal,0.71,True
TPM__F2RL1,96,46,0.96,0.20000000298023224,0.49,0.23,True,0.832,unimodal,0.71,True
TPM__NTN4,94,44,0.94,0.20000000298023224,0.49,0.23,True,0.181,unimodal,0.71,True
TPM__SH2D3C,94,44,0.94,0.23000000417232513,-0.45,0.22,True,0.181,unimodal,0.71,True
METH__PTPN14,94,44,0.94,0.2199999988079071,-0.44,0.29,True,0.181,unimodal,0.71,True
TPM__ERRFI1,93,43,0.93,0.2199999988079071,0.44,0.21,True,0.053,unimodal,0.71,True
TPM__PTPN7,92,42,0.92,0.2800000011920929,-0.33,0.23,False,0.013,worst_case,0.899002493765586,True
TPM__ARSJ,92,42,0.92,0.1599999964237213,0.46,0.22,False,0.013,worst_case,0.899002493765586,True
METH__TMEM51,92,42,0.92,0.1899999976158142,-0.32,0.27,False,0.013,worst_case,0.899002493765586,True
TPM__RASSF5,91,41,0.91,0.11999999731779099,-0.28,0.2,False,0.002,worst_case,0.899002493765586,True
