feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
MUT__TP53,100,50,1.0,0.05999999865889549,0.46,0.39,True,1.0,unimodal,0.71,True
TPM__F3,100,50,1.0,0.15000000596046448,0.43,0.19,True,1.0,unimodal,0.71,True
TPM__KRT18,100,50,1.0,0.20999999344348907,0.45,0.19,True,1.0,unimodal,0.71,True
TPM__PPIC,100,50,1.0,0.17000000178813934,0.34,0.19,True,1.0,unimodal,0.71,True
TPM__IKZF1,100,50,1.0,0.20000000298023224,-0.25,0.19,True,1.0,unimodal,0.71,True
TPM__PLPP2,100,50,1.0,0.20000000298023224,0.43,0.19,True,1.0,unimodal,0.71,True
TPM__TNKS1BP1,100,50,1.0,0.14000000059604645,0.36,0.23,True,1.0,unimodal,0.71,True
TPM__DMBX1,100,50,1.0,0.029999999329447746,0.32,0.19,True,1.0,unimodal,0.71,True
TPM__GNG12,100,50,1.0,0.12999999523162842,0.28,0.19,True,1.0,unimodal,0.71,True
TPM__MET,100,50,1.0,0.20000000298023224,0.44,0.19,True,1.0,unimodal,0.71,True
TPM__TRAF3IP3,100,50,1.0,0.18000000715255737,-0.29,0.23,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.20000000298023224,-0.23,0.21,True,1.0,unimodal,0.71,True
TPM__PLBD1,100,50,1.0,0.09000000357627869,0.38,0.2,True,1.0,unimodal,0.71,True
TPM__EPHA2-AS1,100,50,1.0,0.11999999731779099,0.41,0.19,True,1.0,unimodal,0.71,True
TPM__ARHGAP15,100,50,1.0,0.1899999976158142,-0.3,0.23,True,1.0,unimodal,0.71,True
TPM__SH3D19,100,50,1.0,0.12999999523162842,0.33,0.19,True,1.0,unimodal,0.71,True
TPM__NCKAP1L,100,50,1.0,0.17000000178813934,-0.25,0.2,True,1.0,unimodal,0.71,True
TPM__BTC,100,50,1.0,0.11999999731779099,0.45,0.2,True,1.0,unimodal,0.71,True
METH__TEAD1,99,49,0.99,0.15000000596046448,-0.3,0.19,True,1.0,unimodal,0.71,True
METH__CCM2,99,49,0.99,0.18000000715255737,0.36,0.19,True,1.0,unimodal,0.71,True
METH__PPP1R13L,99,49,0.99,0.11999999731779099,-0.38,0.22,True,1.0,unimodal,0.71,True
TPM__PKP1,99,49,0.99,0.029999999329447746,0.33,0.21,True,1.0,unimodal,0.71,True
METH__PTPRCAP,98,48,0.98,0.14000000059604645,0.3,0.2,True,1.0,unimodal,0.71,True
METH__GAS2L3,97,47,0.97,0.17000000178813934,-0.37,0.2,True,0.992,unimodal,0.71,True
METH__LAPTM4A,96,46,0.96,0.15000000596046448,-0.28,0.2,True,0.832,unimodal,0.71,True
CNV__CDH10,96,46,0.96,0.11999999731779099,0.39,0.22,True,0.832,unimodal,0.71,True
METH__MIPOL1,96,46,0.96,0.18000000715255737,-0.36,0.19,True,0.832,unimodal,0.71,True
METH__ACTN1,95,45,0.95,0.10999999940395355,-0.31,0.2,True,0.458,unimodal,0.71,True
METH__RGNEF,93,43,0.93,0.12999999523162842,-0.31,0.2,True,0.053,unimodal,0.71,True
METH__INTU,93,43,0.93,0.1599999964237213,-0.3,0.2,True,0.053,unimodal,0.71,True
METH__SEC14L5,93,43,0.93,0.09000000357627869,-0.31,0.22,True,0.053,unimodal,0.71,True
METH__SYT17,91,41,0.91,0.10999999940395355,-0.25,0.19,False,0.002,worst_case,0.8960016835016835,True
METH__SMCR7,90,40,0.9,0.12999999523162842,-0.36,0.19,False,0.0,worst_case,0.8960016835016835,True
