feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
CNV__ERBB2,100,50,1.0,0.05999999865889549,-0.02,0.22,True,1.0,unimodal,0.71,True
CNV__IKZF3,100,50,1.0,0.05999999865889549,-0.0,0.22,True,1.0,unimodal,0.71,True
TPM__MIR200CHG,100,50,1.0,0.03999999910593033,-0.18,0.22,True,1.0,unimodal,0.71,True
CNV__CDK12,100,50,1.0,0.019999999552965164,0.03,0.19,True,1.0,unimodal,0.71,True
TPM__IRX2,100,50,1.0,0.029999999329447746,-0.1,0.2,True,1.0,unimodal,0.71,True
TPM__RNVU1-25,100,50,1.0,0.0,-0.05,0.19,True,1.0,unimodal,0.71,True
METH__ZNF697,99,49,0.99,0.019999999552965164,-0.1,0.2,True,1.0,unimodal,0.71,True
MUT__KRAS,96,46,0.96,0.029999999329447746,0.16,0.2,True,0.832,unimodal,0.71,True
CNV__CCND1,95,45,0.95,0.009999999776482582,0.03,0.23,True,0.458,unimodal,0.71,True
METH__RASA3,93,43,0.93,0.009999999776482582,-0.12,0.19,True,0.053,unimodal,0.71,True
CNV__FLI1,93,43,0.93,0.019999999552965164,0.15,0.19,True,0.053,unimodal,0.71,True
CNV__POU2AF1,91,41,0.91,0.009999999776482582,0.14,0.19,False,0.002,worst_case,0.89680330634278,True
CNV__KCNJ5,90,40,0.9,0.019999999552965164,0.15,0.19,False,0.0,worst_case,0.89680330634278,True
