feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__ERRFI1,100,50,1.0,0.10999999940395355,0.29,0.19,True,1.0,unimodal,0.71,True
TPM__GPRC5A,100,50,1.0,0.14000000059604645,0.39,0.23,True,1.0,unimodal,0.71,True
TPM__TNFRSF12A,100,50,1.0,0.14000000059604645,0.33,0.18,True,1.0,unimodal,0.71,True
TPM__DAG1,100,50,1.0,0.15000000596046448,0.37,0.19,True,1.0,unimodal,0.71,True
TPM__TMEM51,100,50,1.0,0.12999999523162842,0.32,0.18,True,1.0,unimodal,0.71,True
TPM__CAP2,100,50,1.0,0.07999999821186066,0.25,0.19,True,1.0,unimodal,0.71,True
TPM__WAS,100,50,1.0,0.1899999976158142,-0.34,0.18,True,1.0,unimodal,0.71,True
TPM__CD151,100,50,1.0,0.09000000357627869,0.31,0.18,True,1.0,unimodal,0.71,True
TPM__SH3D19,100,50,1.0,0.17000000178813934,0.39,0.2,True,1.0,unimodal,0.71,True
METH__KITLG,100,50,1.0,0.10999999940395355,-0.3,0.2,True,1.0,unimodal,0.71,True
TPM__CHMP3,100,50,1.0,0.10000000149011612,0.32,0.19,True,1.0,unimodal,0.71,True
TPM__FOXG1,100,50,1.0,0.0,-0.01,0.19,True,1.0,unimodal,0.71,True
TPM__CORO1A-AS1,100,50,1.0,0.12999999523162842,-0.3,0.19,True,1.0,unimodal,0.71,True
METH__ACTN1,100,50,1.0,0.10000000149011612,-0.26,0.18,True,1.0,unimodal,0.71,True
METH__PPIC,100,50,1.0,0.12999999523162842,-0.34,0.19,True,1.0,unimodal,0.71,True
TPM__TRAF3IP3,100,50,1.0,0.18000000715255737,-0.37,0.18,True,1.0,unimodal,0.71,True
TPM__TM4SF1,100,50,1.0,0.09000000357627869,0.31,0.19,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.18000000715255737,-0.27,0.21,True,1.0,unimodal,0.71,True
METH__AGAP2,100,50,1.0,0.11999999731779099,-0.24,0.21,True,1.0,unimodal,0.71,True
TPM__PLEKHA1,100,50,1.0,0.12999999523162842,0.27,0.19,True,1.0,unimodal,0.71,True
TPM__DOCK1,100,50,1.0,0.11999999731779099,0.23,0.2,True,1.0,unimodal,0.71,True
TPM__WASL,100,50,1.0,0.12999999523162842,0.3,0.22,True,1.0,unimodal,0.71,True
TPM__CRK,100,50,1.0,0.07999999821186066,0.26,0.22,True,1.0,unimodal,0.71,True
METH__CCM2,100,50,1.0,0.18000000715255737,0.34,0.18,True,1.0,unimodal,0.71,True
METH__C2orf60,100,50,1.0,0.10000000149011612,-0.33,0.18,True,1.0,unimodal,0.71,True
TPM__LAMB2,100,50,1.0,0.15000000596046448,0.33,0.19,True,1.0,unimodal,0.71,True
TPM__IKZF1,100,50,1.0,0.1899999976158142,-0.32,0.22,True,1.0,unimodal,0.71,True
METH__SEC14L2,99,49,0.99,0.10999999940395355,-0.26,0.18,True,1.0,unimodal,0.71,True
METH__NPAS2,99,49,0.99,0.14000000059604645,-0.35,0.21,True,1.0,unimodal,0.71,True
METH__THBS1,99,49,0.99,0.14000000059604645,-0.3,0.18,True,1.0,unimodal,0.71,True
METH__DSTN,97,47,0.97,0.15000000596046448,-0.34,0.24,True,0.992,unimodal,0.71,True
METH__MIR1469,97,47,0.97,0.15000000596046448,-0.33,0.19,True,0.992,unimodal,0.71,True
METH__LRP6,96,46,0.96,0.07999999821186066,-0.24,0.2,True,0.832,unimodal,0.71,True
METH__P4HA2,96,46,0.96,0.09000000357627869,-0.3,0.19,True,0.832,unimodal,0.71,True
METH__ADRA2A,96,46,0.96,0.09000000357627869,-0.23,0.18,True,0.832,unimodal,0.71,True
METH__NRP1,93,43,0.93,0.10000000149011612,-0.27,0.2,True,0.053,unimodal,0.71,True
METH__INTU,91,41,0.91,0.12999999523162842,-0.33,0.2,False,0.002,worst_case,0.8974082073434125,True
METH__SRGAP1,91,41,0.91,0.05999999865889549,-0.16,0.18,False,0.002,worst_case,0.8974082073434125,True
