feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__IKZF1,100,50,1.0,0.1599999964237213,-0.29,0.16,True,1.0,unimodal,0.71,True
TPM__TMED10,100,50,1.0,0.09000000357627869,0.33,0.14,True,1.0,unimodal,0.71,True
TPM__CARD8-AS1,100,50,1.0,0.15000000596046448,-0.34,0.15,True,1.0,unimodal,0.71,True
TPM__SLFN11,100,50,1.0,0.23000000417232513,-0.47,0.16,True,1.0,unimodal,0.71,True
METH__BZRAP1,100,50,1.0,0.18000000715255737,0.38,0.16,True,1.0,unimodal,0.71,True
TPM__CEP170B,100,50,1.0,0.18000000715255737,0.39,0.18,True,1.0,unimodal,0.71,True
TPM__PDE1B,100,50,1.0,0.17000000178813934,-0.34,0.16,True,1.0,unimodal,0.71,True
METH__CCM2,100,50,1.0,0.17000000178813934,0.35,0.17,True,1.0,unimodal,0.71,True
TPM__ABHD11,100,50,1.0,0.14000000059604645,0.39,0.14,True,1.0,unimodal,0.71,True
TPM__NCKAP1L,100,50,1.0,0.20000000298023224,-0.35,0.14,True,1.0,unimodal,0.71,True
TPM__TJP1,100,50,1.0,0.1599999964237213,0.3,0.14,True,1.0,unimodal,0.71,True
TPM__FLI1,100,50,1.0,0.15000000596046448,-0.34,0.14,True,1.0,unimodal,0.71,True
TPM__RASSF7,100,50,1.0,0.09000000357627869,0.33,0.13,True,1.0,unimodal,0.71,True
TPM__CETN2,100,50,1.0,0.10000000149011612,0.33,0.13,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.17000000178813934,-0.29,0.15,True,1.0,unimodal,0.71,True
TPM__ARHGAP15,100,50,1.0,0.1599999964237213,-0.29,0.17,True,1.0,unimodal,0.71,True
TPM__TUFT1,100,50,1.0,0.1599999964237213,0.39,0.14,True,1.0,unimodal,0.71,True
TPM__RHOH,99,49,0.99,0.12999999523162842,-0.29,0.18,True,1.0,unimodal,0.71,True
TPM__RHBDF1,99,49,0.99,0.12999999523162842,0.35,0.15,True,1.0,unimodal,0.71,True
TPM__RCSD1,99,49,0.99,0.12999999523162842,-0.25,0.17,True,1.0,unimodal,0.71,True
TPM__DAG1,99,49,0.99,0.15000000596046448,0.36,0.17,True,1.0,unimodal,0.71,True
TPM__SSH3,99,49,0.99,0.10999999940395355,0.32,0.14,True,1.0,unimodal,0.71,True
METH__CUL1,98,48,0.98,0.12999999523162842,0.35,0.17,True,1.0,unimodal,0.71,True
TPM__FAM151B-DT,98,48,0.98,0.10000000149011612,0.32,0.15,True,1.0,unimodal,0.71,True
TPM__ARFGEF3,98,48,0.98,0.07999999821186066,0.33,0.15,True,1.0,unimodal,0.71,True
TPM__NCKAP1,97,47,0.97,0.14000000059604645,0.27,0.15,True,0.992,unimodal,0.71,True
TPM__DSP-AS1,96,46,0.96,0.07000000029802322,0.34,0.16,True,0.832,unimodal,0.71,True
TPM__CD38,96,46,0.96,0.14000000059604645,-0.3,0.15,True,0.832,unimodal,0.71,True
TPM__HCLS1,96,46,0.96,0.15000000596046448,-0.29,0.15,True,0.832,unimodal,0.71,True
TPM__SLC49A4,96,46,0.96,0.10000000149011612,0.31,0.14,True,0.832,unimodal,0.71,True
TPM__LAMB2,95,45,0.95,0.12999999523162842,0.34,0.17,True,0.458,unimodal,0.71,True
TPM__PRR15-DT,95,45,0.95,0.07000000029802322,0.33,0.15,True,0.458,unimodal,0.71,True
TPM__SDSL,95,45,0.95,0.10000000149011612,0.3,0.14,True,0.458,unimodal,0.71,True
METH__KRTAP5-1,95,46,0.95,0.09000000357627869,0.32,0.14,True,0.832,unimodal,0.71,True
TPM__SDC3,95,45,0.95,0.09000000357627869,0.32,0.15,True,0.458,unimodal,0.71,True
METH__ZNF615,94,44,0.94,0.05999999865889549,-0.32,0.13,True,0.181,unimodal,0.71,True
TPM__PHLDB1,94,44,0.94,0.10000000149011612,0.3,0.14,True,0.181,unimodal,0.71,True
TPM__GNG12,94,44,0.94,0.10000000149011612,0.28,0.16,True,0.181,unimodal,0.71,True
TPM__RAC2,93,43,0.93,0.10000000149011612,-0.33,0.18,True,0.053,unimodal,0.71,True
TPM__IQCJ-SCHIP1,92,43,0.92,0.07999999821186066,0.29,0.14,True,0.053,unimodal,0.71,True
TPM__ZCCHC7,92,42,0.92,0.11999999731779099,-0.29,0.15,False,0.013,worst_case,0.8984163279132791,True
TPM__NIBAN2,92,42,0.92,0.12999999523162842,0.33,0.18,False,0.013,worst_case,0.8984163279132791,True
TPM__PARP11,92,42,0.92,0.07000000029802322,-0.29,0.16,False,0.013,worst_case,0.8984163279132791,True
TPM__LMX1B,91,41,0.91,0.05000000074505806,0.25,0.14,False,0.002,worst_case,0.8984163279132791,True
METH__LAMB2,91,41,0.91,0.11999999731779099,-0.2,0.19,False,0.002,worst_case,0.8984163279132791,True
TPM__ELMO1,91,42,0.91,0.10999999940395355,-0.27,0.16,False,0.013,worst_case,0.8984163279132791,True
TPM__GPAT3,90,40,0.9,0.07999999821186066,0.32,0.14,False,0.0,worst_case,0.8984163279132791,True
METH__BIN2,90,40,0.9,0.14000000059604645,0.3,0.19,False,0.0,worst_case,0.8984163279132791,True
METH__SLC44A3,90,40,0.9,0.14000000059604645,-0.37,0.15,False,0.0,worst_case,0.8984163279132791,True
