feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__SLFN11,100,50,1.0,0.2199999988079071,-0.47,0.21,True,1.0,unimodal,0.7,True
TPM__NCKAP1L,100,50,1.0,0.25,-0.4,0.24,True,1.0,unimodal,0.7,True
TPM__OSGIN1,100,50,1.0,0.17000000178813934,0.46,0.19,True,1.0,unimodal,0.7,True
TPM__PDE1B,99,49,0.99,0.2199999988079071,-0.4,0.23,True,1.0,unimodal,0.7,True
TPM__TJP1,99,49,0.99,0.20000000298023224,0.36,0.2,True,1.0,unimodal,0.7,True
TPM__PPIC,98,48,0.98,0.23999999463558197,0.47,0.2,True,1.0,unimodal,0.7,True
TPM__NQO1,98,48,0.98,0.20000000298023224,0.46,0.17,True,1.0,unimodal,0.7,True
TPM__KDELR3,96,46,0.96,0.18000000715255737,0.44,0.19,True,0.832,unimodal,0.7,True
TPM__S100A10,95,45,0.95,0.14000000059604645,0.39,0.17,True,0.458,unimodal,0.7,True
TPM__FKBP9,95,45,0.95,0.20000000298023224,0.43,0.17,True,0.458,unimodal,0.7,True
TPM__TM4SF1-AS1,95,45,0.95,0.07000000029802322,0.42,0.19,True,0.458,unimodal,0.7,True
TPM__LIMD2,94,44,0.94,0.17000000178813934,-0.41,0.19,True,0.181,unimodal,0.7,True
TPM__FAM114A1,92,42,0.92,0.1899999976158142,0.43,0.16,False,0.013,worst_case,0.8897435897435897,True
TPM__DAG1,92,42,0.92,0.1899999976158142,0.43,0.19,False,0.013,worst_case,0.8897435897435897,True
TPM__CORO1A,91,41,0.91,0.1899999976158142,-0.39,0.21,False,0.002,worst_case,0.8897435897435897,True
TPM__TPM1,90,41,0.9,0.18000000715255737,0.41,0.17,False,0.002,worst_case,0.8897435897435897,True
