feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__RHOH,100,50,1.0,0.17000000178813934,-0.34,0.23,True,1.0,unimodal,0.71,True
TPM__LINC01843,100,50,1.0,0.07999999821186066,0.37,0.24,True,1.0,unimodal,0.71,True
METH__GSPT1,100,50,1.0,0.18000000715255737,-0.4,0.24,True,1.0,unimodal,0.71,True
METH__LRIG3,100,50,1.0,0.1599999964237213,-0.35,0.25,True,1.0,unimodal,0.71,True
TPM__FTLP14,100,50,1.0,0.05999999865889549,0.3,0.22,True,1.0,unimodal,0.71,True
TPM__TM4SF1-AS1,100,50,1.0,0.07999999821186066,0.4,0.25,True,1.0,unimodal,0.71,True
METH__PTPN14,100,50,1.0,0.17000000178813934,-0.41,0.26,True,1.0,unimodal,0.71,True
TPM__LINC01186,100,50,1.0,0.11999999731779099,0.41,0.24,True,1.0,unimodal,0.71,True
METH__C9orf150,100,50,1.0,0.15000000596046448,-0.29,0.26,True,1.0,unimodal,0.71,True
METH__C4orf12,100,50,1.0,0.14000000059604645,-0.27,0.24,True,1.0,unimodal,0.71,True
TPM__NCKAP1L,100,50,1.0,0.20000000298023224,-0.33,0.24,True,1.0,unimodal,0.71,True
METH__THBS1,100,50,1.0,0.20999999344348907,-0.44,0.25,True,1.0,unimodal,0.71,True
METH__CCM2,100,50,1.0,0.23000000417232513,0.39,0.26,True,1.0,unimodal,0.71,True
METH__ARHGEF10,100,50,1.0,0.15000000596046448,-0.29,0.22,True,1.0,unimodal,0.71,True
METH__DSTN,100,50,1.0,0.1899999976158142,-0.38,0.26,True,1.0,unimodal,0.71,True
TPM__PDE1B,100,50,1.0,0.1599999964237213,-0.33,0.23,True,1.0,unimodal,0.71,True
METH__TMEM51,100,50,1.0,0.14000000059604645,-0.26,0.24,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.23000000417232513,-0.27,0.29,True,1.0,unimodal,0.71,True
METH__ARSJ,100,50,1.0,0.15000000596046448,-0.33,0.24,True,1.0,unimodal,0.71,True
METH__SRGAP1,100,50,1.0,0.07999999821186066,-0.22,0.24,True,1.0,unimodal,0.71,True
METH__HSPC159,99,49,0.99,0.14000000059604645,-0.37,0.22,True,1.0,unimodal,0.71,True
TPM__RBBP8NL,99,49,0.99,0.05000000074505806,0.25,0.23,True,1.0,unimodal,0.71,True
METH__CD1C,99,49,0.99,0.12999999523162842,-0.27,0.24,True,1.0,unimodal,0.71,True
METH__ADCY6,99,49,0.99,0.019999999552965164,0.03,0.26,True,1.0,unimodal,0.71,True
METH__ACTN1,99,49,0.99,0.15000000596046448,-0.29,0.24,True,1.0,unimodal,0.71,True
METH__LRP6,98,48,0.98,0.10000000149011612,-0.27,0.23,True,1.0,unimodal,0.71,True
METH__TCEANC,98,48,0.98,0.05999999865889549,-0.33,0.23,True,1.0,unimodal,0.71,True
METH__TOP2A,97,47,0.97,0.11999999731779099,-0.27,0.23,True,0.992,unimodal,0.71,True
METH__RAPH1,97,47,0.97,0.05000000074505806,-0.28,0.33,True,0.992,unimodal,0.71,True
METH__AGPHD1,94,44,0.94,0.05999999865889549,-0.25,0.27,True,0.181,unimodal,0.71,True
MUT__TP53,94,44,0.94,0.0,0.07,0.23,True,0.181,unimodal,0.71,True
METH__CDC42EP4,92,42,0.92,0.10999999940395355,-0.36,0.24,False,0.013,worst_case,0.8942505133470227,True
METH__TEAD4,90,40,0.9,0.11999999731779099,-0.28,0.26,False,0.0,worst_case,0.8942505133470227,True
