feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__ATP6V1D,100,50,1.0,0.09000000357627869,-0.24,0.21,True,1.0,unimodal,0.71,True
METH__INTU,100,50,1.0,0.11999999731779099,-0.27,0.23,True,1.0,unimodal,0.71,True
TPM__TRG-AS1,100,50,1.0,0.09000000357627869,-0.21,0.21,True,1.0,unimodal,0.71,True
TPM__MARCHF4,100,50,1.0,0.07999999821186066,0.39,0.21,True,1.0,unimodal,0.71,True
METH__EFNA5,100,50,1.0,0.07999999821186066,-0.27,0.2,True,1.0,unimodal,0.71,True
METH__TMEM51,100,50,1.0,0.10999999940395355,-0.26,0.21,True,1.0,unimodal,0.71,True
METH__KLF4,100,50,1.0,0.10000000149011612,-0.23,0.21,True,1.0,unimodal,0.71,True
METH__PCCA,100,50,1.0,0.05000000074505806,-0.21,0.22,True,1.0,unimodal,0.71,True
TPM__PIK3CG,100,50,1.0,0.14000000059604645,-0.18,0.21,True,1.0,unimodal,0.71,True
METH__C6orf217,100,50,1.0,0.05999999865889549,-0.25,0.2,True,1.0,unimodal,0.71,True
METH__PTGR2,99,49,0.99,0.05000000074505806,-0.22,0.21,True,1.0,unimodal,0.71,True
TPM__BEND4,99,49,0.99,0.05999999865889549,-0.18,0.2,True,1.0,unimodal,0.71,True
METH__IQCB1,99,49,0.99,0.07000000029802322,0.27,0.2,True,1.0,unimodal,0.71,True
METH__CEBPD,99,49,0.99,0.09000000357627869,-0.25,0.24,True,1.0,unimodal,0.71,True
METH__WIBG,99,49,0.99,0.11999999731779099,0.33,0.2,True,1.0,unimodal,0.71,True
METH__ZNF623,98,48,0.98,0.0,0.07,0.21,True,1.0,unimodal,0.71,True
METH__C10orf114,96,46,0.96,0.029999999329447746,-0.1,0.19,True,0.832,unimodal,0.71,True
TPM__SNORA22B,94,44,0.94,0.0,-0.08,0.19,True,0.181,unimodal,0.71,True
METH__EIF4E,94,44,0.94,0.03999999910593033,-0.22,0.21,True,0.181,unimodal,0.71,True
METH__RAPH1,93,43,0.93,0.03999999910593033,-0.24,0.24,True,0.053,unimodal,0.71,True
METH__SLC19A2,91,41,0.91,0.03999999910593033,-0.24,0.23,False,0.002,worst_case,0.8982683982683983,True
METH__FAM115A,91,41,0.91,0.029999999329447746,-0.09,0.2,False,0.002,worst_case,0.8982683982683983,True
