feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__PRSS23,100,50,1.0,0.23999999463558197,0.5,0.24,True,1.0,unimodal,0.71,True
TPM__PVR,100,50,1.0,0.18000000715255737,0.41,0.22,True,1.0,unimodal,0.71,True
TPM__ANXA2,100,50,1.0,0.20000000298023224,0.52,0.22,True,1.0,unimodal,0.71,True
TPM__PDE1B,100,50,1.0,0.1599999964237213,-0.33,0.21,True,1.0,unimodal,0.71,True
TPM__F2RL1,100,50,1.0,0.15000000596046448,0.42,0.21,True,1.0,unimodal,0.71,True
TPM__ITPRIPL1,100,50,1.0,0.17000000178813934,-0.39,0.21,True,1.0,unimodal,0.71,True
METH__MYO1E,100,50,1.0,0.029999999329447746,0.01,0.23,True,1.0,unimodal,0.71,True
METH__PRIC285,100,50,1.0,0.18000000715255737,0.41,0.21,True,1.0,unimodal,0.71,True
METH__PTPN14,100,50,1.0,0.15000000596046448,-0.37,0.23,True,1.0,unimodal,0.71,True
METH__INTU,100,50,1.0,0.14000000059604645,-0.31,0.22,True,1.0,unimodal,0.71,True
TPM__NCKAP1L,100,50,1.0,0.18000000715255737,-0.3,0.22,True,1.0,unimodal,0.71,True
TPM__ITGA3,100,50,1.0,0.25,0.51,0.25,True,1.0,unimodal,0.71,True
METH__ARSJ,100,50,1.0,0.14000000059604645,-0.33,0.23,True,1.0,unimodal,0.71,True
METH__FAM114A1,100,50,1.0,0.11999999731779099,-0.38,0.25,True,1.0,unimodal,0.71,True
METH__DSTN,100,50,1.0,0.17000000178813934,-0.33,0.22,True,1.0,unimodal,0.71,True
TPM__SDC4,100,50,1.0,0.23999999463558197,0.5,0.22,True,1.0,unimodal,0.71,True
TPM__CD151,100,50,1.0,0.1899999976158142,0.44,0.21,True,1.0,unimodal,0.71,True
METH__MIR574,100,50,1.0,0.12999999523162842,-0.39,0.25,True,1.0,unimodal,0.71,True
TPM__SLC35D2,100,50,1.0,0.23999999463558197,0.45,0.22,True,1.0,unimodal,0.71,True
TPM__GPRIN2,99,49,0.99,0.03999999910593033,0.31,0.22,True,1.0,unimodal,0.71,True
METH__SPAG9,97,47,0.97,0.14000000059604645,-0.31,0.22,True,0.992,unimodal,0.71,True
METH__ACTN1,96,46,0.96,0.14000000059604645,-0.31,0.26,True,0.832,unimodal,0.71,True
METH__LOC222699,96,46,0.96,0.09000000357627869,-0.22,0.22,True,0.832,unimodal,0.71,True
METH__HCFC1R1,95,45,0.95,0.11999999731779099,-0.35,0.22,True,0.458,unimodal,0.71,True
METH__AHI1,94,44,0.94,0.07999999821186066,-0.31,0.23,True,0.181,unimodal,0.71,True
METH__GPAA1,93,43,0.93,0.07000000029802322,-0.29,0.21,True,0.053,unimodal,0.71,True
TPM__SLC7A5P1,91,42,0.91,0.019999999552965164,-0.11,0.22,False,0.013,worst_case,0.8940058479532164,True
