feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__TEAD4,100,50,1.0,0.05000000074505806,-0.18,0.3,True,1.0,unimodal,0.71,True
METH__ZSCAN2,100,50,1.0,0.05000000074505806,-0.18,0.27,True,1.0,unimodal,0.71,True
METH__FLJ90757,100,50,1.0,0.029999999329447746,-0.18,0.26,True,1.0,unimodal,0.71,True
METH__KLF4,100,50,1.0,0.05000000074505806,-0.25,0.26,True,1.0,unimodal,0.71,True
METH__FAM47E,99,49,0.99,0.05999999865889549,-0.19,0.24,True,1.0,unimodal,0.71,True
METH__C4orf12,98,48,0.98,0.03999999910593033,-0.17,0.26,True,1.0,unimodal,0.71,True
METH__GEMIN7,97,47,0.97,0.05000000074505806,0.18,0.26,True,0.992,unimodal,0.71,True
METH__C9orf163,96,46,0.96,0.03999999910593033,-0.19,0.27,True,0.832,unimodal,0.71,True
CNV__NDRG1,96,46,0.96,0.029999999329447746,0.18,0.24,True,0.832,unimodal,0.71,True
METH__ZNF503,96,46,0.96,0.03999999910593033,-0.23,0.24,True,0.832,unimodal,0.71,True
METH__PIGK,95,45,0.95,0.009999999776482582,0.12,0.27,True,0.458,unimodal,0.71,True
METH__MPHOSPH9,93,43,0.93,0.019999999552965164,0.13,0.27,True,0.053,unimodal,0.71,True
CNV__DCSTAMP,92,42,0.92,0.019999999552965164,0.17,0.27,False,0.013,worst_case,0.8952032930107527,True
CNV__AKT1,90,40,0.9,0.009999999776482582,0.17,0.24,False,0.0,worst_case,0.8952032930107527,True
METH__NR4A3,90,40,0.9,0.029999999329447746,0.15,0.26,False,0.0,worst_case,0.8952032930107527,True
