feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__PRIC285,100,50,1.0,0.15000000596046448,0.37,0.18,True,1.0,unimodal,0.71,True
METH__KLF4,100,50,1.0,0.10999999940395355,-0.21,0.2,True,1.0,unimodal,0.71,True
METH__C7orf70,100,50,1.0,0.07000000029802322,0.15,0.22,True,1.0,unimodal,0.71,True
TPM__NCKAP1L,100,50,1.0,0.18000000715255737,-0.32,0.18,True,1.0,unimodal,0.71,True
METH__LRP6,100,50,1.0,0.05999999865889549,-0.17,0.19,True,1.0,unimodal,0.71,True
METH__PTPN14,100,50,1.0,0.10999999940395355,-0.31,0.21,True,1.0,unimodal,0.71,True
TPM__LINC01843,100,50,1.0,0.029999999329447746,0.28,0.19,True,1.0,unimodal,0.71,True
TPM__SNORA22,100,50,1.0,0.009999999776482582,-0.13,0.2,True,1.0,unimodal,0.71,True
METH__PSMB8,100,50,1.0,0.05999999865889549,0.3,0.18,True,1.0,unimodal,0.71,True
METH__DSTN,100,50,1.0,0.10999999940395355,-0.29,0.22,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.18000000715255737,-0.26,0.19,True,1.0,unimodal,0.71,True
METH__TMEM51,100,50,1.0,0.10000000149011612,-0.18,0.21,True,1.0,unimodal,0.71,True
METH__LOC100130776,100,50,1.0,0.15000000596046448,-0.28,0.18,True,1.0,unimodal,0.71,True
TPM__MT1A,100,50,1.0,0.019999999552965164,0.17,0.16,True,1.0,unimodal,0.71,True
METH__BAT4,100,50,1.0,0.05999999865889549,0.25,0.18,True,1.0,unimodal,0.71,True
METH__TEAD4,100,50,1.0,0.09000000357627869,-0.2,0.19,True,1.0,unimodal,0.71,True
METH__CCDC12,100,50,1.0,0.11999999731779099,-0.27,0.18,True,1.0,unimodal,0.71,True
TPM__ZIC4,99,49,0.99,0.009999999776482582,0.08,0.19,True,1.0,unimodal,0.71,True
METH__C14orf128,99,49,0.99,0.05000000074505806,-0.24,0.18,True,1.0,unimodal,0.71,True
METH__C6orf136,99,49,0.99,0.0,0.02,0.18,True,1.0,unimodal,0.71,True
METH__LRBA,98,48,0.98,0.0,-0.14,0.19,True,1.0,unimodal,0.71,True
METH__PTGR2,98,48,0.98,0.07000000029802322,-0.26,0.22,True,1.0,unimodal,0.71,True
TPM__SNORA2C,97,47,0.97,0.0,-0.0,0.17,True,0.992,unimodal,0.71,True
METH__LMCD1,96,46,0.96,0.07999999821186066,-0.26,0.17,True,0.832,unimodal,0.71,True
TPM__RNVU1-26,96,46,0.96,0.05000000074505806,-0.18,0.2,True,0.832,unimodal,0.71,True
METH__TARS,93,43,0.93,0.05000000074505806,-0.17,0.24,True,0.053,unimodal,0.71,True
METH__MYO1E,92,42,0.92,0.029999999329447746,-0.05,0.22,False,0.013,worst_case,0.896551724137931,True
TPM__RNA5SP203,90,40,0.9,0.009999999776482582,-0.09,0.17,False,0.0,worst_case,0.896551724137931,True
