feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__DSTN,100,50,1.0,0.09000000357627869,-0.26,0.27,True,1.0,unimodal,0.71,True
METH__PTPN14,100,50,1.0,0.07000000029802322,-0.24,0.23,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.12999999523162842,-0.22,0.26,True,1.0,unimodal,0.71,True
METH__CCM2,100,50,1.0,0.11999999731779099,0.29,0.26,True,1.0,unimodal,0.71,True
METH__ATP6V1D,99,49,0.99,0.05999999865889549,-0.19,0.27,True,1.0,unimodal,0.71,True
METH__ITGB8,99,49,0.99,0.05000000074505806,-0.24,0.23,True,1.0,unimodal,0.71,True
METH__ARHGAP5,97,47,0.97,0.03999999910593033,-0.22,0.28,True,0.992,unimodal,0.71,True
METH__RAPH1,96,46,0.96,0.029999999329447746,-0.2,0.28,True,0.832,unimodal,0.71,True
METH__NRP1,96,46,0.96,0.05999999865889549,-0.24,0.28,True,0.832,unimodal,0.71,True
METH__EFNA5,95,45,0.95,0.03999999910593033,-0.22,0.26,True,0.458,unimodal,0.71,True
METH__LRP6,95,45,0.95,0.03999999910593033,-0.2,0.29,True,0.458,unimodal,0.71,True
METH__LOC100302652,95,45,0.95,0.03999999910593033,-0.16,0.24,True,0.458,unimodal,0.71,True
METH__ADCY6,94,44,0.94,0.009999999776482582,0.01,0.24,True,0.181,unimodal,0.71,True
METH__ZNF697,93,43,0.93,0.05999999865889549,-0.18,0.25,True,0.053,unimodal,0.71,True
METH__GABARAPL1,93,43,0.93,0.03999999910593033,-0.23,0.24,True,0.053,unimodal,0.71,True
METH__LNPEP,92,42,0.92,0.05999999865889549,0.21,0.23,False,0.013,worst_case,0.8950617283950617,True
METH__C6orf217,91,41,0.91,0.03999999910593033,-0.24,0.24,False,0.002,worst_case,0.8950617283950617,True
METH__KLF4,90,40,0.9,0.05000000074505806,-0.2,0.24,False,0.0,worst_case,0.8950617283950617,True
