feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__C7orf70,100,50,1.0,0.05999999865889549,0.15,0.3,True,1.0,unimodal,0.71,True
METH__HMGCR,100,50,1.0,0.05999999865889549,-0.24,0.23,True,1.0,unimodal,0.71,True
METH__LRP6,100,50,1.0,0.05999999865889549,-0.2,0.25,True,1.0,unimodal,0.71,True
METH__RAPH1,100,50,1.0,0.03999999910593033,-0.24,0.26,True,1.0,unimodal,0.71,True
TPM__NCKAP1L,100,50,1.0,0.10999999940395355,-0.27,0.24,True,1.0,unimodal,0.71,True
METH__CCM2,100,50,1.0,0.17000000178813934,0.37,0.23,True,1.0,unimodal,0.71,True
METH__ACTN1,100,50,1.0,0.09000000357627869,-0.19,0.25,True,1.0,unimodal,0.71,True
METH__ZNF697,100,50,1.0,0.09000000357627869,-0.23,0.24,True,1.0,unimodal,0.71,True
METH__CMTM1,99,49,0.99,0.029999999329447746,0.16,0.27,True,1.0,unimodal,0.71,True
METH__AGPHD1,98,48,0.98,0.03999999910593033,-0.21,0.23,True,1.0,unimodal,0.71,True
METH__AHI1,97,47,0.97,0.03999999910593033,-0.23,0.24,True,0.992,unimodal,0.71,True
METH__SPRYD3,97,47,0.97,0.05999999865889549,-0.22,0.24,True,0.992,unimodal,0.71,True
CNV__KRAS,95,45,0.95,0.009999999776482582,0.2,0.25,True,0.458,unimodal,0.71,True
METH__PCCA,94,44,0.94,0.05000000074505806,-0.19,0.26,True,0.181,unimodal,0.71,True
METH__ARHGEF12,93,43,0.93,0.03999999910593033,-0.19,0.24,True,0.053,unimodal,0.71,True
METH__KLF4,93,43,0.93,0.07999999821186066,-0.24,0.24,True,0.053,unimodal,0.71,True
METH__ARRDC3,91,41,0.91,0.019999999552965164,-0.16,0.23,False,0.002,worst_case,0.8942505133470227,True
