feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__SDSL,100,50,1.0,0.25999999046325684,0.46,0.2,True,1.0,unimodal,0.7,True
