feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__ATP6V1D,100,50,1.0,0.09000000357627869,-0.21,0.29,True,1.0,unimodal,0.71,True
METH__EEF2K,100,50,1.0,0.07999999821186066,-0.25,0.21,True,1.0,unimodal,0.71,True
METH__LAPTM4A,100,50,1.0,0.10000000149011612,-0.24,0.21,True,1.0,unimodal,0.71,True
METH__PPIC,100,50,1.0,0.12999999523162842,-0.32,0.22,True,1.0,unimodal,0.71,True
METH__PCGF2,100,50,1.0,0.09000000357627869,-0.21,0.23,True,1.0,unimodal,0.71,True
METH__TCEANC,100,50,1.0,0.03999999910593033,-0.3,0.23,True,1.0,unimodal,0.71,True
METH__SUOX,100,50,1.0,0.09000000357627869,-0.26,0.22,True,1.0,unimodal,0.71,True
TPM__HNF1B,100,50,1.0,0.10000000149011612,0.31,0.23,True,1.0,unimodal,0.71,True
METH__PTPN14,100,50,1.0,0.11999999731779099,-0.33,0.21,True,1.0,unimodal,0.71,True
METH__SPRYD3,100,50,1.0,0.10000000149011612,-0.26,0.23,True,1.0,unimodal,0.71,True
METH__ZNF697,100,50,1.0,0.10999999940395355,-0.2,0.27,True,1.0,unimodal,0.71,True
METH__TEAD4,100,50,1.0,0.10000000149011612,-0.24,0.23,True,1.0,unimodal,0.71,True
METH__DSTN,100,50,1.0,0.14000000059604645,-0.32,0.21,True,1.0,unimodal,0.71,True
METH__INTU,100,50,1.0,0.11999999731779099,-0.3,0.21,True,1.0,unimodal,0.71,True
METH__KLF4,99,49,0.99,0.09000000357627869,-0.23,0.24,True,1.0,unimodal,0.71,True
METH__PCCA,98,48,0.98,0.05000000074505806,-0.23,0.24,True,1.0,unimodal,0.71,True
METH__LRP6,98,48,0.98,0.05999999865889549,-0.2,0.24,True,1.0,unimodal,0.71,True
METH__ARHGEF12,95,45,0.95,0.05999999865889549,-0.18,0.22,True,0.458,unimodal,0.71,True
MUT__KRAS,91,41,0.91,0.019999999552965164,0.14,0.2,False,0.002,worst_case,0.8942505133470227,True
METH__RAPH1,91,41,0.91,0.05000000074505806,-0.21,0.23,False,0.002,worst_case,0.8942505133470227,True
