feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__SNX33,100,50,1.0,0.07000000029802322,-0.33,0.33,True,1.0,unimodal,0.71,True
METH__EFNA5,100,50,1.0,0.05999999865889549,-0.3,0.32,True,1.0,unimodal,0.71,True
METH__AP1B1,100,50,1.0,0.07000000029802322,0.26,0.31,True,1.0,unimodal,0.71,True
METH__EDN1,100,50,1.0,0.07000000029802322,-0.33,0.33,True,1.0,unimodal,0.71,True
METH__AHI1,100,50,1.0,0.05999999865889549,-0.29,0.3,True,1.0,unimodal,0.71,True
METH__WIBG,100,50,1.0,0.09000000357627869,0.27,0.35,True,1.0,unimodal,0.71,True
METH__ARHGEF12,100,50,1.0,0.07999999821186066,-0.25,0.33,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.17000000178813934,-0.26,0.33,True,1.0,unimodal,0.71,True
METH__C18orf10,97,47,0.97,0.029999999329447746,-0.17,0.33,True,0.992,unimodal,0.71,True
METH__KIAA1328,96,46,0.96,0.05000000074505806,-0.21,0.33,True,0.832,unimodal,0.71,True
METH__C7orf70,93,43,0.93,0.03999999910593033,0.1,0.32,True,0.053,unimodal,0.71,True
CNV__ASXL1,92,42,0.92,0.05000000074505806,0.21,0.32,False,0.013,worst_case,0.8920259190690294,True
