feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__CCT4,100,50,1.0,0.05000000074505806,-0.22,0.21,True,1.0,unimodal,0.71,True
METH__JAG1,100,50,1.0,0.029999999329447746,-0.25,0.2,True,1.0,unimodal,0.71,True
METH__SUOX,100,50,1.0,0.03999999910593033,-0.22,0.2,True,1.0,unimodal,0.71,True
METH__CD1C,100,50,1.0,0.05000000074505806,-0.2,0.21,True,1.0,unimodal,0.71,True
METH__ZNF697,100,50,1.0,0.05000000074505806,-0.2,0.21,True,1.0,unimodal,0.71,True
METH__LNPEP,100,50,1.0,0.05999999865889549,0.21,0.2,True,1.0,unimodal,0.71,True
TPM__HTR1D,100,50,1.0,0.03999999910593033,0.31,0.2,True,1.0,unimodal,0.71,True
MUT__KRAS,98,48,0.98,0.029999999329447746,0.16,0.21,True,1.0,unimodal,0.71,True
METH__RAPH1,96,46,0.96,0.019999999552965164,-0.2,0.21,True,0.832,unimodal,0.71,True
METH__RPS6KA4,95,45,0.95,0.009999999776482582,-0.18,0.23,True,0.458,unimodal,0.71,True
METH__SNORA70B,95,45,0.95,0.029999999329447746,0.09,0.2,True,0.458,unimodal,0.71,True
METH__AAK1,94,44,0.94,0.009999999776482582,0.12,0.22,True,0.181,unimodal,0.71,True
METH__TMEM218,91,41,0.91,0.009999999776482582,0.01,0.2,False,0.002,worst_case,0.8926380368098159,True
METH__C7orf70,91,41,0.91,0.03999999910593033,0.11,0.23,False,0.002,worst_case,0.8926380368098159,True
CNV__FAT3,90,40,0.9,0.019999999552965164,0.17,0.2,False,0.0,worst_case,0.8926380368098159,True
METH__POLH,90,40,0.9,0.009999999776482582,0.09,0.21,False,0.0,worst_case,0.8926380368098159,True
