feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__TUFT1,100,50,1.0,0.23000000417232513,0.45,0.18,True,1.0,unimodal,0.7,True
TPM__CD53,100,50,1.0,0.25999999046325684,-0.33,0.19,True,1.0,unimodal,0.7,True
TPM__LURAP1L,100,50,1.0,0.10999999940395355,0.37,0.18,True,1.0,unimodal,0.7,True
TPM__CORO1A,100,50,1.0,0.20999999344348907,-0.34,0.22,True,1.0,unimodal,0.7,True
TPM__WAS,100,50,1.0,0.27000001072883606,-0.34,0.22,True,1.0,unimodal,0.7,True
TPM__BCAR1,100,50,1.0,0.25999999046325684,0.41,0.18,True,1.0,unimodal,0.7,True
METH__PPP1R16B,100,50,1.0,0.20000000298023224,0.33,0.17,True,1.0,unimodal,0.7,True
TPM__STAC3,100,50,1.0,0.17000000178813934,-0.33,0.17,True,1.0,unimodal,0.7,True
TPM__MET,100,50,1.0,0.2199999988079071,0.44,0.17,True,1.0,unimodal,0.7,True
TPM__TJP1,100,50,1.0,0.2800000011920929,0.39,0.2,True,1.0,unimodal,0.7,True
TPM__MIR142HG,100,50,1.0,0.27000001072883606,-0.36,0.23,True,1.0,unimodal,0.7,True
TPM__DCK,100,50,1.0,0.25,-0.44,0.2,True,1.0,unimodal,0.7,True
TPM__PTPN7,100,50,1.0,0.2800000011920929,-0.39,0.2,True,1.0,unimodal,0.7,True
TPM__NCKAP1L,100,50,1.0,0.27000001072883606,-0.35,0.25,True,1.0,unimodal,0.7,True
TPM__KRT18,99,49,0.99,0.2199999988079071,0.44,0.19,True,1.0,unimodal,0.7,True
METH__BIN2,99,49,0.99,0.28999999165534973,0.36,0.19,True,1.0,unimodal,0.7,True
METH__CCM2,99,49,0.99,0.28999999165534973,0.43,0.22,True,1.0,unimodal,0.7,True
TPM__RCSD1,99,49,0.99,0.2800000011920929,-0.29,0.21,True,1.0,unimodal,0.7,True
TPM__CTTN,98,48,0.98,0.27000001072883606,0.41,0.22,True,1.0,unimodal,0.7,True
TPM__IKZF1,98,48,0.98,0.27000001072883606,-0.34,0.3,True,1.0,unimodal,0.7,True
TPM__FKBP9,98,48,0.98,0.25,0.39,0.23,True,1.0,unimodal,0.7,True
TPM__P2RY8,97,47,0.97,0.27000001072883606,-0.32,0.22,True,0.992,unimodal,0.7,True
TPM__TMC8,97,47,0.97,0.1899999976158142,-0.28,0.17,True,0.992,unimodal,0.7,True
TPM__FAM78A,97,47,0.97,0.23999999463558197,-0.4,0.2,True,0.992,unimodal,0.7,True
TPM__ARHGAP15,97,47,0.97,0.30000001192092896,-0.41,0.2,True,0.992,unimodal,0.7,True
TPM__TBC1D10C,96,46,0.96,0.23000000417232513,-0.25,0.18,True,0.832,unimodal,0.7,True
TPM__IRAG2,95,45,0.95,0.25999999046325684,-0.34,0.18,True,0.458,unimodal,0.7,True
TPM__TMEM131L,95,45,0.95,0.1899999976158142,-0.36,0.18,True,0.458,unimodal,0.7,True
METH__LAMB2,95,45,0.95,0.20000000298023224,-0.21,0.18,True,0.458,unimodal,0.7,True
TPM__ITGAV,94,44,0.94,0.1599999964237213,0.36,0.2,True,0.181,unimodal,0.7,True
TPM__JARID2,94,44,0.94,0.07000000029802322,-0.27,0.2,True,0.181,unimodal,0.7,True
METH__OSM,94,44,0.94,0.27000001072883606,0.42,0.22,True,0.181,unimodal,0.7,True
METH__C9orf150,93,43,0.93,0.20999999344348907,-0.35,0.24,True,0.053,unimodal,0.7,True
TPM__ARHGAP9,93,43,0.93,0.25999999046325684,-0.4,0.19,True,0.053,unimodal,0.7,True
METH__PTPN7,93,43,0.93,0.25999999046325684,0.37,0.18,True,0.053,unimodal,0.7,True
TPM__PDE1B,93,43,0.93,0.20999999344348907,-0.34,0.18,True,0.053,unimodal,0.7,True
TPM__SDC4,92,42,0.92,0.1899999976158142,0.41,0.17,False,0.013,worst_case,0.8897435897435897,True
TPM__INPP5D,91,41,0.91,0.23000000417232513,-0.39,0.19,False,0.002,worst_case,0.8897435897435897,True
TPM__DOCK8,90,40,0.9,0.1599999964237213,-0.22,0.18,False,0.0,worst_case,0.8897435897435897,True
METH__RASAL2,90,40,0.9,0.1899999976158142,-0.36,0.18,False,0.0,worst_case,0.8897435897435897,True
TPM__CACNG4,89,39,0.89,0.07000000029802322,0.32,0.18,False,0.0,worst_case,0.8897435897435897,True
