feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
MUT__BRAF,100,50,1.0,0.009999999776482582,-0.31,0.23,True,1.0,unimodal,0.71,True
MUT__NRAS,100,50,1.0,0.07999999821186066,-0.24,0.22,True,1.0,unimodal,0.71,True
METH__FTSJ2,100,50,1.0,0.029999999329447746,0.17,0.2,True,1.0,unimodal,0.71,True
TPM__BATF,100,50,1.0,0.019999999552965164,-0.18,0.18,True,1.0,unimodal,0.71,True
MUT__KRAS,100,50,1.0,0.019999999552965164,-0.2,0.21,True,1.0,unimodal,0.71,True
METH__ATM,100,50,1.0,0.03999999910593033,0.1,0.19,True,1.0,unimodal,0.71,True
METH__LRSAM1,100,50,1.0,0.029999999329447746,0.18,0.19,True,1.0,unimodal,0.71,True
METH__NEAT1,99,49,0.99,0.029999999329447746,0.17,0.18,True,1.0,unimodal,0.71,True
METH__TRAF7,99,49,0.99,0.03999999910593033,0.16,0.18,True,1.0,unimodal,0.71,True
METH__ERCC3,99,49,0.99,0.07000000029802322,0.11,0.18,True,1.0,unimodal,0.71,True
METH__SNORD49A,98,48,0.98,0.029999999329447746,0.22,0.19,True,1.0,unimodal,0.71,True
METH__SARS2,97,47,0.97,0.019999999552965164,0.15,0.17,True,0.992,unimodal,0.71,True
METH__AAMP,97,47,0.97,0.029999999329447746,0.17,0.18,True,0.992,unimodal,0.71,True
METH__RHOT1,93,43,0.93,0.019999999552965164,0.09,0.19,True,0.053,unimodal,0.71,True
METH__CYBASC3,93,43,0.93,0.0,0.1,0.18,True,0.053,unimodal,0.71,True
METH__IRF2,91,41,0.91,0.019999999552965164,0.09,0.19,False,0.002,worst_case,0.8960016835016835,True
METH__TSPAN17,91,41,0.91,0.009999999776482582,0.13,0.18,False,0.002,worst_case,0.8960016835016835,True
METH__MGAT2,90,40,0.9,0.019999999552965164,0.15,0.18,False,0.0,worst_case,0.8960016835016835,True
METH__EHD1,90,40,0.9,0.019999999552965164,0.05,0.19,False,0.0,worst_case,0.8960016835016835,True
