feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__RPL10A,100,50,1.0,0.1899999976158142,-0.41,0.1,True,1.0,unimodal,0.71,True
TPM__MANSC1,94,44,0.94,0.20000000298023224,0.42,0.21,True,0.181,unimodal,0.71,True
