feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__TUFT1,100,50,1.0,0.2199999988079071,0.44,0.21,True,1.0,unimodal,0.71,True
TPM__MANSC1,100,50,1.0,0.20000000298023224,0.42,0.21,True,1.0,unimodal,0.71,True
TPM__WAS,100,50,1.0,0.3199999928474426,-0.39,0.22,True,1.0,unimodal,0.71,True
TPM__GPRC5A,100,50,1.0,0.23000000417232513,0.47,0.2,True,1.0,unimodal,0.71,True
TPM__SEPTIN6,100,50,1.0,0.20000000298023224,-0.41,0.2,True,1.0,unimodal,0.71,True
TPM__NCKAP1,100,50,1.0,0.28999999165534973,0.34,0.23,True,1.0,unimodal,0.71,True
TPM__IKZF1,100,50,1.0,0.30000001192092896,-0.35,0.2,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.28999999165534973,-0.28,0.26,True,1.0,unimodal,0.71,True
TPM__EGFR,100,50,1.0,0.23999999463558197,0.44,0.21,True,1.0,unimodal,0.71,True
TPM__NTN4,100,50,1.0,0.20000000298023224,0.46,0.22,True,1.0,unimodal,0.71,True
TPM__AMOTL2,100,50,1.0,0.25,0.4,0.21,True,1.0,unimodal,0.71,True
TPM__PTPN7,99,49,0.99,0.28999999165534973,-0.33,0.2,True,1.0,unimodal,0.71,True
TPM__MFNG,99,49,0.99,0.18000000715255737,-0.22,0.2,True,1.0,unimodal,0.71,True
TPM__RASSF5,99,49,0.99,0.12999999523162842,-0.26,0.19,True,1.0,unimodal,0.71,True
TPM__ADAM9,99,49,0.99,0.2199999988079071,0.43,0.24,True,1.0,unimodal,0.71,True
TPM__CORO1A,99,49,0.99,0.2199999988079071,-0.35,0.2,True,1.0,unimodal,0.71,True
TPM__PLPP2,99,49,0.99,0.25999999046325684,0.49,0.2,True,1.0,unimodal,0.71,True
TPM__PCDH1,99,49,0.99,0.20000000298023224,0.47,0.21,True,1.0,unimodal,0.71,True
METH__LOC100130776,99,49,0.99,0.28999999165534973,-0.39,0.19,True,1.0,unimodal,0.71,True
TPM__ENAH,99,49,0.99,0.14000000059604645,0.23,0.2,True,1.0,unimodal,0.71,True
TPM__KLF5,98,48,0.98,0.20000000298023224,0.45,0.21,True,1.0,unimodal,0.71,True
TPM__GRAMD2B,98,48,0.98,0.18000000715255737,0.41,0.2,True,1.0,unimodal,0.71,True
TPM__TRAF3IP3,98,48,0.98,0.27000001072883606,-0.36,0.21,True,1.0,unimodal,0.71,True
TPM__LINC03061,98,48,0.98,0.14000000059604645,0.4,0.2,True,1.0,unimodal,0.71,True
TPM__TPM1,98,48,0.98,0.2199999988079071,0.4,0.19,True,1.0,unimodal,0.71,True
TPM__ARHGAP30,97,47,0.97,0.23999999463558197,-0.26,0.2,True,0.992,unimodal,0.71,True
TPM__GPR39,97,47,0.97,0.2199999988079071,0.44,0.2,True,0.992,unimodal,0.71,True
TPM__SLC49A4,97,47,0.97,0.23000000417232513,0.39,0.2,True,0.992,unimodal,0.71,True
TPM__PRSS23,97,47,0.97,0.2199999988079071,0.44,0.2,True,0.992,unimodal,0.71,True
TPM__NHSL3,96,46,0.96,0.25,0.44,0.22,True,0.832,unimodal,0.71,True
TPM__TSPAN6,96,46,0.96,0.23999999463558197,0.38,0.21,True,0.832,unimodal,0.71,True
TPM__RHOH,96,46,0.96,0.20999999344348907,-0.31,0.19,True,0.832,unimodal,0.71,True
METH__AGAP2,96,46,0.96,0.2199999988079071,-0.34,0.24,True,0.832,unimodal,0.71,True
TPM__ATP9A,96,46,0.96,0.18000000715255737,0.35,0.21,True,0.832,unimodal,0.71,True
TPM__ITGB8,96,46,0.96,0.11999999731779099,0.39,0.19,True,0.832,unimodal,0.71,True
TPM__ITGB1,95,45,0.95,0.1899999976158142,0.37,0.19,True,0.458,unimodal,0.71,True
TPM__BCAR1,95,45,0.95,0.23999999463558197,0.36,0.2,True,0.458,unimodal,0.71,True
TPM__IL2RG,95,45,0.95,0.15000000596046448,-0.19,0.2,True,0.458,unimodal,0.71,True
METH__MIR1469,94,44,0.94,0.23000000417232513,-0.32,0.25,True,0.181,unimodal,0.71,True
TPM__CYTIP,94,44,0.94,0.18000000715255737,-0.19,0.21,True,0.181,unimodal,0.71,True
TPM__NCKAP1L,94,44,0.94,0.25,-0.34,0.22,True,0.181,unimodal,0.71,True
TPM__ZNF205,94,45,0.94,0.1899999976158142,0.24,0.21,True,0.458,unimodal,0.71,True
TPM__LASTR,92,42,0.92,0.07999999821186066,0.39,0.18,False,0.013,worst_case,0.9,True
TPM__IRAG2,92,42,0.92,0.23999999463558197,-0.3,0.2,False,0.013,worst_case,0.9,True
TPM__PIK3CG,92,42,0.92,0.25999999046325684,-0.31,0.24,False,0.013,worst_case,0.9,True
TPM__ZNF112,91,41,0.91,0.15000000596046448,0.27,0.2,False,0.002,worst_case,0.9,True
