feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__MIR142HG,100,50,1.0,0.20000000298023224,-0.27,0.19,True,1.0,unimodal,0.71,True
METH__C9orf150,100,50,1.0,0.12999999523162842,-0.27,0.2,True,1.0,unimodal,0.71,True
METH__KLF4,100,50,1.0,0.12999999523162842,-0.25,0.18,True,1.0,unimodal,0.71,True
TPM__WAS,100,50,1.0,0.20999999344348907,-0.38,0.22,True,1.0,unimodal,0.71,True
TPM__SOX11,100,50,1.0,0.009999999776482582,-0.04,0.19,True,1.0,unimodal,0.71,True
METH__ARHGEF10,100,50,1.0,0.15000000596046448,-0.27,0.2,True,1.0,unimodal,0.71,True
TPM__TM4SF1-AS1,100,50,1.0,0.05999999865889549,0.39,0.18,True,1.0,unimodal,0.71,True
METH__CCM2,100,50,1.0,0.1899999976158142,0.39,0.22,True,1.0,unimodal,0.71,True
METH__LCA5,100,50,1.0,0.11999999731779099,-0.27,0.19,True,1.0,unimodal,0.71,True
METH__OSM,100,50,1.0,0.1899999976158142,0.39,0.22,True,1.0,unimodal,0.71,True
TPM__PIK3CG,100,50,1.0,0.17000000178813934,-0.3,0.19,True,1.0,unimodal,0.71,True
TPM__RHOH,100,50,1.0,0.18000000715255737,-0.37,0.21,True,1.0,unimodal,0.71,True
TPM__IKZF1,100,50,1.0,0.20000000298023224,-0.31,0.21,True,1.0,unimodal,0.71,True
METH__RCAN1,100,50,1.0,0.10999999940395355,-0.33,0.18,True,1.0,unimodal,0.71,True
METH__DSTN,100,50,1.0,0.1599999964237213,-0.32,0.21,True,1.0,unimodal,0.71,True
METH__SLC1A1,99,49,0.99,0.09000000357627869,-0.21,0.19,True,1.0,unimodal,0.71,True
METH__OPHN1,99,49,0.99,0.12999999523162842,-0.28,0.19,True,1.0,unimodal,0.71,True
METH__ATP6V1D,98,48,0.98,0.10000000149011612,-0.2,0.19,True,1.0,unimodal,0.71,True
METH__ACTN1,98,48,0.98,0.12999999523162842,-0.24,0.21,True,1.0,unimodal,0.71,True
METH__AGPHD1,97,47,0.97,0.05000000074505806,-0.22,0.19,True,0.992,unimodal,0.71,True
METH__C6orf217,97,47,0.97,0.05999999865889549,-0.25,0.18,True,0.992,unimodal,0.71,True
METH__PTGR2,96,46,0.96,0.05999999865889549,-0.28,0.2,True,0.832,unimodal,0.71,True
METH__ZNF697,96,46,0.96,0.14000000059604645,-0.21,0.21,True,0.832,unimodal,0.71,True
METH__ZNF230,96,46,0.96,0.07000000029802322,-0.22,0.2,True,0.832,unimodal,0.71,True
METH__MEIS1,96,46,0.96,0.07000000029802322,-0.14,0.17,True,0.832,unimodal,0.71,True
METH__CYBASC3,94,45,0.94,0.029999999329447746,0.1,0.21,True,0.458,unimodal,0.71,True
TPM__SLC7A5P1,93,43,0.93,0.019999999552965164,-0.13,0.19,True,0.053,unimodal,0.71,True
METH__TRPM4,93,43,0.93,0.07000000029802322,-0.21,0.2,True,0.053,unimodal,0.71,True
METH__JHDM1D,91,41,0.91,0.03999999910593033,-0.15,0.21,False,0.002,worst_case,0.896551724137931,True
CNV__EZH2,90,40,0.9,0.03999999910593033,0.22,0.18,False,0.0,worst_case,0.896551724137931,True
