feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__BCL2,100,50,1.0,0.3700000047683716,-0.45,0.24,True,1.0,unimodal,0.7,True
TPM__SMIM24,98,48,0.98,0.15000000596046448,-0.29,0.05,True,1.0,unimodal,0.7,True
TPM__HAUS1,97,47,0.97,0.17000000178813934,-0.37,0.18,True,0.992,unimodal,0.7,True
TPM__BOK,89,39,0.89,0.1599999964237213,0.34,0.14,False,0.0,worst_case,0.887765731292517,True
TPM__LMO2,89,39,0.89,0.1899999976158142,-0.27,0.16,False,0.0,worst_case,0.887765731292517,True
TPM__FEZ2,89,39,0.89,0.18000000715255737,0.42,0.12,False,0.0,worst_case,0.887765731292517,True
