feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__SEPTIN6,100,50,1.0,0.09000000357627869,-0.28,0.19,True,1.0,unimodal,0.71,True
METH__ABHD10,100,50,1.0,0.05999999865889549,-0.22,0.15,True,1.0,unimodal,0.71,True
METH__FEZ2,100,50,1.0,0.029999999329447746,-0.15,0.16,True,1.0,unimodal,0.71,True
TPM__CCND2,100,50,1.0,0.019999999552965164,-0.13,0.17,True,1.0,unimodal,0.71,True
METH__LRFN1,99,49,0.99,0.0,-0.09,0.16,True,1.0,unimodal,0.71,True
METH__ZNF414,99,49,0.99,0.019999999552965164,0.09,0.16,True,1.0,unimodal,0.71,True
TPM__CDH12P2,99,49,0.99,0.019999999552965164,-0.11,0.16,True,1.0,unimodal,0.71,True
METH__C1orf212,99,49,0.99,0.07000000029802322,-0.24,0.16,True,1.0,unimodal,0.71,True
METH__RNFT1,98,48,0.98,0.05000000074505806,-0.15,0.15,True,1.0,unimodal,0.71,True
TPM__MT1A,98,48,0.98,0.019999999552965164,0.14,0.16,True,1.0,unimodal,0.71,True
METH__N4BP2L2,98,48,0.98,0.05000000074505806,-0.16,0.16,True,1.0,unimodal,0.71,True
METH__ACO1,97,47,0.97,0.0,0.0,0.16,True,0.992,unimodal,0.71,True
TPM__RNA5SP187,96,46,0.96,0.029999999329447746,-0.16,0.21,True,0.832,unimodal,0.71,True
TPM__NPEPPSP2,94,44,0.94,0.0,-0.07,0.16,True,0.181,unimodal,0.71,True
TPM__RNVU1-31,93,43,0.93,0.0,-0.03,0.16,True,0.053,unimodal,0.71,True
TPM__SCARNA22,92,42,0.92,0.019999999552965164,-0.12,0.15,False,0.013,worst_case,0.890745501285347,True
TPM__HSBP1P2,91,41,0.91,0.009999999776482582,0.08,0.16,False,0.002,worst_case,0.890745501285347,True
