feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__FAM114A1,100,50,1.0,0.20999999344348907,0.4,0.2,True,1.0,unimodal,0.71,True
TPM__SDC4,100,50,1.0,0.27000001072883606,0.48,0.19,True,1.0,unimodal,0.71,True
TPM__PPIC,100,50,1.0,0.25,0.41,0.19,True,1.0,unimodal,0.71,True
TPM__MYOF,100,50,1.0,0.25,0.46,0.19,True,1.0,unimodal,0.71,True
TPM__FKBP9,100,50,1.0,0.23999999463558197,0.4,0.22,True,1.0,unimodal,0.71,True
TPM__AGAP2,100,50,1.0,0.25999999046325684,-0.46,0.24,True,1.0,unimodal,0.71,True
TPM__GPAT3,100,50,1.0,0.18000000715255737,0.43,0.19,True,1.0,unimodal,0.71,True
TPM__SH2D3C,100,50,1.0,0.25,-0.42,0.21,True,1.0,unimodal,0.71,True
TPM__PRSS23,100,50,1.0,0.25999999046325684,0.48,0.19,True,1.0,unimodal,0.71,True
TPM__IL13RA1,100,50,1.0,0.2199999988079071,0.39,0.2,True,1.0,unimodal,0.71,True
METH__C1orf126,100,50,1.0,0.15000000596046448,-0.2,0.21,True,1.0,unimodal,0.71,True
METH__LOC100130776,100,50,1.0,0.2800000011920929,-0.39,0.2,True,1.0,unimodal,0.71,True
TPM__MAP4K1,100,50,1.0,0.25,-0.38,0.19,True,1.0,unimodal,0.71,True
METH__TJP1,100,50,1.0,0.27000001072883606,-0.43,0.21,True,1.0,unimodal,0.71,True
TPM__PDE1B,100,50,1.0,0.20999999344348907,-0.39,0.25,True,1.0,unimodal,0.71,True
TPM__KRT15,100,50,1.0,0.14000000059604645,0.45,0.2,True,1.0,unimodal,0.71,True
TPM__GPR39,100,50,1.0,0.2199999988079071,0.45,0.19,True,1.0,unimodal,0.71,True
TPM__EGFR,99,49,0.99,0.2199999988079071,0.47,0.21,True,1.0,unimodal,0.71,True
TPM__ABLIM3,99,49,0.99,0.17000000178813934,0.45,0.23,True,1.0,unimodal,0.71,True
TPM__LASTR,99,49,0.99,0.09000000357627869,0.42,0.19,True,1.0,unimodal,0.71,True
METH__THBS1,99,49,0.99,0.23999999463558197,-0.44,0.24,True,1.0,unimodal,0.71,True
TPM__TSPAN1,99,49,0.99,0.17000000178813934,0.45,0.21,True,1.0,unimodal,0.71,True
TPM__CD63,99,49,0.99,0.1599999964237213,0.4,0.21,True,1.0,unimodal,0.71,True
METH__ITGA2,99,49,0.99,0.2199999988079071,-0.44,0.22,True,1.0,unimodal,0.71,True
TPM__TSPOAP1-AS1,99,49,0.99,0.1899999976158142,-0.31,0.19,True,1.0,unimodal,0.71,True
TPM__EMP2,98,48,0.98,0.17000000178813934,0.35,0.21,True,1.0,unimodal,0.71,True
TPM__ARC,98,48,0.98,0.0,0.15,0.19,True,1.0,unimodal,0.71,True
METH__MTMR11,98,48,0.98,0.23999999463558197,-0.42,0.21,True,1.0,unimodal,0.71,True
TPM__PADI1,98,48,0.98,0.10000000149011612,0.43,0.22,True,1.0,unimodal,0.71,True
TPM__SEPTIN10,98,48,0.98,0.20999999344348907,0.3,0.19,True,1.0,unimodal,0.71,True
METH__LOC100302401,98,48,0.98,0.18000000715255737,-0.3,0.19,True,1.0,unimodal,0.71,True
TPM__MANCR,97,47,0.97,0.07000000029802322,0.4,0.2,True,0.992,unimodal,0.71,True
TPM__MATN3,96,46,0.96,0.10000000149011612,0.39,0.2,True,0.832,unimodal,0.71,True
TPM__SYT8,96,46,0.96,0.07000000029802322,0.35,0.18,True,0.832,unimodal,0.71,True
TPM__TNFRSF13C,96,46,0.96,0.18000000715255737,-0.34,0.2,True,0.832,unimodal,0.71,True
TPM__PPP1R16B,95,45,0.95,0.2199999988079071,-0.33,0.22,True,0.458,unimodal,0.71,True
TPM__PKP3,95,45,0.95,0.15000000596046448,0.39,0.19,True,0.458,unimodal,0.71,True
METH__S100A2,93,43,0.93,0.17000000178813934,-0.43,0.19,True,0.053,unimodal,0.71,True
METH__PTPRCAP,92,42,0.92,0.20999999344348907,0.4,0.2,False,0.013,worst_case,0.896551724137931,True
TPM__MFNG,92,42,0.92,0.15000000596046448,-0.22,0.19,False,0.013,worst_case,0.896551724137931,True
METH__PER3,92,42,0.92,0.1599999964237213,-0.29,0.21,False,0.013,worst_case,0.896551724137931,True
METH__ERRFI1,91,41,0.91,0.1899999976158142,-0.39,0.21,False,0.002,worst_case,0.896551724137931,True
TPM__MIR142HG,90,40,0.9,0.23000000417232513,-0.27,0.2,False,0.0,worst_case,0.896551724137931,True
