feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
CNV__ERBB2,99,49,0.99,0.009999999776482582,0.11,0.25,True,1.0,unimodal,0.71,True
METH__PM20D2,99,49,0.99,0.009999999776482582,0.09,0.22,True,1.0,unimodal,0.71,True
CNV__CDK12,97,47,0.97,0.009999999776482582,0.1,0.24,True,0.992,unimodal,0.71,True
METH__TRAF7,97,47,0.97,0.019999999552965164,0.07,0.24,True,0.992,unimodal,0.71,True
METH__TMEM183A,97,47,0.97,0.009999999776482582,0.04,0.22,True,0.992,unimodal,0.71,True
METH__BAZ1A,95,45,0.95,0.0,-0.04,0.22,True,0.458,unimodal,0.71,True
CNV__IKZF3,94,44,0.94,0.009999999776482582,0.1,0.23,True,0.181,unimodal,0.71,True
CNV__AKT1,94,44,0.94,0.0,0.09,0.23,True,0.181,unimodal,0.71,True
METH__C10orf75,92,42,0.92,0.009999999776482582,-0.11,0.22,False,0.013,worst_case,0.8918367346938776,True
METH__LNPEP,92,42,0.92,0.009999999776482582,0.03,0.22,False,0.013,worst_case,0.8918367346938776,True
METH__PEX7,91,41,0.91,0.009999999776482582,-0.1,0.22,False,0.002,worst_case,0.8918367346938776,True
METH__ERCC3,90,40,0.9,0.029999999329447746,0.06,0.23,False,0.0,worst_case,0.8918367346938776,True
