feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__TNS2,100,50,1.0,0.1599999964237213,0.43,0.09,True,1.0,unimodal,0.71,True
TPM__NGEF,98,48,0.98,0.18000000715255737,0.46,0.2,True,1.0,unimodal,0.71,True
