feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__GIPC1,100,50,1.0,0.1899999976158142,0.48,0.18,True,1.0,unimodal,0.71,True
TPM__CEP170B,100,50,1.0,0.23000000417232513,0.49,0.21,True,1.0,unimodal,0.71,True
TPM__TNFRSF12A,100,50,1.0,0.23999999463558197,0.48,0.23,True,1.0,unimodal,0.71,True
TPM__ITGA3,100,50,1.0,0.23000000417232513,0.49,0.19,True,1.0,unimodal,0.71,True
TPM__GPRC5A,100,50,1.0,0.2199999988079071,0.51,0.23,True,1.0,unimodal,0.71,True
TPM__GPR39,100,50,1.0,0.18000000715255737,0.46,0.2,True,1.0,unimodal,0.71,True
TPM__LAMB2,100,50,1.0,0.20999999344348907,0.47,0.23,True,1.0,unimodal,0.71,True
TPM__KRT8P3,100,50,1.0,0.17000000178813934,0.49,0.22,True,1.0,unimodal,0.71,True
TPM__RHBDF1,100,50,1.0,0.23999999463558197,0.48,0.21,True,1.0,unimodal,0.71,True
TPM__ZBED4,99,49,0.99,0.17000000178813934,-0.45,0.19,True,1.0,unimodal,0.71,True
TPM__KRT18,99,49,0.99,0.23000000417232513,0.5,0.22,True,1.0,unimodal,0.71,True
TPM__PPP1R14B-AS1,99,49,0.99,0.20000000298023224,0.5,0.22,True,1.0,unimodal,0.71,True
TPM__SDC4,99,49,0.99,0.25,0.51,0.2,True,1.0,unimodal,0.71,True
TPM__AGAP2,99,49,0.99,0.2199999988079071,-0.48,0.22,True,1.0,unimodal,0.71,True
TPM__DAG1,98,48,0.98,0.20000000298023224,0.46,0.2,True,1.0,unimodal,0.71,True
TPM__PRSS23,98,48,0.98,0.20999999344348907,0.49,0.18,True,1.0,unimodal,0.71,True
TPM__CUEDC1,98,48,0.98,0.1899999976158142,0.43,0.18,True,1.0,unimodal,0.71,True
TPM__CD151,98,48,0.98,0.1899999976158142,0.49,0.19,True,1.0,unimodal,0.71,True
TPM__CTSD,98,48,0.98,0.20000000298023224,0.49,0.19,True,1.0,unimodal,0.71,True
TPM__AMOTL2,97,47,0.97,0.23000000417232513,0.47,0.18,True,0.992,unimodal,0.71,True
TPM__MYOF,97,47,0.97,0.2199999988079071,0.49,0.2,True,0.992,unimodal,0.71,True
TPM__LMNA,97,47,0.97,0.1899999976158142,0.48,0.19,True,0.992,unimodal,0.71,True
TPM__TUFT1,96,46,0.96,0.20000000298023224,0.46,0.19,True,0.832,unimodal,0.71,True
TPM__ARHGAP29,96,46,0.96,0.1899999976158142,0.48,0.21,True,0.832,unimodal,0.71,True
TPM__PLPP2,96,46,0.96,0.20000000298023224,0.44,0.2,True,0.832,unimodal,0.71,True
TPM__KRT15,95,45,0.95,0.12999999523162842,0.48,0.21,True,0.458,unimodal,0.71,True
TPM__KRT8,95,45,0.95,0.2199999988079071,0.5,0.19,True,0.458,unimodal,0.71,True
TPM__SH3D19,95,45,0.95,0.17000000178813934,0.4,0.2,True,0.458,unimodal,0.71,True
TPM__PXN,94,44,0.94,0.1899999976158142,0.44,0.2,True,0.181,unimodal,0.71,True
TPM__CHMP3,94,44,0.94,0.1599999964237213,0.43,0.22,True,0.181,unimodal,0.71,True
TPM__C19orf33,93,43,0.93,0.17000000178813934,0.44,0.18,True,0.053,unimodal,0.71,True
TPM__NCKAP1L,92,42,0.92,0.1899999976158142,-0.32,0.22,False,0.013,worst_case,0.9,True
TPM__PLCD3,90,40,0.9,0.18000000715255737,0.43,0.2,False,0.0,worst_case,0.9,True
TPM__ITGB6,90,40,0.9,0.11999999731779099,0.46,0.2,False,0.0,worst_case,0.9,True
TPM__TJP1,90,40,0.9,0.1899999976158142,0.37,0.19,False,0.0,worst_case,0.9,True
