feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__BZRAP1,100,50,1.0,0.33000001311302185,0.45,0.24,True,1.0,unimodal,0.71,True
TPM__SEPTIN6,100,50,1.0,0.27000001072883606,-0.48,0.24,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.3499999940395355,-0.34,0.31,True,1.0,unimodal,0.71,True
METH__MIR142,100,50,1.0,0.3199999928474426,0.38,0.22,True,1.0,unimodal,0.71,True
TPM__BTC,100,50,1.0,0.1899999976158142,0.49,0.23,True,1.0,unimodal,0.71,True
TPM__MFNG,100,50,1.0,0.25,-0.33,0.24,True,1.0,unimodal,0.71,True
TPM__DCBLD2,100,50,1.0,0.23999999463558197,0.51,0.24,True,1.0,unimodal,0.71,True
TPM__CD53,100,50,1.0,0.33000001311302185,-0.38,0.23,True,1.0,unimodal,0.71,True
TPM__CD151,100,50,1.0,0.25999999046325684,0.52,0.23,True,1.0,unimodal,0.71,True
TPM__PRSS23,100,50,1.0,0.30000001192092896,0.54,0.26,True,1.0,unimodal,0.71,True
METH__AGAP2,99,49,0.99,0.25,-0.34,0.3,True,1.0,unimodal,0.71,True
TPM__ELMO1,99,49,0.99,0.3100000023841858,-0.45,0.27,True,1.0,unimodal,0.71,True
TPM__BCAR1,99,49,0.99,0.33000001311302185,0.49,0.24,True,1.0,unimodal,0.71,True
TPM__MET,99,49,0.99,0.3100000023841858,0.52,0.24,True,1.0,unimodal,0.71,True
TPM__MYOF,99,49,0.99,0.3199999928474426,0.53,0.23,True,1.0,unimodal,0.71,True
METH__EIF3K,99,49,0.99,0.28999999165534973,0.44,0.23,True,1.0,unimodal,0.71,True
TPM__IKZF1,99,49,0.99,0.36000001430511475,-0.38,0.31,True,1.0,unimodal,0.71,True
TPM__BMS1P23,98,48,0.98,0.2199999988079071,0.47,0.23,True,1.0,unimodal,0.71,True
TPM__AMOTL2,98,48,0.98,0.3400000035762787,0.51,0.23,True,1.0,unimodal,0.71,True
TPM__SLC35D2,98,48,0.98,0.33000001311302185,0.48,0.25,True,1.0,unimodal,0.71,True
TPM__CHMP3,98,48,0.98,0.23000000417232513,0.46,0.24,True,1.0,unimodal,0.71,True
TPM__KRT15,98,48,0.98,0.10999999940395355,0.42,0.23,True,1.0,unimodal,0.71,True
TPM__IRAG2,98,48,0.98,0.25999999046325684,-0.35,0.24,True,1.0,unimodal,0.71,True
TPM__ANXA2,98,48,0.98,0.25999999046325684,0.53,0.24,True,1.0,unimodal,0.71,True
TPM__EPHA2,98,48,0.98,0.3400000035762787,0.54,0.22,True,1.0,unimodal,0.71,True
TPM__FKBP9,98,48,0.98,0.3100000023841858,0.46,0.25,True,1.0,unimodal,0.71,True
TPM__LMNA,98,48,0.98,0.30000001192092896,0.53,0.23,True,1.0,unimodal,0.71,True
TPM__TNFRSF12A,97,47,0.97,0.3499999940395355,0.54,0.25,True,0.992,unimodal,0.71,True
TPM__PPIC,97,47,0.97,0.3100000023841858,0.48,0.22,True,0.992,unimodal,0.71,True
TPM__NQO1,96,46,0.96,0.25999999046325684,0.49,0.23,True,0.832,unimodal,0.71,True
TPM__GPRC5A,96,46,0.96,0.27000001072883606,0.52,0.23,True,0.832,unimodal,0.71,True
TPM__MYB,96,46,0.96,0.2800000011920929,-0.46,0.24,True,0.832,unimodal,0.71,True
TPM__CCN1,96,46,0.96,0.30000001192092896,0.52,0.25,True,0.832,unimodal,0.71,True
TPM__UBTD1,96,46,0.96,0.23000000417232513,0.46,0.26,True,0.832,unimodal,0.71,True
TPM__MATN3,96,46,0.96,0.15000000596046448,0.51,0.25,True,0.832,unimodal,0.71,True
TPM__ANXA2P2,95,45,0.95,0.25,0.49,0.22,True,0.458,unimodal,0.71,True
METH__DSTN,95,45,0.95,0.2800000011920929,-0.42,0.3,True,0.458,unimodal,0.71,True
TPM__ARHGAP29,94,44,0.94,0.25999999046325684,0.51,0.23,True,0.181,unimodal,0.71,True
TPM__NCKAP1,94,44,0.94,0.3100000023841858,0.41,0.23,True,0.181,unimodal,0.71,True
METH__LOC100130776,94,44,0.94,0.3100000023841858,-0.39,0.23,True,0.181,unimodal,0.71,True
TPM__CTTN,94,44,0.94,0.28999999165534973,0.47,0.26,True,0.181,unimodal,0.71,True
METH__TREX1,94,44,0.94,0.15000000596046448,-0.41,0.23,True,0.181,unimodal,0.71,True
TPM__PLPP2,92,42,0.92,0.25999999046325684,0.43,0.24,False,0.013,worst_case,0.8942505133470227,True
TPM__CCDC9B,91,41,0.91,0.25,0.48,0.22,False,0.002,worst_case,0.8942505133470227,True
METH__PTPN7,91,42,0.91,0.25,0.33,0.23,False,0.013,worst_case,0.8942505133470227,True
METH__MIR1200,91,41,0.91,0.1899999976158142,-0.45,0.27,False,0.002,worst_case,0.8942505133470227,True
TPM__WWTR1,91,41,0.91,0.27000001072883606,0.48,0.23,False,0.002,worst_case,0.8942505133470227,True
TPM__LINC01186,90,40,0.9,0.1599999964237213,0.46,0.23,False,0.0,worst_case,0.8942505133470227,True
TPM__PHLDA2,90,41,0.9,0.25,0.45,0.23,False,0.002,worst_case,0.8942505133470227,True
TPM__PXDC1,90,40,0.9,0.2199999988079071,0.42,0.24,False,0.0,worst_case,0.8942505133470227,True
