feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__NCKAP1L,100,50,1.0,0.2199999988079071,-0.33,0.22,True,1.0,unimodal,0.71,True
METH__ZNF697,100,50,1.0,0.12999999523162842,-0.25,0.23,True,1.0,unimodal,0.71,True
TPM__SLC44A3-AS1,100,50,1.0,0.09000000357627869,0.36,0.19,True,1.0,unimodal,0.71,True
METH__LMCD1,100,50,1.0,0.11999999731779099,-0.34,0.18,True,1.0,unimodal,0.71,True
METH__PKP2,100,50,1.0,0.18000000715255737,-0.41,0.22,True,1.0,unimodal,0.71,True
METH__MARVELD3,100,50,1.0,0.2199999988079071,-0.43,0.18,True,1.0,unimodal,0.71,True
METH__TBC1D9,100,50,1.0,0.10000000149011612,-0.32,0.19,True,1.0,unimodal,0.71,True
TPM__ITGB6,100,50,1.0,0.10000000149011612,0.39,0.2,True,1.0,unimodal,0.71,True
METH__ABHD10,100,50,1.0,0.18000000715255737,-0.38,0.21,True,1.0,unimodal,0.71,True
METH__C5orf43,100,50,1.0,0.10000000149011612,-0.25,0.21,True,1.0,unimodal,0.71,True
TPM__NHSL3,100,50,1.0,0.20000000298023224,0.43,0.2,True,1.0,unimodal,0.71,True
METH__DSTN,100,50,1.0,0.1599999964237213,-0.32,0.21,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.1899999976158142,-0.27,0.22,True,1.0,unimodal,0.71,True
TPM__IKZF1,100,50,1.0,0.1899999976158142,-0.27,0.21,True,1.0,unimodal,0.71,True
METH__LOC100130776,100,50,1.0,0.1899999976158142,-0.32,0.2,True,1.0,unimodal,0.71,True
TPM__SH3BP4,100,50,1.0,0.18000000715255737,0.39,0.2,True,1.0,unimodal,0.71,True
METH__SSH3,100,50,1.0,0.1899999976158142,-0.38,0.2,True,1.0,unimodal,0.71,True
TPM__TM4SF1-AS1,100,50,1.0,0.07999999821186066,0.41,0.21,True,1.0,unimodal,0.71,True
TPM__PDE1B,100,50,1.0,0.20000000298023224,-0.36,0.21,True,1.0,unimodal,0.71,True
TPM__LINC01843,100,50,1.0,0.11999999731779099,0.42,0.2,True,1.0,unimodal,0.71,True
METH__PPIC,100,50,1.0,0.15000000596046448,-0.33,0.2,True,1.0,unimodal,0.71,True
TPM__KRT18,100,50,1.0,0.1899999976158142,0.4,0.18,True,1.0,unimodal,0.71,True
TPM__LCP1,100,50,1.0,0.11999999731779099,-0.3,0.2,True,1.0,unimodal,0.71,True
METH__P4HA2,100,50,1.0,0.12999999523162842,-0.32,0.18,True,1.0,unimodal,0.71,True
METH__NCRNA00111,100,50,1.0,0.17000000178813934,-0.42,0.18,True,1.0,unimodal,0.71,True
METH__CCM2,100,50,1.0,0.1899999976158142,0.38,0.18,True,1.0,unimodal,0.71,True
METH__ACTN1,99,49,0.99,0.12999999523162842,-0.33,0.2,True,1.0,unimodal,0.71,True
METH__CCDC12,99,49,0.99,0.18000000715255737,-0.33,0.19,True,1.0,unimodal,0.71,True
METH__PTPN7,98,48,0.98,0.15000000596046448,0.3,0.18,True,1.0,unimodal,0.71,True
METH__LRIG3,96,46,0.96,0.1599999964237213,-0.37,0.22,True,0.832,unimodal,0.71,True
METH__COTL1,96,46,0.96,0.03999999910593033,-0.23,0.18,True,0.832,unimodal,0.71,True
METH__C14orf128,96,46,0.96,0.07999999821186066,-0.29,0.2,True,0.832,unimodal,0.71,True
METH__C9orf150,95,45,0.95,0.15000000596046448,-0.33,0.22,True,0.458,unimodal,0.71,True
METH__RBM9,92,42,0.92,0.10000000149011612,-0.2,0.19,False,0.013,worst_case,0.8918367346938776,True
