feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__CTTN,100,50,1.0,0.1599999964237213,0.39,0.18,True,1.0,unimodal,0.71,True
TPM__LIMD2,100,50,1.0,0.12999999523162842,-0.37,0.16,True,1.0,unimodal,0.71,True
TPM__ZNF22,100,50,1.0,0.10000000149011612,-0.37,0.15,True,1.0,unimodal,0.71,True
TPM__PDCD6IP-DT,100,50,1.0,0.11999999731779099,0.37,0.15,True,1.0,unimodal,0.71,True
TPM__SLFN11,100,50,1.0,0.20999999344348907,-0.45,0.18,True,1.0,unimodal,0.71,True
TPM__TTC39A,100,50,1.0,0.09000000357627869,0.34,0.17,True,1.0,unimodal,0.71,True
TPM__GPX8,100,50,1.0,0.09000000357627869,0.29,0.15,True,1.0,unimodal,0.71,True
TPM__RPL18,100,50,1.0,0.10000000149011612,-0.36,0.16,True,1.0,unimodal,0.71,True
TPM__CARD8,100,50,1.0,0.10999999940395355,-0.32,0.16,True,1.0,unimodal,0.71,True
TPM__NCKAP1L,100,50,1.0,0.23000000417232513,-0.35,0.18,True,1.0,unimodal,0.71,True
TPM__SEPTIN6,100,50,1.0,0.1599999964237213,-0.39,0.16,True,1.0,unimodal,0.71,True
TPM__RBPMS-AS1,100,50,1.0,0.09000000357627869,0.38,0.19,True,1.0,unimodal,0.71,True
METH__ARHGDIB,100,50,1.0,0.12999999523162842,0.33,0.16,True,1.0,unimodal,0.71,True
TPM__LAMB2,100,50,1.0,0.15000000596046448,0.37,0.18,True,1.0,unimodal,0.71,True
METH__GPR125,100,50,1.0,0.14000000059604645,-0.34,0.15,True,1.0,unimodal,0.71,True
TPM__CORO1A,100,50,1.0,0.1599999964237213,-0.36,0.15,True,1.0,unimodal,0.71,True
TPM__THBS1,100,50,1.0,0.10999999940395355,0.36,0.15,True,1.0,unimodal,0.71,True
TPM__CHST3,100,50,1.0,0.07000000029802322,0.29,0.16,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.18000000715255737,-0.31,0.16,True,1.0,unimodal,0.71,True
TPM__AMOTL2,100,50,1.0,0.14000000059604645,0.36,0.17,True,1.0,unimodal,0.71,True
TPM__KRT15,100,50,1.0,0.07000000029802322,0.38,0.18,True,1.0,unimodal,0.71,True
TPM__TACC2,100,50,1.0,0.11999999731779099,0.3,0.17,True,1.0,unimodal,0.71,True
TPM__TM4SF1,100,50,1.0,0.1599999964237213,0.41,0.17,True,1.0,unimodal,0.71,True
TPM__TUFT1,100,50,1.0,0.18000000715255737,0.41,0.17,True,1.0,unimodal,0.71,True
TPM__OSGIN1,100,50,1.0,0.1599999964237213,0.43,0.16,True,1.0,unimodal,0.71,True
TPM__PDE1B,100,50,1.0,0.20999999344348907,-0.38,0.17,True,1.0,unimodal,0.71,True
TPM__PTPN7,100,50,1.0,0.17000000178813934,-0.3,0.19,True,1.0,unimodal,0.71,True
TPM__TMEM54,100,50,1.0,0.11999999731779099,0.33,0.16,True,1.0,unimodal,0.71,True
TPM__CHMP3,100,50,1.0,0.09000000357627869,0.33,0.17,True,1.0,unimodal,0.71,True
METH__CCDC12,99,49,0.99,0.1599999964237213,-0.34,0.17,True,1.0,unimodal,0.71,True
TPM__SRXN1,99,49,0.99,0.11999999731779099,0.35,0.16,True,1.0,unimodal,0.71,True
TPM__PDCD7,99,49,0.99,0.07000000029802322,-0.27,0.16,True,1.0,unimodal,0.71,True
METH__MIR574,99,49,0.99,0.11999999731779099,-0.38,0.2,True,1.0,unimodal,0.71,True
TPM__FLI1,99,49,0.99,0.15000000596046448,-0.34,0.18,True,1.0,unimodal,0.71,True
TPM__HOXD13,99,49,0.99,0.019999999552965164,-0.02,0.16,True,1.0,unimodal,0.71,True
TPM__CCND1,99,49,0.99,0.07999999821186066,0.25,0.16,True,1.0,unimodal,0.71,True
METH__RHOH,98,48,0.98,0.15000000596046448,0.29,0.17,True,1.0,unimodal,0.71,True
TPM__MAFF,98,48,0.98,0.07000000029802322,0.3,0.16,True,1.0,unimodal,0.71,True
METH__PTPRCAP,98,48,0.98,0.14000000059604645,0.32,0.16,True,1.0,unimodal,0.71,True
TPM__CYFIP2,98,48,0.98,0.09000000357627869,-0.3,0.19,True,1.0,unimodal,0.71,True
TPM__PIK3CG,98,48,0.98,0.1599999964237213,-0.34,0.2,True,1.0,unimodal,0.71,True
TPM__PAQR5,96,46,0.96,0.029999999329447746,0.26,0.16,True,0.832,unimodal,0.71,True
METH__PFKFB2,96,46,0.96,0.12999999523162842,-0.38,0.14,True,0.832,unimodal,0.71,True
TPM__EPHA2-AS1,96,46,0.96,0.05999999865889549,0.32,0.15,True,0.832,unimodal,0.71,True
METH__FAM114A1,95,45,0.95,0.11999999731779099,-0.38,0.19,True,0.458,unimodal,0.71,True
METH__GNPNAT1,94,44,0.94,0.10999999940395355,-0.28,0.16,True,0.181,unimodal,0.71,True
METH__OGFR,92,42,0.92,0.10000000149011612,0.31,0.17,False,0.013,worst_case,0.8918367346938776,True
METH__PTPN14,92,42,0.92,0.10999999940395355,-0.35,0.17,False,0.013,worst_case,0.8918367346938776,True
METH__CCDC88B,91,41,0.91,0.12999999523162842,0.3,0.16,False,0.002,worst_case,0.8918367346938776,True
METH__S100A2,91,41,0.91,0.09000000357627869,-0.29,0.15,False,0.002,worst_case,0.8918367346938776,True
METH__CCM2,90,40,0.9,0.17000000178813934,0.37,0.16,False,0.0,worst_case,0.8918367346938776,True
METH__LRIG3,90,41,0.9,0.14000000059604645,-0.33,0.22,False,0.002,worst_case,0.8918367346938776,True
