feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__NOP58,100,50,1.0,0.029999999329447746,0.2,0.2,True,1.0,unimodal,0.71,True
METH__TRAF7,100,50,1.0,0.05000000074505806,0.18,0.19,True,1.0,unimodal,0.71,True
MUT__BRAF,100,50,1.0,0.0,-0.24,0.22,True,1.0,unimodal,0.71,True
METH__BRD9,100,50,1.0,0.019999999552965164,0.19,0.19,True,1.0,unimodal,0.71,True
METH__POLR3G,100,50,1.0,0.019999999552965164,0.16,0.18,True,1.0,unimodal,0.71,True
METH__TMEM183A,98,48,0.98,0.03999999910593033,0.15,0.21,True,1.0,unimodal,0.71,True
METH__CDC7,97,47,0.97,0.0,0.07,0.19,True,0.992,unimodal,0.71,True
METH__TMEM183B,96,46,0.96,0.03999999910593033,0.15,0.21,True,0.832,unimodal,0.71,True
METH__CCNB1,96,46,0.96,0.0,0.13,0.19,True,0.832,unimodal,0.71,True
METH__GNPAT,95,45,0.95,0.019999999552965164,0.18,0.22,True,0.458,unimodal,0.71,True
CNV__FOXA1,94,44,0.94,0.009999999776482582,0.11,0.18,True,0.181,unimodal,0.71,True
CNV__IKZF1,91,41,0.91,0.009999999776482582,0.13,0.19,False,0.002,worst_case,0.8926380368098159,True
METH__AAMP,91,41,0.91,0.029999999329447746,0.18,0.22,False,0.002,worst_case,0.8926380368098159,True
CNV__SFRP4,90,41,0.9,0.009999999776482582,0.11,0.19,False,0.002,worst_case,0.8926380368098159,True
MUT__KRAS,90,40,0.9,0.009999999776482582,-0.12,0.21,False,0.0,worst_case,0.8926380368098159,True
METH__RAB11FIP5,90,40,0.9,0.009999999776482582,-0.1,0.19,False,0.0,worst_case,0.8926380368098159,True
