feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__MXRA5,100,50,1.0,0.009999999776482582,0.23,0.22,True,1.0,unimodal,0.71,True
TPM__IL12RB1,100,50,1.0,0.10000000149011612,-0.23,0.2,True,1.0,unimodal,0.71,True
METH__NRP1,100,50,1.0,0.07000000029802322,-0.26,0.19,True,1.0,unimodal,0.71,True
METH__PPP1R13L,100,50,1.0,0.05999999865889549,-0.21,0.21,True,1.0,unimodal,0.71,True
TPM__PIK3CG,100,50,1.0,0.07999999821186066,-0.15,0.22,True,1.0,unimodal,0.71,True
METH__HSPC159,99,49,0.99,0.05999999865889549,-0.22,0.25,True,1.0,unimodal,0.71,True
METH__MPP5,99,49,0.99,0.05000000074505806,-0.19,0.23,True,1.0,unimodal,0.71,True
METH__PCGF2,96,46,0.96,0.05999999865889549,-0.16,0.22,True,0.832,unimodal,0.71,True
METH__RBL1,94,44,0.94,0.05000000074505806,0.24,0.22,True,0.181,unimodal,0.71,True
METH__PTGR2,92,42,0.92,0.029999999329447746,-0.17,0.2,False,0.013,worst_case,0.8940058479532164,True
METH__NR4A2,91,41,0.91,0.029999999329447746,-0.12,0.22,False,0.002,worst_case,0.8940058479532164,True
METH__SMPD1,91,41,0.91,0.03999999910593033,-0.18,0.21,False,0.002,worst_case,0.8940058479532164,True
METH__AHI1,91,41,0.91,0.019999999552965164,-0.17,0.22,False,0.002,worst_case,0.8940058479532164,True
