feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__ZNF697,100,50,1.0,0.15000000596046448,-0.25,0.24,True,1.0,unimodal,0.71,True
METH__C9orf150,100,50,1.0,0.18000000715255737,-0.29,0.24,True,1.0,unimodal,0.71,True
TPM__PTPN7,100,50,1.0,0.25,-0.3,0.28,True,1.0,unimodal,0.71,True
TPM__KRTAP2-3,100,50,1.0,0.07000000029802322,0.37,0.27,True,1.0,unimodal,0.71,True
METH__FAM114A1,100,50,1.0,0.15000000596046448,-0.37,0.25,True,1.0,unimodal,0.71,True
METH__LAPTM4A,100,50,1.0,0.1599999964237213,-0.29,0.24,True,1.0,unimodal,0.71,True
TPM__NCKAP1L,100,50,1.0,0.25,-0.34,0.27,True,1.0,unimodal,0.71,True
METH__CCDC12,100,50,1.0,0.20999999344348907,-0.36,0.27,True,1.0,unimodal,0.71,True
METH__LRBA,100,50,1.0,0.0,-0.14,0.27,True,1.0,unimodal,0.71,True
METH__NRP1,100,50,1.0,0.14000000059604645,-0.33,0.23,True,1.0,unimodal,0.71,True
METH__MIR574,100,50,1.0,0.15000000596046448,-0.36,0.26,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.23999999463558197,-0.28,0.28,True,1.0,unimodal,0.71,True
TPM__PDE1B,100,50,1.0,0.20999999344348907,-0.36,0.24,True,1.0,unimodal,0.71,True
METH__PCGF2,100,50,1.0,0.12999999523162842,-0.29,0.31,True,1.0,unimodal,0.71,True
METH__PARD3B,100,50,1.0,0.12999999523162842,-0.27,0.25,True,1.0,unimodal,0.71,True
METH__TEAD4,100,50,1.0,0.11999999731779099,-0.26,0.25,True,1.0,unimodal,0.71,True
METH__ATP6V1D,99,49,0.99,0.12999999523162842,-0.23,0.3,True,1.0,unimodal,0.71,True
METH__ARHGEF10,99,49,0.99,0.1599999964237213,-0.25,0.23,True,1.0,unimodal,0.71,True
METH__CARHSP1,99,49,0.99,0.05999999865889549,0.24,0.24,True,1.0,unimodal,0.71,True
METH__GABARAPL1,98,48,0.98,0.10000000149011612,-0.33,0.24,True,1.0,unimodal,0.71,True
METH__PCLO,98,48,0.98,0.10999999940395355,-0.22,0.25,True,1.0,unimodal,0.71,True
METH__WIBG,97,47,0.97,0.12999999523162842,0.29,0.24,True,0.992,unimodal,0.71,True
METH__EFNA5,96,46,0.96,0.10999999940395355,-0.29,0.26,True,0.832,unimodal,0.71,True
METH__C4orf12,95,45,0.95,0.1599999964237213,-0.24,0.24,True,0.458,unimodal,0.71,True
METH__RAPH1,94,44,0.94,0.07999999821186066,-0.28,0.25,True,0.181,unimodal,0.71,True
METH__ZNF498,94,44,0.94,0.11999999731779099,-0.24,0.27,True,0.181,unimodal,0.71,True
METH__RASA2,93,43,0.93,0.09000000357627869,-0.23,0.28,True,0.053,unimodal,0.71,True
METH__RAB11FIP5,92,42,0.92,0.05000000074505806,-0.2,0.26,False,0.013,worst_case,0.8992277664630006,True
METH__RMND5A,91,42,0.91,0.019999999552965164,-0.01,0.25,False,0.013,worst_case,0.8992277664630006,True
METH__C7orf70,90,40,0.9,0.07999999821186066,0.16,0.27,False,0.0,worst_case,0.8992277664630006,True
