feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__DSTN,100,50,1.0,0.09000000357627869,-0.22,0.21,True,1.0,unimodal,0.71,True
METH__C14orf128,100,50,1.0,0.05000000074505806,-0.23,0.22,True,1.0,unimodal,0.71,True
METH__GABARAPL1,100,50,1.0,0.03999999910593033,-0.22,0.23,True,1.0,unimodal,0.71,True
METH__TEAD4,100,50,1.0,0.05999999865889549,-0.2,0.21,True,1.0,unimodal,0.71,True
METH__CCM2,100,50,1.0,0.11999999731779099,0.33,0.22,True,1.0,unimodal,0.71,True
TPM__PIK3CG,100,50,1.0,0.10000000149011612,-0.2,0.25,True,1.0,unimodal,0.71,True
METH__NRP1,100,50,1.0,0.07000000029802322,-0.24,0.21,True,1.0,unimodal,0.71,True
METH__MIR1238,99,49,0.99,0.029999999329447746,0.21,0.21,True,1.0,unimodal,0.71,True
METH__ATP6V1D,97,47,0.97,0.05000000074505806,-0.18,0.21,True,0.992,unimodal,0.71,True
CNV__PICALM,97,47,0.97,0.03999999910593033,0.22,0.23,True,0.992,unimodal,0.71,True
METH__POLH,97,47,0.97,0.019999999552965164,0.13,0.24,True,0.992,unimodal,0.71,True
METH__RAPH1,95,45,0.95,0.029999999329447746,-0.19,0.26,True,0.458,unimodal,0.71,True
METH__STRAP,93,43,0.93,0.03999999910593033,-0.16,0.22,True,0.053,unimodal,0.71,True
CNV__SALL4,90,40,0.9,0.05000000074505806,0.23,0.24,False,0.0,worst_case,0.8918367346938776,True
