feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__SPIN1,100,50,1.0,0.05000000074505806,-0.11,0.27,True,1.0,unimodal,0.71,True
METH__GATA6,100,50,1.0,0.10000000149011612,-0.23,0.21,True,1.0,unimodal,0.71,True
METH__ATP6V1D,100,50,1.0,0.07999999821186066,-0.18,0.22,True,1.0,unimodal,0.71,True
METH__MRPS35,100,50,1.0,0.05999999865889549,-0.17,0.22,True,1.0,unimodal,0.71,True
METH__KLF4,100,50,1.0,0.10999999940395355,-0.2,0.24,True,1.0,unimodal,0.71,True
METH__FAT1,100,50,1.0,0.10000000149011612,-0.2,0.21,True,1.0,unimodal,0.71,True
METH__LCA5,100,50,1.0,0.10999999940395355,-0.18,0.26,True,1.0,unimodal,0.71,True
METH__C14orf128,100,50,1.0,0.07000000029802322,-0.23,0.21,True,1.0,unimodal,0.71,True
METH__TPX2,99,49,0.99,0.07000000029802322,-0.13,0.23,True,1.0,unimodal,0.71,True
METH__ZNF224,98,48,0.98,0.05000000074505806,-0.1,0.22,True,1.0,unimodal,0.71,True
METH__PTPN21,96,46,0.96,0.05000000074505806,-0.13,0.21,True,0.832,unimodal,0.71,True
METH__TARS,96,46,0.96,0.05000000074505806,-0.14,0.26,True,0.832,unimodal,0.71,True
METH__PCLO,95,45,0.95,0.05000000074505806,-0.15,0.22,True,0.458,unimodal,0.71,True
TPM__SNORA80E,94,44,0.94,0.009999999776482582,-0.12,0.24,True,0.181,unimodal,0.71,True
METH__SSU72,94,44,0.94,0.029999999329447746,-0.08,0.2,True,0.181,unimodal,0.71,True
METH__TSPAN9,93,43,0.93,0.05000000074505806,-0.11,0.22,True,0.053,unimodal,0.71,True
METH__SKI,90,40,0.9,0.07999999821186066,-0.16,0.23,False,0.0,worst_case,0.8950036536353672,True
TPM__SNORA72,90,40,0.9,0.0,-0.03,0.21,False,0.0,worst_case,0.8950036536353672,True
