feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__LMCD1,100,50,1.0,0.07000000029802322,-0.26,0.22,True,1.0,unimodal,0.71,True
METH__AHI1,100,50,1.0,0.03999999910593033,-0.26,0.23,True,1.0,unimodal,0.71,True
TPM__IKZF1,100,50,1.0,0.15000000596046448,-0.27,0.22,True,1.0,unimodal,0.71,True
METH__TCEANC,100,50,1.0,0.03999999910593033,-0.3,0.2,True,1.0,unimodal,0.71,True
METH__AP1B1,100,50,1.0,0.07999999821186066,0.29,0.22,True,1.0,unimodal,0.71,True
METH__PTGR2,100,50,1.0,0.05000000074505806,-0.25,0.24,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.12999999523162842,-0.23,0.23,True,1.0,unimodal,0.71,True
METH__ZNF697,99,49,0.99,0.07999999821186066,-0.22,0.21,True,1.0,unimodal,0.71,True
METH__DENND4B,99,49,0.99,0.05000000074505806,0.14,0.2,True,1.0,unimodal,0.71,True
METH__KLF4,99,49,0.99,0.05999999865889549,-0.25,0.24,True,1.0,unimodal,0.71,True
METH__EFNA5,98,48,0.98,0.05000000074505806,-0.24,0.2,True,1.0,unimodal,0.71,True
METH__LRP6,98,48,0.98,0.05999999865889549,-0.19,0.21,True,1.0,unimodal,0.71,True
METH__CMTM1,96,46,0.96,0.029999999329447746,0.2,0.2,True,0.832,unimodal,0.71,True
METH__TPX2,94,44,0.94,0.05999999865889549,-0.19,0.22,True,0.181,unimodal,0.71,True
METH__ATG4D,94,44,0.94,0.009999999776482582,0.11,0.2,True,0.181,unimodal,0.71,True
METH__FGGY,94,44,0.94,0.029999999329447746,-0.24,0.2,True,0.181,unimodal,0.71,True
METH__GPAA1,93,43,0.93,0.05000000074505806,-0.22,0.22,True,0.053,unimodal,0.71,True
METH__WIBG,92,42,0.92,0.07000000029802322,0.24,0.21,False,0.013,worst_case,0.8934426229508197,True
METH__PELP1,90,40,0.9,0.0,0.16,0.23,False,0.0,worst_case,0.8934426229508197,True
CNV__NPEPPS,90,41,0.9,0.05999999865889549,0.25,0.2,False,0.002,worst_case,0.8934426229508197,True
