feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__MIR203,100,50,1.0,0.1599999964237213,-0.38,0.18,True,1.0,unimodal,0.71,True
TPM__GPR39,100,50,1.0,0.17000000178813934,0.43,0.2,True,1.0,unimodal,0.71,True
TPM__TSPOAP1-AS1,100,50,1.0,0.17000000178813934,-0.36,0.19,True,1.0,unimodal,0.71,True
TPM__PDE1B,100,50,1.0,0.15000000596046448,-0.37,0.19,True,1.0,unimodal,0.71,True
METH__AGAP2,100,50,1.0,0.1599999964237213,-0.3,0.2,True,1.0,unimodal,0.71,True
METH__ERBB2,100,50,1.0,0.20000000298023224,-0.42,0.19,True,1.0,unimodal,0.71,True
TPM__NQO1,100,50,1.0,0.20999999344348907,0.45,0.2,True,1.0,unimodal,0.71,True
METH__MARVELD3,100,50,1.0,0.1899999976158142,-0.42,0.21,True,1.0,unimodal,0.71,True
TPM__ARHGAP15,100,50,1.0,0.1899999976158142,-0.34,0.2,True,1.0,unimodal,0.71,True
TPM__ARHGAP30,100,50,1.0,0.17000000178813934,-0.26,0.2,True,1.0,unimodal,0.71,True
TPM__TM4SF1-AS1,100,50,1.0,0.07999999821186066,0.38,0.21,True,1.0,unimodal,0.71,True
METH__CDH1,100,50,1.0,0.1899999976158142,-0.42,0.2,True,1.0,unimodal,0.71,True
TPM__NR2F2,100,50,1.0,0.11999999731779099,0.29,0.21,True,1.0,unimodal,0.71,True
TPM__GJB3,100,50,1.0,0.12999999523162842,0.39,0.2,True,1.0,unimodal,0.71,True
TPM__AFAP1,100,50,1.0,0.07999999821186066,0.26,0.21,True,1.0,unimodal,0.71,True
TPM__SGMS2,100,50,1.0,0.1599999964237213,0.38,0.21,True,1.0,unimodal,0.71,True
TPM__KISS1,100,50,1.0,0.019999999552965164,0.33,0.21,True,1.0,unimodal,0.71,True
TPM__CEP170B,100,50,1.0,0.2199999988079071,0.44,0.22,True,1.0,unimodal,0.71,True
TPM__PPIC,100,50,1.0,0.17000000178813934,0.36,0.22,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.20999999344348907,-0.31,0.22,True,1.0,unimodal,0.71,True
TPM__PON2,100,50,1.0,0.15000000596046448,0.34,0.19,True,1.0,unimodal,0.71,True
TPM__ARHGAP9,100,50,1.0,0.20000000298023224,-0.4,0.2,True,1.0,unimodal,0.71,True
TPM__PTPN7,100,50,1.0,0.1899999976158142,-0.32,0.22,True,1.0,unimodal,0.71,True
TPM__NACC2,100,50,1.0,0.1599999964237213,0.34,0.19,True,1.0,unimodal,0.71,True
METH__FAT1,100,50,1.0,0.1899999976158142,-0.37,0.24,True,1.0,unimodal,0.71,True
TPM__GALE,100,50,1.0,0.10999999940395355,0.35,0.19,True,1.0,unimodal,0.71,True
TPM__LINC01186,100,50,1.0,0.10999999940395355,0.41,0.19,True,1.0,unimodal,0.71,True
METH__C1orf126,100,50,1.0,0.15000000596046448,-0.28,0.18,True,1.0,unimodal,0.71,True
TPM__KLF3,100,50,1.0,0.1599999964237213,0.35,0.19,True,1.0,unimodal,0.71,True
TPM__CCDC69,100,50,1.0,0.10000000149011612,-0.23,0.19,True,1.0,unimodal,0.71,True
METH__OSM,100,50,1.0,0.18000000715255737,0.35,0.19,True,1.0,unimodal,0.71,True
TPM__PAQR5,99,49,0.99,0.05999999865889549,0.32,0.21,True,1.0,unimodal,0.71,True
TPM__WDFY3-AS2,99,49,0.99,0.029999999329447746,0.21,0.2,True,1.0,unimodal,0.71,True
TPM__PPP1R16B,99,49,0.99,0.18000000715255737,-0.35,0.2,True,1.0,unimodal,0.71,True
METH__NPAS2,99,49,0.99,0.1899999976158142,-0.41,0.18,True,1.0,unimodal,0.71,True
TPM__CAPN2,99,49,0.99,0.15000000596046448,0.36,0.19,True,1.0,unimodal,0.71,True
METH__TMEM51,98,48,0.98,0.17000000178813934,-0.29,0.21,True,1.0,unimodal,0.71,True
TPM__CD38,98,48,0.98,0.15000000596046448,-0.26,0.2,True,1.0,unimodal,0.71,True
METH__BZRAP1,98,48,0.98,0.18000000715255737,0.34,0.19,True,1.0,unimodal,0.71,True
METH__PTPN14,97,47,0.97,0.1599999964237213,-0.39,0.2,True,0.992,unimodal,0.71,True
METH__LRIG3,96,46,0.96,0.1899999976158142,-0.39,0.25,True,0.832,unimodal,0.71,True
METH__MYO1E,93,43,0.93,0.05999999865889549,-0.11,0.23,True,0.053,unimodal,0.71,True
METH__PDGFC,92,42,0.92,0.10000000149011612,-0.21,0.2,False,0.013,worst_case,0.896551724137931,True
