feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__LINC00857,100,50,1.0,0.1599999964237213,0.43,0.21,True,1.0,unimodal,0.71,True
TPM__MIR22HG,100,50,1.0,0.18000000715255737,0.43,0.22,True,1.0,unimodal,0.71,True
TPM__WWTR1,100,50,1.0,0.23999999463558197,0.49,0.22,True,1.0,unimodal,0.71,True
TPM__CAVIN1,100,50,1.0,0.14000000059604645,0.39,0.2,True,1.0,unimodal,0.71,True
TPM__ITGA3,100,50,1.0,0.3199999928474426,0.55,0.2,True,1.0,unimodal,0.71,True
TPM__NCKAP1L,100,50,1.0,0.20000000298023224,-0.32,0.21,True,1.0,unimodal,0.71,True
TPM__KRT8P3,100,50,1.0,0.15000000596046448,0.42,0.19,True,1.0,unimodal,0.71,True
METH__ERBB2,100,50,1.0,0.20999999344348907,-0.46,0.2,True,1.0,unimodal,0.71,True
TPM__LMNA,100,50,1.0,0.23999999463558197,0.5,0.2,True,1.0,unimodal,0.71,True
TPM__MGAT4B,100,50,1.0,0.18000000715255737,0.47,0.22,True,1.0,unimodal,0.71,True
TPM__KRT15,100,50,1.0,0.10999999940395355,0.43,0.2,True,1.0,unimodal,0.71,True
TPM__EREG,100,50,1.0,0.10000000149011612,0.39,0.2,True,1.0,unimodal,0.71,True
TPM__GPRC5A,100,50,1.0,0.27000001072883606,0.54,0.26,True,1.0,unimodal,0.71,True
TPM__HRCT1,100,50,1.0,0.12999999523162842,0.49,0.2,True,1.0,unimodal,0.71,True
TPM__MYOF,100,50,1.0,0.2800000011920929,0.5,0.23,True,1.0,unimodal,0.71,True
TPM__MYB,100,50,1.0,0.23999999463558197,-0.45,0.22,True,1.0,unimodal,0.71,True
TPM__PSORS1C1,100,50,1.0,0.18000000715255737,0.49,0.19,True,1.0,unimodal,0.71,True
TPM__ITPRIPL2,100,50,1.0,0.18000000715255737,0.41,0.2,True,1.0,unimodal,0.71,True
TPM__ARHGAP19,100,50,1.0,0.20000000298023224,-0.46,0.23,True,1.0,unimodal,0.71,True
TPM__S100A3,100,50,1.0,0.10000000149011612,0.38,0.19,True,1.0,unimodal,0.71,True
TPM__ANXA2,100,50,1.0,0.23000000417232513,0.53,0.23,True,1.0,unimodal,0.71,True
TPM__LINC00973,100,50,1.0,0.15000000596046448,0.48,0.22,True,1.0,unimodal,0.71,True
TPM__CLDN1,100,50,1.0,0.17000000178813934,0.45,0.21,True,1.0,unimodal,0.71,True
TPM__GPR39,100,50,1.0,0.25,0.52,0.2,True,1.0,unimodal,0.71,True
TPM__NIBAN2,100,50,1.0,0.20000000298023224,0.48,0.24,True,1.0,unimodal,0.71,True
TPM__EXT1,100,50,1.0,0.18000000715255737,0.4,0.21,True,1.0,unimodal,0.71,True
TPM__LGALS3,100,50,1.0,0.23999999463558197,0.49,0.22,True,1.0,unimodal,0.71,True
TPM__SDC4,100,50,1.0,0.2800000011920929,0.53,0.21,True,1.0,unimodal,0.71,True
