feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__PARD3B,100,50,1.0,0.07999999821186066,-0.27,0.21,True,1.0,unimodal,0.71,True
TPM__AMOTL2,100,50,1.0,0.14000000059604645,0.4,0.2,True,1.0,unimodal,0.71,True
TPM__NHSL3,100,50,1.0,0.12999999523162842,0.38,0.2,True,1.0,unimodal,0.71,True
TPM__THBS1-IT1,100,50,1.0,0.019999999552965164,0.33,0.21,True,1.0,unimodal,0.71,True
TPM__DAG1,100,50,1.0,0.10999999940395355,0.37,0.21,True,1.0,unimodal,0.71,True
TPM__TNFAIP1,100,50,1.0,0.10000000149011612,0.37,0.2,True,1.0,unimodal,0.71,True
TPM__NCKAP1L,100,50,1.0,0.12999999523162842,-0.27,0.2,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.1599999964237213,-0.29,0.21,True,1.0,unimodal,0.71,True
TPM__TM4SF1-AS1,100,50,1.0,0.05000000074505806,0.38,0.2,True,1.0,unimodal,0.71,True
TPM__FAM78A,100,50,1.0,0.15000000596046448,-0.4,0.2,True,1.0,unimodal,0.71,True
TPM__PERP,100,50,1.0,0.10000000149011612,0.35,0.2,True,1.0,unimodal,0.71,True
METH__ACTN1,99,49,0.99,0.09000000357627869,-0.31,0.2,True,1.0,unimodal,0.71,True
METH__PTPN14,99,49,0.99,0.09000000357627869,-0.31,0.25,True,1.0,unimodal,0.71,True
METH__FAM47E,98,48,0.98,0.10000000149011612,-0.29,0.22,True,1.0,unimodal,0.71,True
METH__HSP90AA1,97,47,0.97,0.07999999821186066,0.27,0.22,True,0.992,unimodal,0.71,True
METH__LRBA,95,45,0.95,0.0,-0.14,0.22,True,0.458,unimodal,0.71,True
CNV__NFATC2,93,43,0.93,0.07000000029802322,0.32,0.2,True,0.053,unimodal,0.71,True
METH__DSTN,90,40,0.9,0.11999999731779099,-0.32,0.23,False,0.0,worst_case,0.890745501285347,True
METH__ATP6V1D,90,40,0.9,0.05999999865889549,-0.19,0.22,False,0.0,worst_case,0.890745501285347,True
