feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
MUT__BRAF,100,50,1.0,0.0,-0.3,0.25,True,1.0,unimodal,0.7,True
METH__RALB,100,50,1.0,0.029999999329447746,0.15,0.19,True,1.0,unimodal,0.7,True
METH__TMEM25,100,50,1.0,0.029999999329447746,-0.2,0.16,True,1.0,unimodal,0.7,True
MUT__KRAS,98,48,0.98,0.019999999552965164,-0.18,0.21,True,1.0,unimodal,0.7,True
TPM__SNORA7B,97,47,0.97,0.0,-0.02,0.2,True,0.992,unimodal,0.7,True
METH__CPEB2,96,46,0.96,0.0,-0.07,0.17,True,0.832,unimodal,0.7,True
METH__ERCC3,95,45,0.95,0.05000000074505806,0.11,0.2,True,0.458,unimodal,0.7,True
MUT__NRAS,94,44,0.94,0.03999999910593033,-0.19,0.23,True,0.181,unimodal,0.7,True
METH__RARS2,94,44,0.94,0.009999999776482582,0.11,0.16,True,0.181,unimodal,0.7,True
METH__KCNJ14,93,43,0.93,0.009999999776482582,0.04,0.19,True,0.053,unimodal,0.7,True
METH__TMX2,92,42,0.92,0.019999999552965164,0.11,0.17,False,0.013,worst_case,0.8897435897435897,True
CNV__FLT3,91,41,0.91,0.009999999776482582,-0.06,0.18,False,0.002,worst_case,0.8897435897435897,True
TPM__G2E3-AS1,90,40,0.9,0.0,-0.01,0.17,False,0.0,worst_case,0.8897435897435897,True
CNV__SOHLH2,90,40,0.9,0.009999999776482582,-0.08,0.19,False,0.0,worst_case,0.8897435897435897,True
CNV__POLH,89,40,0.89,0.019999999552965164,0.08,0.18,False,0.0,worst_case,0.8897435897435897,True
