feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__NCKAP1L,100,50,1.0,0.1899999976158142,-0.31,0.28,True,1.0,unimodal,0.71,True
METH__PTPN14,100,50,1.0,0.11999999731779099,-0.33,0.24,True,1.0,unimodal,0.71,True
METH__EFNA5,100,50,1.0,0.05999999865889549,-0.22,0.25,True,1.0,unimodal,0.71,True
TPM__EPHA2-AS1,100,50,1.0,0.10999999940395355,0.4,0.23,True,1.0,unimodal,0.71,True
METH__GPAA1,100,50,1.0,0.09000000357627869,-0.23,0.22,True,1.0,unimodal,0.71,True
METH__ARHGAP5,100,50,1.0,0.05999999865889549,-0.25,0.23,True,1.0,unimodal,0.71,True
TPM__IKZF1,100,50,1.0,0.1899999976158142,-0.29,0.23,True,1.0,unimodal,0.71,True
TPM__THBS1,100,50,1.0,0.14000000059604645,0.41,0.22,True,1.0,unimodal,0.71,True
METH__KLF4,100,50,1.0,0.07000000029802322,-0.26,0.25,True,1.0,unimodal,0.71,True
METH__LMCD1,100,50,1.0,0.09000000357627869,-0.3,0.22,True,1.0,unimodal,0.71,True
TPM__SLC66A1LP,100,50,1.0,0.03999999910593033,0.32,0.22,True,1.0,unimodal,0.71,True
TPM__PKD1L2,100,50,1.0,0.11999999731779099,0.43,0.24,True,1.0,unimodal,0.71,True
TPM__PTPRC,100,50,1.0,0.1599999964237213,-0.23,0.23,True,1.0,unimodal,0.71,True
METH__GPR39,100,50,1.0,0.12999999523162842,-0.3,0.24,True,1.0,unimodal,0.71,True
METH__ZNF697,100,50,1.0,0.07999999821186066,-0.19,0.23,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.1899999976158142,-0.25,0.27,True,1.0,unimodal,0.71,True
METH__TMEM49,99,49,0.99,0.10000000149011612,-0.28,0.24,True,1.0,unimodal,0.71,True
METH__C6orf217,99,49,0.99,0.05999999865889549,-0.24,0.22,True,1.0,unimodal,0.71,True
METH__RAPH1,99,49,0.99,0.05999999865889549,-0.22,0.25,True,1.0,unimodal,0.71,True
METH__ZNF414,99,49,0.99,0.07999999821186066,0.22,0.2,True,1.0,unimodal,0.71,True
METH__LRP6,93,43,0.93,0.05999999865889549,-0.22,0.23,True,0.053,unimodal,0.71,True
METH__IFT20,90,40,0.9,0.0,0.08,0.26,False,0.0,worst_case,0.8910433979686057,True
