feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__ARHGAP15,100,50,1.0,0.10000000149011612,-0.17,0.2,True,1.0,unimodal,0.7,True
TPM__ZNF837,100,50,1.0,0.029999999329447746,-0.2,0.17,True,1.0,unimodal,0.7,True
TPM__KDELR3,100,50,1.0,0.10999999940395355,0.35,0.19,True,1.0,unimodal,0.7,True
TPM__ANXA4,100,50,1.0,0.10999999940395355,0.36,0.18,True,1.0,unimodal,0.7,True
TPM__RPS8,100,50,1.0,0.12999999523162842,-0.37,0.2,True,1.0,unimodal,0.7,True
TPM__PERM1,100,50,1.0,0.07000000029802322,0.33,0.17,True,1.0,unimodal,0.7,True
METH__CST6,100,50,1.0,0.029999999329447746,-0.15,0.17,True,1.0,unimodal,0.7,True
TPM__LINC00680-GUSBP4,100,50,1.0,0.09000000357627869,-0.35,0.16,True,1.0,unimodal,0.7,True
TPM__EPHA2,100,50,1.0,0.11999999731779099,0.4,0.17,True,1.0,unimodal,0.7,True
TPM__CAMKK1,99,49,0.99,0.0,0.02,0.17,True,1.0,unimodal,0.7,True
TPM__NR2F2,98,48,0.98,0.05000000074505806,0.26,0.17,True,1.0,unimodal,0.7,True
TPM__SPEN,96,46,0.96,0.03999999910593033,-0.21,0.18,True,0.832,unimodal,0.7,True
TPM__C17orf75,96,46,0.96,0.019999999552965164,-0.16,0.21,True,0.832,unimodal,0.7,True
METH__CYFIP1,94,44,0.94,0.03999999910593033,-0.25,0.19,True,0.181,unimodal,0.7,True
METH__MAP1LC3B2,94,45,0.94,0.03999999910593033,0.12,0.17,True,0.458,unimodal,0.7,True
METH__ANKRD44,94,44,0.94,0.05000000074505806,0.19,0.19,True,0.181,unimodal,0.7,True
METH__SOCS6,93,43,0.93,0.05000000074505806,-0.21,0.16,True,0.053,unimodal,0.7,True
TPM__SLC16A13,92,43,0.92,0.0,-0.01,0.17,True,0.053,unimodal,0.7,True
METH__ZNF431,92,42,0.92,0.03999999910593033,-0.23,0.16,False,0.013,worst_case,0.8876651982378855,True
TPM__BEND3P1,90,40,0.9,0.009999999776482582,-0.13,0.17,False,0.0,worst_case,0.8876651982378855,True
