feature,selection_prob,tau_worst_case,tau_unimodal,passes_worst_case,passes_unimodal
MUT__RAD51B,0.0,0.8902439024390244,0.7000000000000001,False,False
MUT__SMO,0.0,0.8902439024390244,0.7000000000000001,False,False
MUT__LIFR,0.0,0.8902439024390244,0.7000000000000001,False,False
MUT__ABI1,0.0,0.8902439024390244,0.7000000000000001,False,False
MUT__CRNKL1,0.0,0.8902439024390244,0.7000000000000001,False,False
MUT__FOXO3,0.0,0.8902439024390244,0.7000000000000001,False,False
MUT__MDM2,0.0,0.8902439024390244,0.7000000000000001,False,False
MUT__SIN3A,0.0,0.8902439024390244,0.7000000000000001,False,False
MUT__ERG,0.0,0.8902439024390244,0.7000000000000001,False,False
MUT__RAD21,0.0,0.8902439024390244,0.7000000000000001,False,False
MUT__RRAS2,0.0,0.8902439024390244,0.7000000000000001,False,False
MUT__PRF1,0.0,0.8902439024390244,0.7000000000000001,False,False
MUT__CBFB,0.0,0.8902439024390244,0.7000000000000001,False,False
MUT__SMARCA1,0.0,0.8902439024390244,0.7000000000000001,False,False
MUT__SUFU,0.0,0.8902439024390244,0.7000000000000001,False,False
MUT__LDB1,0.0,0.8902439024390244,0.7000000000000001,False,False
MUT__BLM,0.0,0.8902439024390244,0.7000000000000001,False,False
MUT__RPS3A,0.0,0.8902439024390244,0.7000000000000001,False,False
MUT__SETD1B,0.0,0.8902439024390244,0.7000000000000001,False,False
MUT__SFRP4,0.0,0.8902439024390244,0.7000000000000001,False,False
