feature,selection_prob,tau_worst_case,tau_unimodal,passes_worst_case,passes_unimodal
METH__KLF4,0.9916666666666667,0.8926380368098159,0.7083333333333334,True,True
METH__ARG2,0.9916666666666667,0.8926380368098159,0.7083333333333334,True,True
METH__EFNA5,0.9833333333333333,0.8926380368098159,0.7083333333333334,True,True
METH__TARS,0.9833333333333333,0.8926380368098159,0.7083333333333334,True,True
CNV__MARK2,0.975,0.8926380368098159,0.7083333333333334,True,True
METH__RPS16,0.975,0.8926380368098159,0.7083333333333334,True,True
METH__ADCK4,0.9666666666666667,0.8926380368098159,0.7083333333333334,True,True
METH__TOP2A,0.9666666666666667,0.8926380368098159,0.7083333333333334,True,True
METH__GPR155,0.9666666666666667,0.8926380368098159,0.7083333333333334,True,True
CNV__ESRRA,0.9583333333333334,0.8926380368098159,0.7083333333333334,True,True
TPM__RNVU1-26,0.9583333333333334,0.8926380368098159,0.7083333333333334,True,True
METH__TPX2,0.9583333333333334,0.8926380368098159,0.7083333333333334,True,True
METH__MFAP3,0.9583333333333334,0.8926380368098159,0.7083333333333334,True,True
METH__C10orf114,0.9416666666666667,0.8926380368098159,0.7083333333333334,True,True
METH__C7orf70,0.9166666666666666,0.8926380368098159,0.7083333333333334,True,True
METH__RAPH1,0.9166666666666666,0.8926380368098159,0.7083333333333334,True,True
METH__TMEM150A,0.9083333333333333,0.8926380368098159,0.7083333333333334,True,True
MUT__KRAS,0.8916666666666667,0.8926380368098159,0.7083333333333334,False,True
CNV__KAT6B,0.8916666666666667,0.8926380368098159,0.7083333333333334,False,True
CNV__BAP1,0.8833333333333333,0.8926380368098159,0.7083333333333334,False,True
METH__ARRB2,0.875,0.8926380368098159,0.7083333333333334,False,True
CNV__TLX3,0.8583333333333333,0.8926380368098159,0.7083333333333334,False,True
CNV__NPM1,0.85,0.8926380368098159,0.7083333333333334,False,True
CNV__FGFR4,0.85,0.8926380368098159,0.7083333333333334,False,True
CNV__FLT4,0.8416666666666667,0.8926380368098159,0.7083333333333334,False,True
METH__TMED4,0.8333333333333334,0.8926380368098159,0.7083333333333334,False,True
METH__THNSL1,0.825,0.8926380368098159,0.7083333333333334,False,True
CNV__CEP43,0.825,0.8926380368098159,0.7083333333333334,False,True
METH__LOC81691,0.8166666666666667,0.8926380368098159,0.7083333333333334,False,True
METH__RAB5B,0.8166666666666667,0.8926380368098159,0.7083333333333334,False,True
CNV__DTX1,0.8083333333333333,0.8926380368098159,0.7083333333333334,False,True
CNV__LRP1B,0.7916666666666666,0.8926380368098159,0.7083333333333334,False,True
METH__MAP3K7IP2,0.7833333333333333,0.8926380368098159,0.7083333333333334,False,True
CNV__PTPN11,0.7666666666666667,0.8926380368098159,0.7083333333333334,False,True
METH__EIF3E,0.7583333333333333,0.8926380368098159,0.7083333333333334,False,True
METH__WDR91,0.75,0.8926380368098159,0.7083333333333334,False,True
METH__C6orf217,0.7416666666666667,0.8926380368098159,0.7083333333333334,False,True
CNV__ERCC3,0.7333333333333333,0.8926380368098159,0.7083333333333334,False,True
CNV__LDB1,0.7166666666666667,0.8926380368098159,0.7083333333333334,False,True
CNV__USP8,0.7166666666666667,0.8926380368098159,0.7083333333333334,False,True
METH__ATAD3A,0.7083333333333334,0.8926380368098159,0.7083333333333334,False,True
TPM__SCARNA4,0.7,0.8926380368098159,0.7083333333333334,False,False
CNV__BMPR1A,0.7,0.8926380368098159,0.7083333333333334,False,False
CNV__XPO1,0.6916666666666667,0.8926380368098159,0.7083333333333334,False,False
METH__PPID,0.6833333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__ZFAND5,0.6666666666666666,0.8926380368098159,0.7083333333333334,False,False
CNV__FANCF,0.6666666666666666,0.8926380368098159,0.7083333333333334,False,False
METH__USP34,0.6416666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__PCBP1,0.6416666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__BCL11A,0.6416666666666667,0.8926380368098159,0.7083333333333334,False,False
METH__FZR1,0.625,0.8926380368098159,0.7083333333333334,False,False
CNV__KDR,0.6166666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__LRIG3,0.6166666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__FIP1L1,0.6083333333333333,0.8926380368098159,0.7083333333333334,False,False
CNV__NAB2,0.6083333333333333,0.8926380368098159,0.7083333333333334,False,False
CNV__MCM3AP,0.6,0.8926380368098159,0.7083333333333334,False,False
CNV__ACVR2A,0.5916666666666667,0.8926380368098159,0.7083333333333334,False,False
METH__TTC9C,0.5833333333333334,0.8926380368098159,0.7083333333333334,False,False
METH__EIF2AK3,0.5833333333333334,0.8926380368098159,0.7083333333333334,False,False
METH__RAB10,0.5583333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__CCAR1,0.5583333333333333,0.8926380368098159,0.7083333333333334,False,False
CNV__STAT6,0.55,0.8926380368098159,0.7083333333333334,False,False
METH__HNRNPUL2,0.55,0.8926380368098159,0.7083333333333334,False,False
CNV__TMPRSS2,0.5416666666666666,0.8926380368098159,0.7083333333333334,False,False
METH__CFL1,0.5416666666666666,0.8926380368098159,0.7083333333333334,False,False
CNV__RUNX1,0.5333333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__DCAF11,0.5333333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__PPTC7,0.5333333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__ANKRD13B,0.525,0.8926380368098159,0.7083333333333334,False,False
CNV__GLI1,0.5166666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__FBXW7,0.5166666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__ERG,0.5083333333333333,0.8926380368098159,0.7083333333333334,False,False
CNV__DDIT3,0.5083333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__GEN1,0.5,0.8926380368098159,0.7083333333333334,False,False
METH__TROAP,0.48333333333333334,0.8926380368098159,0.7083333333333334,False,False
CNV__RPS3A,0.475,0.8926380368098159,0.7083333333333334,False,False
CNV__IFNAR1,0.4666666666666667,0.8926380368098159,0.7083333333333334,False,False
METH__HNRPA1L-2,0.4666666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__OLIG2,0.4583333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__ACAT1,0.45,0.8926380368098159,0.7083333333333334,False,False
METH__ZFP64,0.44166666666666665,0.8926380368098159,0.7083333333333334,False,False
CNV__TLL1,0.43333333333333335,0.8926380368098159,0.7083333333333334,False,False
METH__FAM168A,0.425,0.8926380368098159,0.7083333333333334,False,False
METH__ZNF292,0.425,0.8926380368098159,0.7083333333333334,False,False
METH__TMEM60,0.4083333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__CTCF,0.4083333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__ZNF263,0.4,0.8926380368098159,0.7083333333333334,False,False
METH__FOXO3,0.38333333333333336,0.8926380368098159,0.7083333333333334,False,False
METH__ASNSD1,0.36666666666666664,0.8926380368098159,0.7083333333333334,False,False
METH__DOCK4,0.35,0.8926380368098159,0.7083333333333334,False,False
METH__GOPC,0.3416666666666667,0.8926380368098159,0.7083333333333334,False,False
METH__MFSD11,0.30833333333333335,0.8926380368098159,0.7083333333333334,False,False
METH__DPY19L4,0.30833333333333335,0.8926380368098159,0.7083333333333334,False,False
METH__MIR636,0.30833333333333335,0.8926380368098159,0.7083333333333334,False,False
METH__USP48,0.3,0.8926380368098159,0.7083333333333334,False,False
METH__NSUN3,0.26666666666666666,0.8926380368098159,0.7083333333333334,False,False
MUT__SDHA,0.25,0.8926380368098159,0.7083333333333334,False,False
METH__KIF9,0.24166666666666667,0.8926380368098159,0.7083333333333334,False,False
MUT__PTEN,0.23333333333333334,0.8926380368098159,0.7083333333333334,False,False
MUT__POLQ,0.23333333333333334,0.8926380368098159,0.7083333333333334,False,False
METH__TMEM68,0.225,0.8926380368098159,0.7083333333333334,False,False
METH__GPBP1L1,0.21666666666666667,0.8926380368098159,0.7083333333333334,False,False
METH__MRPL30,0.20833333333333334,0.8926380368098159,0.7083333333333334,False,False
METH__GGPS1,0.20833333333333334,0.8926380368098159,0.7083333333333334,False,False
METH__TAF9,0.2,0.8926380368098159,0.7083333333333334,False,False
MUT__PIK3CA,0.2,0.8926380368098159,0.7083333333333334,False,False
METH__PIAS4,0.18333333333333332,0.8926380368098159,0.7083333333333334,False,False
METH__ATP5G1,0.175,0.8926380368098159,0.7083333333333334,False,False
METH__DDX55,0.175,0.8926380368098159,0.7083333333333334,False,False
METH__ARL5B,0.16666666666666666,0.8926380368098159,0.7083333333333334,False,False
METH__CCNK,0.15833333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__QSER1,0.15833333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__GIN1,0.15,0.8926380368098159,0.7083333333333334,False,False
METH__MED19,0.15,0.8926380368098159,0.7083333333333334,False,False
METH__RMND5B,0.15,0.8926380368098159,0.7083333333333334,False,False
METH__RPS14,0.15,0.8926380368098159,0.7083333333333334,False,False
METH__ANKZF1,0.14166666666666666,0.8926380368098159,0.7083333333333334,False,False
METH__MRPL12,0.13333333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__SLC35A5,0.11666666666666667,0.8926380368098159,0.7083333333333334,False,False
METH__DHFRL1,0.09166666666666666,0.8926380368098159,0.7083333333333334,False,False
MUT__EZH2,0.08333333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__RAD9A,0.075,0.8926380368098159,0.7083333333333334,False,False
METH__NFYA,0.075,0.8926380368098159,0.7083333333333334,False,False
METH__ZNF277,0.06666666666666667,0.8926380368098159,0.7083333333333334,False,False
METH__IDH3A,0.06666666666666667,0.8926380368098159,0.7083333333333334,False,False
MUT__SMAD4,0.06666666666666667,0.8926380368098159,0.7083333333333334,False,False
MUT__UBR5,0.041666666666666664,0.8926380368098159,0.7083333333333334,False,False
METH__HEATR7A,0.041666666666666664,0.8926380368098159,0.7083333333333334,False,False
MUT__NIPBL,0.03333333333333333,0.8926380368098159,0.7083333333333334,False,False
MUT__PARP4,0.03333333333333333,0.8926380368098159,0.7083333333333334,False,False
MUT__ZNF208,0.03333333333333333,0.8926380368098159,0.7083333333333334,False,False
MUT__USP9X,0.025,0.8926380368098159,0.7083333333333334,False,False
MUT__CDH11,0.025,0.8926380368098159,0.7083333333333334,False,False
MUT__ASXL1,0.025,0.8926380368098159,0.7083333333333334,False,False
MUT__BCL9L,0.025,0.8926380368098159,0.7083333333333334,False,False
MUT__FAT3,0.016666666666666666,0.8926380368098159,0.7083333333333334,False,False
MUT__HLA-A,0.016666666666666666,0.8926380368098159,0.7083333333333334,False,False
MUT__MB21D2,0.016666666666666666,0.8926380368098159,0.7083333333333334,False,False
MUT__ARID2,0.016666666666666666,0.8926380368098159,0.7083333333333334,False,False
MUT__FAT4,0.016666666666666666,0.8926380368098159,0.7083333333333334,False,False
MUT__PTPRB,0.016666666666666666,0.8926380368098159,0.7083333333333334,False,False
MUT__RB1,0.016666666666666666,0.8926380368098159,0.7083333333333334,False,False
MUT__CHEK2,0.008333333333333333,0.8926380368098159,0.7083333333333334,False,False
MUT__CACNA1D,0.008333333333333333,0.8926380368098159,0.7083333333333334,False,False
MUT__SMARCA4,0.008333333333333333,0.8926380368098159,0.7083333333333334,False,False
MUT__SETD2,0.008333333333333333,0.8926380368098159,0.7083333333333334,False,False
MUT__EGFR,0.008333333333333333,0.8926380368098159,0.7083333333333334,False,False
MUT__CDK4,0.008333333333333333,0.8926380368098159,0.7083333333333334,False,False
MUT__PBRM1,0.008333333333333333,0.8926380368098159,0.7083333333333334,False,False
MUT__WNK2,0.008333333333333333,0.8926380368098159,0.7083333333333334,False,False
MUT__TGFBR2,0.008333333333333333,0.8926380368098159,0.7083333333333334,False,False
MUT__PCDH17,0.008333333333333333,0.8926380368098159,0.7083333333333334,False,False
MUT__STAG2,0.008333333333333333,0.8926380368098159,0.7083333333333334,False,False
MUT__BCL11A,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CCR7,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__TERT,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__TCF7L2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__LZTR1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PEG3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ALK,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PTPN14,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MUTYH,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__TRAF3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__IFNGR1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CDKN1B,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ESR1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MSH2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__FBXO11,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SETBP1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MAP3K1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ELL,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PRF1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RMI2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CIC,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__NPRL2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MARK2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__KLHL6,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MLF1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__HTRA2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__BCL6,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RHOA,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CDH1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__NPEPPS,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PIK3R1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SDHD,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ACVR1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ELN,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ERCC2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ING1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__STRN,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__HOXA11,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PLCG1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MYC,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__DCC,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__FUBP1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RECQL4,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SLC34A2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__FANCA,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__IRAK1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ATF7IP,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ASXL2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SMC1A,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__EFTUD2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__KIT,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ZNRF3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ZNF626,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__TBX3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__USP44,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__BCL11B,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__XPC,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__FLT4,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__TRIM49C,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ETNK1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ZBTB20,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CTCF,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__GNA13,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__KDM5C,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ATR,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PTPN11,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CUX1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CHD4,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__GNAI2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ERCC3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SMO,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SH2B3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CARS1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__BTG1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RANBP2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__INO80,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__HLA-B,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__FAS,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RAF1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__LIFR,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__NEFH,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__IDH1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CHD2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__DTX1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__EPHA7,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RAD51C,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__DCSTAMP,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SMARCE1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CIITA,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__POT1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__DICER1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__FOXA1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ARID1B,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PIK3CB,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CLTCL1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MITF,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MLH1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CYLD,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__TMEM127,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__DDB2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ZNF331,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ARHGAP26,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__NBN,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RPS6KA3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__LTB,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SBDS,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SUZ12,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RAD51B,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__BLM,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__LATS2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__AFF3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CDK12,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ESRRA,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PRKCD,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ERBB2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CSF3R,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SOX9,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CXCR4,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PDE4DIP,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__GATA3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__FOXA2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CTNNB1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RGS7,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__GNAS,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MEF2B,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__BCL2L12,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__POLE,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__TCIRG1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SP140,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SPEN,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RBM38,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__NRG1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MEN1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RALGDS,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PPARG,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__NONO,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__KLF4,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__FANCD2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PLCB4,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__IRF4,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PPM1D,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__FOXO4,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__AKT2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__AFF1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__GLI1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SIRPA,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MSH6,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__P2RY8,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__JAK2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__KDM3B,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__NOTCH1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MAML2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MRTFA,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PALB2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CR1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MYH11,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__TOP1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PTMA,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__USP8,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__EIF3E,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__LY75-CD302,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SOX21,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__BRCA2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__GNAQ,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CDKN1A,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PDGFRA,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ERBB3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MAP2K4,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__KEAP1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MALT1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ATP2B3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RPL5,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ZNF165,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__POLD1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CBFB,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__KLHL36,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__HNRNPA2B1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__LRIG3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__WT1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ZEB1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RUNX1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__IRS4,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__TCF3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PCMTD1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CD274,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CYP2C8,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PDPR,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__IKZF3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MYH9,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RSPO2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ERG,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__FAM174B,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ABCB1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__H3-3A,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MYO5A,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__TNC,0.0,0.8926380368098159,0.7083333333333334,False,False
