feature,selection_prob,tau_worst_case,tau_unimodal,passes_worst_case,passes_unimodal
CNV__FOXO3,0.6416666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__ARID1A,0.6333333333333333,0.8926380368098159,0.7083333333333334,False,False
CNV__SMAD2,0.625,0.8926380368098159,0.7083333333333334,False,False
METH__PLK4,0.625,0.8926380368098159,0.7083333333333334,False,False
CNV__FBXW7,0.625,0.8926380368098159,0.7083333333333334,False,False
CNV__SMAD4,0.625,0.8926380368098159,0.7083333333333334,False,False
CNV__GATA2,0.6,0.8926380368098159,0.7083333333333334,False,False
METH__MIR484,0.5916666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__RARA,0.5916666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__IFNGR1,0.5833333333333334,0.8926380368098159,0.7083333333333334,False,False
CNV__CALR,0.5833333333333334,0.8926380368098159,0.7083333333333334,False,False
MUT__NFE2L2,0.5833333333333334,0.8926380368098159,0.7083333333333334,False,False
CNV__MYO5A,0.575,0.8926380368098159,0.7083333333333334,False,False
CNV__EPHA7,0.5666666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__DDX5,0.5666666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__USP8,0.5666666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__POLQ,0.5666666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__DDB2,0.5583333333333333,0.8926380368098159,0.7083333333333334,False,False
CNV__ZBTB20,0.55,0.8926380368098159,0.7083333333333334,False,False
CNV__SMAD3,0.55,0.8926380368098159,0.7083333333333334,False,False
MUT__NOTCH1,0.5416666666666666,0.8926380368098159,0.7083333333333334,False,False
CNV__ENPEP,0.5333333333333333,0.8926380368098159,0.7083333333333334,False,False
CNV__ZNF148,0.525,0.8926380368098159,0.7083333333333334,False,False
METH__LETM2,0.5166666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__PRDM1,0.5166666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__SUZ12,0.5083333333333333,0.8926380368098159,0.7083333333333334,False,False
CNV__MCM3AP,0.5,0.8926380368098159,0.7083333333333334,False,False
CNV__FSTL3,0.5,0.8926380368098159,0.7083333333333334,False,False
CNV__PTPRK,0.5,0.8926380368098159,0.7083333333333334,False,False
CNV__ROS1,0.49166666666666664,0.8926380368098159,0.7083333333333334,False,False
CNV__SGK1,0.49166666666666664,0.8926380368098159,0.7083333333333334,False,False
CNV__TMPRSS2,0.475,0.8926380368098159,0.7083333333333334,False,False
CNV__ASPSCR1,0.475,0.8926380368098159,0.7083333333333334,False,False
MUT__CASP8,0.475,0.8926380368098159,0.7083333333333334,False,False
CNV__DNMT3A,0.4666666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__BCLAF1,0.4666666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__EFTUD2,0.45,0.8926380368098159,0.7083333333333334,False,False
METH__TXNDC17,0.45,0.8926380368098159,0.7083333333333334,False,False
CNV__RSPO3,0.45,0.8926380368098159,0.7083333333333334,False,False
CNV__EML4,0.45,0.8926380368098159,0.7083333333333334,False,False
CNV__RUNX1,0.44166666666666665,0.8926380368098159,0.7083333333333334,False,False
CNV__STK11,0.44166666666666665,0.8926380368098159,0.7083333333333334,False,False
CNV__ERBB2,0.44166666666666665,0.8926380368098159,0.7083333333333334,False,False
CNV__LEF1,0.44166666666666665,0.8926380368098159,0.7083333333333334,False,False
CNV__EPAS1,0.43333333333333335,0.8926380368098159,0.7083333333333334,False,False
CNV__COL1A1,0.43333333333333335,0.8926380368098159,0.7083333333333334,False,False
CNV__GOPC,0.43333333333333335,0.8926380368098159,0.7083333333333334,False,False
CNV__NCOA1,0.425,0.8926380368098159,0.7083333333333334,False,False
METH__CCDC115,0.4166666666666667,0.8926380368098159,0.7083333333333334,False,False
METH__C19orf20,0.4166666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__MAP2K2,0.4083333333333333,0.8926380368098159,0.7083333333333334,False,False
CNV__RGL3,0.4083333333333333,0.8926380368098159,0.7083333333333334,False,False
CNV__IFNAR1,0.4083333333333333,0.8926380368098159,0.7083333333333334,False,False
CNV__IKZF3,0.4083333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__ATG9A,0.4,0.8926380368098159,0.7083333333333334,False,False
CNV__AFF1,0.4,0.8926380368098159,0.7083333333333334,False,False
MUT__NBEA,0.39166666666666666,0.8926380368098159,0.7083333333333334,False,False
CNV__DTX1,0.38333333333333336,0.8926380368098159,0.7083333333333334,False,False
METH__MASTL,0.38333333333333336,0.8926380368098159,0.7083333333333334,False,False
CNV__STRN,0.38333333333333336,0.8926380368098159,0.7083333333333334,False,False
CNV__OLIG2,0.38333333333333336,0.8926380368098159,0.7083333333333334,False,False
CNV__MSH6,0.38333333333333336,0.8926380368098159,0.7083333333333334,False,False
MUT__KEAP1,0.38333333333333336,0.8926380368098159,0.7083333333333334,False,False
CNV__TLL1,0.375,0.8926380368098159,0.7083333333333334,False,False
CNV__TCF12,0.375,0.8926380368098159,0.7083333333333334,False,False
CNV__TNFAIP3,0.36666666666666664,0.8926380368098159,0.7083333333333334,False,False
CNV__SH3GL1,0.36666666666666664,0.8926380368098159,0.7083333333333334,False,False
CNV__SIN3A,0.36666666666666664,0.8926380368098159,0.7083333333333334,False,False
CNV__NCOR2,0.36666666666666664,0.8926380368098159,0.7083333333333334,False,False
METH__ZNF277,0.35833333333333334,0.8926380368098159,0.7083333333333334,False,False
CNV__RNF213,0.35833333333333334,0.8926380368098159,0.7083333333333334,False,False
CNV__H3-3B,0.35833333333333334,0.8926380368098159,0.7083333333333334,False,False
METH__DSN1,0.35833333333333334,0.8926380368098159,0.7083333333333334,False,False
CNV__DNAJB1,0.35,0.8926380368098159,0.7083333333333334,False,False
CNV__SMARCA4,0.35,0.8926380368098159,0.7083333333333334,False,False
CNV__ALK,0.35,0.8926380368098159,0.7083333333333334,False,False
METH__AZI2,0.35,0.8926380368098159,0.7083333333333334,False,False
MUT__CREBBP,0.35,0.8926380368098159,0.7083333333333334,False,False
METH__BCLAF1,0.3416666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__WDCP,0.3416666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__PTPN11,0.3416666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__CCR7,0.3333333333333333,0.8926380368098159,0.7083333333333334,False,False
CNV__TAF15,0.3333333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__COX6B1,0.3333333333333333,0.8926380368098159,0.7083333333333334,False,False
CNV__TET2,0.325,0.8926380368098159,0.7083333333333334,False,False
METH__JUND,0.325,0.8926380368098159,0.7083333333333334,False,False
METH__PRKAB1,0.325,0.8926380368098159,0.7083333333333334,False,False
CNV__STAT5B,0.31666666666666665,0.8926380368098159,0.7083333333333334,False,False
CNV__BRCA1,0.31666666666666665,0.8926380368098159,0.7083333333333334,False,False
CNV__AXIN2,0.31666666666666665,0.8926380368098159,0.7083333333333334,False,False
CNV__CLIP1,0.31666666666666665,0.8926380368098159,0.7083333333333334,False,False
CNV__AFF3,0.31666666666666665,0.8926380368098159,0.7083333333333334,False,False
CNV__DNM2,0.30833333333333335,0.8926380368098159,0.7083333333333334,False,False
METH__NAA38,0.30833333333333335,0.8926380368098159,0.7083333333333334,False,False
METH__CUL2,0.3,0.8926380368098159,0.7083333333333334,False,False
METH__TATDN1,0.3,0.8926380368098159,0.7083333333333334,False,False
MUT__SMAD4,0.3,0.8926380368098159,0.7083333333333334,False,False
METH__RUFY2,0.2916666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__KMT2D,0.2916666666666667,0.8926380368098159,0.7083333333333334,False,False
METH__DOCK4,0.2916666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__HNF1A,0.2916666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__SOS1,0.2833333333333333,0.8926380368098159,0.7083333333333334,False,False
CNV__RAD51D,0.275,0.8926380368098159,0.7083333333333334,False,False
MUT__NF1,0.275,0.8926380368098159,0.7083333333333334,False,False
METH__CBLB,0.275,0.8926380368098159,0.7083333333333334,False,False
CNV__CDK12,0.275,0.8926380368098159,0.7083333333333334,False,False
METH__KHDRBS1,0.275,0.8926380368098159,0.7083333333333334,False,False
CNV__PRKACA,0.275,0.8926380368098159,0.7083333333333334,False,False
CNV__SMARCE1,0.26666666666666666,0.8926380368098159,0.7083333333333334,False,False
CNV__MSI2,0.26666666666666666,0.8926380368098159,0.7083333333333334,False,False
METH__UPF1,0.26666666666666666,0.8926380368098159,0.7083333333333334,False,False
METH__QTRTD1,0.25833333333333336,0.8926380368098159,0.7083333333333334,False,False
CNV__BRIP1,0.25833333333333336,0.8926380368098159,0.7083333333333334,False,False
CNV__SPOP,0.25,0.8926380368098159,0.7083333333333334,False,False
METH__NDUFB9,0.24166666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__PRKAR1A,0.24166666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__REL,0.24166666666666667,0.8926380368098159,0.7083333333333334,False,False
METH__ATG2A,0.24166666666666667,0.8926380368098159,0.7083333333333334,False,False
METH__SMG7,0.24166666666666667,0.8926380368098159,0.7083333333333334,False,False
METH__FBXO15,0.24166666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__XPO1,0.23333333333333334,0.8926380368098159,0.7083333333333334,False,False
CNV__CLTC,0.23333333333333334,0.8926380368098159,0.7083333333333334,False,False
CNV__BCL7A,0.225,0.8926380368098159,0.7083333333333334,False,False
METH__METTL13,0.21666666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__MLLT6,0.21666666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__SOX9,0.21666666666666667,0.8926380368098159,0.7083333333333334,False,False
CNV__ETV4,0.20833333333333334,0.8926380368098159,0.7083333333333334,False,False
CNV__CD79B,0.20833333333333334,0.8926380368098159,0.7083333333333334,False,False
METH__PRMT7,0.20833333333333334,0.8926380368098159,0.7083333333333334,False,False
CNV__BCL11A,0.20833333333333334,0.8926380368098159,0.7083333333333334,False,False
METH__ADAM9,0.20833333333333334,0.8926380368098159,0.7083333333333334,False,False
CNV__HLF,0.2,0.8926380368098159,0.7083333333333334,False,False
CNV__SEPTIN9,0.2,0.8926380368098159,0.7083333333333334,False,False
CNV__WNK4,0.19166666666666668,0.8926380368098159,0.7083333333333334,False,False
CNV__KEAP1,0.19166666666666668,0.8926380368098159,0.7083333333333334,False,False
CNV__LASP1,0.19166666666666668,0.8926380368098159,0.7083333333333334,False,False
CNV__TBX3,0.18333333333333332,0.8926380368098159,0.7083333333333334,False,False
METH__WWOX,0.18333333333333332,0.8926380368098159,0.7083333333333334,False,False
METH__ESRRA,0.18333333333333332,0.8926380368098159,0.7083333333333334,False,False
CNV__GNA13,0.18333333333333332,0.8926380368098159,0.7083333333333334,False,False
METH__RALY,0.18333333333333332,0.8926380368098159,0.7083333333333334,False,False
METH__STX3,0.18333333333333332,0.8926380368098159,0.7083333333333334,False,False
METH__C20orf72,0.175,0.8926380368098159,0.7083333333333334,False,False
CNV__STAT3,0.175,0.8926380368098159,0.7083333333333334,False,False
METH__TTC9C,0.175,0.8926380368098159,0.7083333333333334,False,False
METH__MLF1IP,0.16666666666666666,0.8926380368098159,0.7083333333333334,False,False
METH__C1GALT1,0.15833333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__RPS27,0.15833333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__REV3L,0.15,0.8926380368098159,0.7083333333333334,False,False
CNV__SRSF2,0.15,0.8926380368098159,0.7083333333333334,False,False
METH__KIAA0753,0.14166666666666666,0.8926380368098159,0.7083333333333334,False,False
METH__NCAPD2,0.13333333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__CENPF,0.13333333333333333,0.8926380368098159,0.7083333333333334,False,False
CNV__FANCL,0.13333333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__DNAJC27,0.13333333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__ATP5E,0.125,0.8926380368098159,0.7083333333333334,False,False
METH__SFRS6,0.125,0.8926380368098159,0.7083333333333334,False,False
METH__RNF44,0.125,0.8926380368098159,0.7083333333333334,False,False
METH__C22orf13,0.11666666666666667,0.8926380368098159,0.7083333333333334,False,False
METH__PSPC1,0.10833333333333334,0.8926380368098159,0.7083333333333334,False,False
METH__SUV420H2,0.10833333333333334,0.8926380368098159,0.7083333333333334,False,False
METH__RMND5B,0.10833333333333334,0.8926380368098159,0.7083333333333334,False,False
METH__LOC100216545,0.10833333333333334,0.8926380368098159,0.7083333333333334,False,False
METH__WAPAL,0.1,0.8926380368098159,0.7083333333333334,False,False
METH__LRPPRC,0.1,0.8926380368098159,0.7083333333333334,False,False
METH__HBP1,0.1,0.8926380368098159,0.7083333333333334,False,False
METH__CEP72,0.1,0.8926380368098159,0.7083333333333334,False,False
METH__SAPS1,0.1,0.8926380368098159,0.7083333333333334,False,False
METH__BRIP1,0.09166666666666666,0.8926380368098159,0.7083333333333334,False,False
METH__CDC40,0.09166666666666666,0.8926380368098159,0.7083333333333334,False,False
METH__SFRS14,0.09166666666666666,0.8926380368098159,0.7083333333333334,False,False
METH__WBP4,0.09166666666666666,0.8926380368098159,0.7083333333333334,False,False
MUT__MSH6,0.09166666666666666,0.8926380368098159,0.7083333333333334,False,False
METH__RNF146,0.09166666666666666,0.8926380368098159,0.7083333333333334,False,False
METH__BTF3L4,0.09166666666666666,0.8926380368098159,0.7083333333333334,False,False
METH__ASNSD1,0.09166666666666666,0.8926380368098159,0.7083333333333334,False,False
METH__LOC256880,0.075,0.8926380368098159,0.7083333333333334,False,False
METH__TGS1,0.075,0.8926380368098159,0.7083333333333334,False,False
METH__ZNF292,0.075,0.8926380368098159,0.7083333333333334,False,False
METH__TMEM68,0.075,0.8926380368098159,0.7083333333333334,False,False
METH__PRPF40A,0.075,0.8926380368098159,0.7083333333333334,False,False
MUT__CTCF,0.06666666666666667,0.8926380368098159,0.7083333333333334,False,False
METH__TRIM23,0.06666666666666667,0.8926380368098159,0.7083333333333334,False,False
METH__USPL1,0.06666666666666667,0.8926380368098159,0.7083333333333334,False,False
METH__CEP70,0.06666666666666667,0.8926380368098159,0.7083333333333334,False,False
METH__ZNF646,0.058333333333333334,0.8926380368098159,0.7083333333333334,False,False
METH__ARMC6,0.058333333333333334,0.8926380368098159,0.7083333333333334,False,False
METH__SPTAN1,0.058333333333333334,0.8926380368098159,0.7083333333333334,False,False
METH__ZFC3H1,0.058333333333333334,0.8926380368098159,0.7083333333333334,False,False
METH__CDC20,0.058333333333333334,0.8926380368098159,0.7083333333333334,False,False
METH__CDK13,0.05,0.8926380368098159,0.7083333333333334,False,False
METH__TAF10,0.05,0.8926380368098159,0.7083333333333334,False,False
MUT__PRR14,0.05,0.8926380368098159,0.7083333333333334,False,False
METH__RUVBL2,0.041666666666666664,0.8926380368098159,0.7083333333333334,False,False
MUT__KMT2B,0.041666666666666664,0.8926380368098159,0.7083333333333334,False,False
METH__CTH,0.041666666666666664,0.8926380368098159,0.7083333333333334,False,False
METH__NAB2,0.041666666666666664,0.8926380368098159,0.7083333333333334,False,False
METH__ANAPC11,0.041666666666666664,0.8926380368098159,0.7083333333333334,False,False
METH__RPS14,0.03333333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__SPCS2,0.03333333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__INTS12,0.03333333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__ING4,0.03333333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__GALNT4,0.03333333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__DDX55,0.03333333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__PIAS4,0.025,0.8926380368098159,0.7083333333333334,False,False
METH__WDR89,0.025,0.8926380368098159,0.7083333333333334,False,False
METH__PBRM1,0.025,0.8926380368098159,0.7083333333333334,False,False
MUT__MAP2,0.025,0.8926380368098159,0.7083333333333334,False,False
METH__FAM76B,0.016666666666666666,0.8926380368098159,0.7083333333333334,False,False
METH__C1orf31,0.016666666666666666,0.8926380368098159,0.7083333333333334,False,False
METH__NFYA,0.016666666666666666,0.8926380368098159,0.7083333333333334,False,False
METH__QSER1,0.016666666666666666,0.8926380368098159,0.7083333333333334,False,False
METH__UBR2,0.008333333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__PPME1,0.008333333333333333,0.8926380368098159,0.7083333333333334,False,False
MUT__CLTCL1,0.008333333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__MRPL12,0.008333333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__C6orf130,0.008333333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__SERP1,0.008333333333333333,0.8926380368098159,0.7083333333333334,False,False
MUT__WRN,0.008333333333333333,0.8926380368098159,0.7083333333333334,False,False
MUT__ATF7IP,0.008333333333333333,0.8926380368098159,0.7083333333333334,False,False
MUT__NCOR2,0.008333333333333333,0.8926380368098159,0.7083333333333334,False,False
MUT__ZNF208,0.008333333333333333,0.8926380368098159,0.7083333333333334,False,False
MUT__SPEN,0.008333333333333333,0.8926380368098159,0.7083333333333334,False,False
METH__HEATR7A,0.008333333333333333,0.8926380368098159,0.7083333333333334,False,False
MUT__PTPRB,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PTPRK,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__AXIN2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PTPN13,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__IRAK1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PLAG1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ERCC4,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MB21D2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ELF4,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CHD4,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SMAD3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__POT1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RASA1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__FGFR3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__WNK4,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SETBP1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PTPRD,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__LPAR4,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__HSP90AB1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MGA,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__IDH2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__FBXO11,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CBFB,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__BIRC3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ZBTB16,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RGPD3,0.0,0.8926380368098159,0.7083333333333334,False,False
METH__C2CD3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__AKT1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RUNX1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SUFU,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RAD51C,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RSPH10B2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PPP6C,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PAK2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ZNF521,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__IFNAR1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__TOP2A,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ZNF626,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SDHD,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__STIL,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__DAXX,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__TRIM33,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__FOXO3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MLLT1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MITF,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__BAP1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CCDC6,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__NIN,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__WNK2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__BCL6,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SPOP,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PPARG,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RPL5,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RABEP1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CDH1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MRTFA,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__KNL1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__FANCG,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ZEB1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__MAP3K13,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__IRS4,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__IFNGR1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ESRRA,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__AKT3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PARP4,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__PTPRC,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__DCAF12L2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__BCL7A,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__TFG,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__LDB1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ARHGAP5,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ZFP36L1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RAD51D,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CLIP1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__FOXP1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__BIRC6,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__NCOA1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__NXF1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__TRIM24,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__NFKBIA,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CUL3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__NT5C3A,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__AXIN1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CYLD,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ALK,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ALB,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__CCNB1IP1,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__KLHL36,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__GNAQ,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__H3-3A,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__BRD7,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ERBB3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__FGFR2,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RNF213,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__RPS6KA3,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__SDHB,0.0,0.8926380368098159,0.7083333333333334,False,False
MUT__ABI1,0.0,0.8926380368098159,0.7083333333333334,False,False
