feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__NIBAN2,97,47,0.97,0.17000000178813934,0.49,0.19,True,0.992,unimodal,0.71,True
TPM__SEPTIN6,96,46,0.96,0.1599999964237213,-0.46,0.21,True,0.832,unimodal,0.71,True
TPM__CTSD,95,45,0.95,0.1899999976158142,0.52,0.19,True,0.458,unimodal,0.71,True
TPM__ITGA3,94,44,0.94,0.1899999976158142,0.49,0.19,True,0.181,unimodal,0.71,True
TPM__PALD1,94,44,0.94,0.1599999964237213,-0.44,0.16,True,0.181,unimodal,0.71,True
TPM__ARHGAP9,93,43,0.93,0.15000000596046448,-0.49,0.2,True,0.053,unimodal,0.71,True
TPM__TNFRSF12A,91,41,0.91,0.18000000715255737,0.47,0.18,False,0.002,worst_case,0.8926380368098159,True
TPM__FAM174A,91,41,0.91,0.1599999964237213,0.44,0.17,False,0.002,worst_case,0.8926380368098159,True
TPM__PRSS23,90,40,0.9,0.18000000715255737,0.47,0.15,False,0.0,worst_case,0.8926380368098159,True
TPM__PERP,90,40,0.9,0.1599999964237213,0.44,0.18,False,0.0,worst_case,0.8926380368098159,True
