feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__LAPTM4A,100,50,1.0,0.20000000298023224,0.4,0.18,True,1.0,unimodal,0.7,True
METH__AGAP2,100,50,1.0,0.23000000417232513,-0.33,0.18,True,1.0,unimodal,0.7,True
TPM__TSPOAP1-AS1,100,50,1.0,0.23000000417232513,-0.34,0.17,True,1.0,unimodal,0.7,True
TPM__SH3BP4,100,50,1.0,0.20999999344348907,0.34,0.17,True,1.0,unimodal,0.7,True
TPM__MFNG,100,50,1.0,0.20000000298023224,-0.29,0.18,True,1.0,unimodal,0.7,True
TPM__FAM78A,99,49,0.99,0.2199999988079071,-0.36,0.17,True,1.0,unimodal,0.7,True
TPM__MANBAL,99,49,0.99,0.23999999463558197,0.39,0.17,True,1.0,unimodal,0.7,True
TPM__RPL3,99,49,0.99,0.1599999964237213,-0.38,0.15,True,1.0,unimodal,0.7,True
TPM__PARVA,99,49,0.99,0.17000000178813934,0.31,0.17,True,1.0,unimodal,0.7,True
METH__CCM2,98,48,0.98,0.25999999046325684,0.35,0.2,True,1.0,unimodal,0.7,True
TPM__MIR142HG,98,48,0.98,0.2800000011920929,-0.32,0.22,True,1.0,unimodal,0.7,True
TPM__RPL18A,98,48,0.98,0.14000000059604645,-0.36,0.19,True,1.0,unimodal,0.7,True
TPM__CUEDC1,97,47,0.97,0.23000000417232513,0.38,0.16,True,0.992,unimodal,0.7,True
TPM__P2RY8,97,47,0.97,0.23999999463558197,-0.26,0.18,True,0.992,unimodal,0.7,True
TPM__PTPN21,97,47,0.97,0.12999999523162842,0.3,0.17,True,0.992,unimodal,0.7,True
TPM__TMEM51,97,47,0.97,0.18000000715255737,0.32,0.17,True,0.992,unimodal,0.7,True
TPM__LAMB2,97,47,0.97,0.23000000417232513,0.39,0.16,True,0.992,unimodal,0.7,True
TPM__NTN4,95,45,0.95,0.1599999964237213,0.4,0.17,True,0.458,unimodal,0.7,True
TPM__FAM114A1,95,45,0.95,0.1899999976158142,0.37,0.16,True,0.458,unimodal,0.7,True
TPM__FKBP9P1,95,45,0.95,0.07999999821186066,0.34,0.17,True,0.458,unimodal,0.7,True
TPM__ATP1B1,93,43,0.93,0.20999999344348907,0.36,0.19,True,0.053,unimodal,0.7,True
TPM__CNN3-DT,93,43,0.93,0.10999999940395355,0.34,0.18,True,0.053,unimodal,0.7,True
METH__LAMB2,93,43,0.93,0.20999999344348907,-0.23,0.18,True,0.053,unimodal,0.7,True
TPM__CTTN,93,43,0.93,0.2199999988079071,0.32,0.2,True,0.053,unimodal,0.7,True
TPM__INPP5D,93,43,0.93,0.20999999344348907,-0.34,0.24,True,0.053,unimodal,0.7,True
TPM__TNS2,92,42,0.92,0.12999999523162842,0.36,0.18,False,0.013,worst_case,0.8897435897435897,True
TPM__WFDC3,91,41,0.91,0.10000000149011612,0.36,0.17,False,0.002,worst_case,0.8897435897435897,True
TPM__LINC01186,91,41,0.91,0.10999999940395355,0.37,0.18,False,0.002,worst_case,0.8897435897435897,True
TPM__CAP2,90,40,0.9,0.1599999964237213,0.32,0.18,False,0.0,worst_case,0.8897435897435897,True
TPM__RIPK4,90,40,0.9,0.14000000059604645,0.35,0.16,False,0.0,worst_case,0.8897435897435897,True
TPM__SEPTIN10,90,40,0.9,0.20000000298023224,0.26,0.16,False,0.0,worst_case,0.8897435897435897,True
