feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__LRRC49,100,50,1.0,0.07999999821186066,-0.16,0.2,True,1.0,unimodal,0.71,True
METH__NRP1,100,50,1.0,0.10000000149011612,-0.26,0.2,True,1.0,unimodal,0.71,True
TPM__PIK3CG,100,50,1.0,0.10000000149011612,-0.26,0.18,True,1.0,unimodal,0.71,True
TPM__NCKAP1L,100,50,1.0,0.10999999940395355,-0.27,0.21,True,1.0,unimodal,0.71,True
METH__ZNF697,100,50,1.0,0.09000000357627869,-0.21,0.24,True,1.0,unimodal,0.71,True
METH__DSTN,100,50,1.0,0.10999999940395355,-0.24,0.2,True,1.0,unimodal,0.71,True
METH__LAMB2,100,50,1.0,0.10000000149011612,-0.16,0.21,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.12999999523162842,-0.28,0.2,True,1.0,unimodal,0.71,True
METH__C9orf150,99,49,0.99,0.10000000149011612,-0.24,0.22,True,1.0,unimodal,0.71,True
METH__THAP10,99,49,0.99,0.07999999821186066,-0.17,0.22,True,1.0,unimodal,0.71,True
METH__KLF4,99,49,0.99,0.09000000357627869,-0.23,0.24,True,1.0,unimodal,0.71,True
METH__TEAD4,98,48,0.98,0.07999999821186066,-0.22,0.25,True,1.0,unimodal,0.71,True
METH__FST,98,48,0.98,0.03999999910593033,-0.17,0.2,True,1.0,unimodal,0.71,True
METH__CD276,97,47,0.97,0.05999999865889549,-0.17,0.2,True,0.992,unimodal,0.71,True
METH__FLJ41603,92,42,0.92,0.05000000074505806,-0.22,0.2,False,0.013,worst_case,0.899002493765586,True
METH__CHCHD4,92,42,0.92,0.019999999552965164,0.18,0.2,False,0.013,worst_case,0.899002493765586,True
