feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__ITGA3,100,50,1.0,0.1599999964237213,0.33,0.19,True,1.0,unimodal,0.71,True
METH__THBS1,100,50,1.0,0.18000000715255737,-0.32,0.22,True,1.0,unimodal,0.71,True
TPM__TNFRSF12A,100,50,1.0,0.20000000298023224,0.34,0.21,True,1.0,unimodal,0.71,True
TPM__PPIC,100,50,1.0,0.20000000298023224,0.33,0.17,True,1.0,unimodal,0.71,True
METH__PPIC,100,50,1.0,0.11999999731779099,-0.31,0.16,True,1.0,unimodal,0.71,True
METH__UGGT2,100,50,1.0,0.10999999940395355,-0.28,0.19,True,1.0,unimodal,0.71,True
METH__EIF4E,100,50,1.0,0.10999999940395355,-0.24,0.15,True,1.0,unimodal,0.71,True
METH__MIR574,100,50,1.0,0.11999999731779099,-0.32,0.16,True,1.0,unimodal,0.71,True
TPM__LGALS3,100,50,1.0,0.1899999976158142,0.39,0.17,True,1.0,unimodal,0.71,True
TPM__ELOVL1,100,50,1.0,0.12999999523162842,0.35,0.17,True,1.0,unimodal,0.71,True
METH__GAS2L3,100,50,1.0,0.1899999976158142,-0.41,0.17,True,1.0,unimodal,0.71,True
METH__PATL1,100,50,1.0,0.17000000178813934,-0.37,0.19,True,1.0,unimodal,0.71,True
METH__TCEANC,100,50,1.0,0.07000000029802322,-0.29,0.17,True,1.0,unimodal,0.71,True
TPM__SH2D3C,100,50,1.0,0.20999999344348907,-0.38,0.18,True,1.0,unimodal,0.71,True
METH__THOC6,100,50,1.0,0.12999999523162842,-0.24,0.19,True,1.0,unimodal,0.71,True
METH__CCDC12,100,50,1.0,0.20000000298023224,-0.29,0.18,True,1.0,unimodal,0.71,True
METH__GPX4,100,50,1.0,0.07000000029802322,-0.28,0.2,True,1.0,unimodal,0.71,True
TPM__LINC00511,100,50,1.0,0.14000000059604645,0.35,0.17,True,1.0,unimodal,0.71,True
TPM__LIFR-AS1,100,50,1.0,0.0,0.09,0.17,True,1.0,unimodal,0.71,True
TPM__SGMS2,100,50,1.0,0.14000000059604645,0.31,0.18,True,1.0,unimodal,0.71,True
TPM__PLEC,100,50,1.0,0.14000000059604645,0.32,0.16,True,1.0,unimodal,0.71,True
TPM__SLC38A5,100,50,1.0,0.14000000059604645,-0.35,0.16,True,1.0,unimodal,0.71,True
METH__ABCD3,99,49,0.99,0.07999999821186066,-0.25,0.21,True,1.0,unimodal,0.71,True
METH__SPAG9,99,49,0.99,0.12999999523162842,-0.3,0.2,True,1.0,unimodal,0.71,True
METH__DSTN,99,49,0.99,0.11999999731779099,-0.27,0.22,True,1.0,unimodal,0.71,True
METH__GABARAPL1,99,49,0.99,0.07000000029802322,-0.25,0.18,True,1.0,unimodal,0.71,True
METH__TMEM49,99,49,0.99,0.14000000059604645,-0.29,0.2,True,1.0,unimodal,0.71,True
METH__LRIG3,98,48,0.98,0.12999999523162842,-0.3,0.17,True,1.0,unimodal,0.71,True
METH__ATP6V1D,98,48,0.98,0.11999999731779099,-0.24,0.18,True,1.0,unimodal,0.71,True
TPM__RPL29P19,97,47,0.97,0.009999999776482582,0.05,0.15,True,0.992,unimodal,0.71,True
METH__LRBA,93,43,0.93,0.009999999776482582,-0.08,0.19,True,0.053,unimodal,0.71,True
CNV__NFATC2,92,42,0.92,0.09000000357627869,0.29,0.18,False,0.013,worst_case,0.8942505133470227,True
TPM__RNA5SP187,92,42,0.92,0.03999999910593033,-0.18,0.17,False,0.013,worst_case,0.8942505133470227,True
CNV__GNAS,91,41,0.91,0.07000000029802322,0.28,0.18,False,0.002,worst_case,0.8942505133470227,True
