feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__MIR142HG,100,50,1.0,0.3199999928474426,-0.32,0.28,True,1.0,unimodal,0.71,True
TPM__TJP1,100,50,1.0,0.3199999928474426,0.44,0.24,True,1.0,unimodal,0.71,True
TPM__CTTN,100,50,1.0,0.3100000023841858,0.45,0.22,True,1.0,unimodal,0.71,True
TPM__IKZF1,100,50,1.0,0.33000001311302185,-0.39,0.29,True,1.0,unimodal,0.71,True
TPM__PRSS23,100,50,1.0,0.25,0.51,0.25,True,1.0,unimodal,0.71,True
TPM__ARHGAP29,100,50,1.0,0.1899999976158142,0.5,0.23,True,1.0,unimodal,0.71,True
TPM__ITGA3,99,49,0.99,0.25999999046325684,0.51,0.24,True,1.0,unimodal,0.71,True
METH__BZRAP1,98,49,0.98,0.2800000011920929,0.42,0.25,True,1.0,unimodal,0.71,True
TPM__SDC4,98,48,0.98,0.30000001192092896,0.52,0.26,True,1.0,unimodal,0.71,True
METH__TJP1,98,48,0.98,0.3199999928474426,-0.45,0.26,True,1.0,unimodal,0.71,True
TPM__PTPN7,98,48,0.98,0.33000001311302185,-0.33,0.28,True,1.0,unimodal,0.71,True
TPM__IL13RA1,98,48,0.98,0.27000001072883606,0.43,0.24,True,1.0,unimodal,0.71,True
METH__WDR93,97,47,0.97,0.30000001192092896,-0.28,0.21,True,0.992,unimodal,0.71,True
TPM__HRCT1,96,46,0.96,0.12999999523162842,0.53,0.26,True,0.832,unimodal,0.71,True
TPM__TNFRSF12A,96,46,0.96,0.2800000011920929,0.49,0.23,True,0.832,unimodal,0.71,True
TPM__NCKAP1L,96,46,0.96,0.2800000011920929,-0.35,0.26,True,0.832,unimodal,0.71,True
METH__UGGT2,96,46,0.96,0.3400000035762787,-0.31,0.25,True,0.832,unimodal,0.71,True
METH__LAMB2,94,44,0.94,0.28999999165534973,-0.19,0.22,True,0.181,unimodal,0.71,True
METH__PEX11A,94,44,0.94,0.3100000023841858,-0.27,0.21,True,0.181,unimodal,0.71,True
TPM__RCSD1,93,43,0.93,0.3100000023841858,-0.31,0.23,True,0.053,unimodal,0.71,True
TPM__LAPTM4A,92,42,0.92,0.2199999988079071,0.45,0.23,False,0.013,worst_case,0.890745501285347,True
TPM__AMOTL2,92,42,0.92,0.27000001072883606,0.47,0.25,False,0.013,worst_case,0.890745501285347,True
TPM__CHMP3,90,40,0.9,0.20000000298023224,0.44,0.23,False,0.0,worst_case,0.890745501285347,True
TPM__WAS,90,40,0.9,0.33000001311302185,-0.41,0.28,False,0.0,worst_case,0.890745501285347,True
