feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__CD63,100,50,1.0,0.07999999821186066,0.4,0.2,True,1.0,unimodal,0.71,True
TPM__RCSD1,100,50,1.0,0.029999999329447746,-0.21,0.2,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.029999999329447746,-0.17,0.21,True,1.0,unimodal,0.71,True
CNV__ERBB2,100,50,1.0,0.07000000029802322,0.03,0.21,True,1.0,unimodal,0.71,True
CNV__IKZF3,100,50,1.0,0.07000000029802322,0.05,0.2,True,1.0,unimodal,0.71,True
TPM__ARHGAP9,100,50,1.0,0.019999999552965164,-0.12,0.21,True,1.0,unimodal,0.71,True
TPM__CD151,100,50,1.0,0.03999999910593033,0.34,0.19,True,1.0,unimodal,0.71,True
METH__MIR574,97,47,0.97,0.029999999329447746,-0.23,0.21,True,0.992,unimodal,0.71,True
METH__TPD52L1,97,47,0.97,0.0,-0.03,0.22,True,0.992,unimodal,0.71,True
CNV__CDK12,97,47,0.97,0.009999999776482582,0.07,0.19,True,0.992,unimodal,0.71,True
METH__OPHN1,95,45,0.95,0.019999999552965164,-0.15,0.21,True,0.458,unimodal,0.71,True
METH__LRRC49,91,41,0.91,0.029999999329447746,-0.2,0.22,False,0.002,worst_case,0.89680330634278,True
TPM__SNORA31,91,41,0.91,0.009999999776482582,-0.07,0.18,False,0.002,worst_case,0.89680330634278,True
