feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__TRPM4,100,50,1.0,0.17000000178813934,-0.43,0.24,True,1.0,unimodal,0.7,True
TPM__PATJ,100,50,1.0,0.05999999865889549,-0.21,0.15,True,1.0,unimodal,0.7,True
TPM__EPHB4,100,50,1.0,0.05999999865889549,-0.2,0.16,True,1.0,unimodal,0.7,True
METH__PLAC2,100,50,1.0,0.05999999865889549,0.16,0.15,True,1.0,unimodal,0.7,True
TPM__MSH5-SAPCD1,100,50,1.0,0.009999999776482582,0.06,0.16,True,1.0,unimodal,0.7,True
TPM__MPZ,100,50,1.0,0.05999999865889549,0.27,0.17,True,1.0,unimodal,0.7,True
TPM__RBBP8NL,100,50,1.0,0.1899999976158142,-0.28,0.15,True,1.0,unimodal,0.7,True
TPM__TMEM54,100,50,1.0,0.03999999910593033,-0.19,0.17,True,1.0,unimodal,0.7,True
TPM__ITGA3,100,50,1.0,0.0,0.14,0.17,True,1.0,unimodal,0.7,True
TPM__GRHL2,100,50,1.0,0.1899999976158142,-0.27,0.17,True,1.0,unimodal,0.7,True
TPM__GPSM3,100,50,1.0,0.05999999865889549,0.2,0.16,True,1.0,unimodal,0.7,True
TPM__MIR200CHG,100,50,1.0,0.10999999940395355,-0.28,0.19,True,1.0,unimodal,0.7,True
TPM__OVOL1,100,50,1.0,0.1599999964237213,-0.31,0.17,True,1.0,unimodal,0.7,True
TPM__CDCP1,100,50,1.0,0.019999999552965164,-0.06,0.2,True,1.0,unimodal,0.7,True
TPM__PPIC,100,50,1.0,0.019999999552965164,-0.07,0.19,True,1.0,unimodal,0.7,True
TPM__ANXA2,100,50,1.0,0.009999999776482582,0.02,0.17,True,1.0,unimodal,0.7,True
TPM__CCDC88A,100,50,1.0,0.14000000059604645,0.27,0.16,True,1.0,unimodal,0.7,True
TPM__RNF223,100,50,1.0,0.11999999731779099,-0.27,0.17,True,1.0,unimodal,0.7,True
TPM__NQO1,100,50,1.0,0.009999999776482582,-0.0,0.17,True,1.0,unimodal,0.7,True
METH__ANKRD44,100,50,1.0,0.0,0.16,0.16,True,1.0,unimodal,0.7,True
TPM__BICDL2,100,50,1.0,0.1899999976158142,-0.31,0.17,True,1.0,unimodal,0.7,True
TPM__CLDN4,100,50,1.0,0.07000000029802322,-0.15,0.16,True,1.0,unimodal,0.7,True
METH__PLEKHF2,100,50,1.0,0.11999999731779099,0.28,0.14,True,1.0,unimodal,0.7,True
METH__NUMA1,100,50,1.0,0.07000000029802322,0.22,0.16,True,1.0,unimodal,0.7,True
METH__SLC44A2,100,50,1.0,0.029999999329447746,0.14,0.15,True,1.0,unimodal,0.7,True
TPM__CBLC,100,50,1.0,0.1599999964237213,-0.27,0.18,True,1.0,unimodal,0.7,True
TPM__RRAS,100,50,1.0,0.009999999776482582,-0.07,0.16,True,1.0,unimodal,0.7,True
METH__KDELR2,100,50,1.0,0.15000000596046448,0.32,0.19,True,1.0,unimodal,0.7,True
TPM__ARSJ,99,49,0.99,0.029999999329447746,0.17,0.17,True,1.0,unimodal,0.7,True
TPM__TRPV2,99,49,0.99,0.05000000074505806,0.2,0.16,True,1.0,unimodal,0.7,True
TPM__AP1M2,99,49,0.99,0.09000000357627869,-0.21,0.16,True,1.0,unimodal,0.7,True
TPM__ARHGAP30,99,49,0.99,0.0,-0.18,0.19,True,1.0,unimodal,0.7,True
METH__NOSIP,99,49,0.99,0.05999999865889549,0.24,0.19,True,1.0,unimodal,0.7,True
METH__TLCD2,99,49,0.99,0.03999999910593033,0.22,0.16,True,1.0,unimodal,0.7,True
TPM__TNFRSF12A,98,48,0.98,0.009999999776482582,0.05,0.2,True,1.0,unimodal,0.7,True
TPM__FLI1,98,48,0.98,0.029999999329447746,0.17,0.17,True,1.0,unimodal,0.7,True
TPM__ACAP1,98,48,0.98,0.0,-0.05,0.19,True,1.0,unimodal,0.7,True
METH__MTMR11,98,48,0.98,0.029999999329447746,0.21,0.16,True,1.0,unimodal,0.7,True
TPM__LAPTM4A,97,47,0.97,0.009999999776482582,-0.01,0.18,True,0.992,unimodal,0.7,True
TPM__SDC1,97,47,0.97,0.03999999910593033,-0.15,0.17,True,0.992,unimodal,0.7,True
METH__SSH3,97,47,0.97,0.019999999552965164,0.12,0.16,True,0.992,unimodal,0.7,True
TPM__PCYT1B,96,46,0.96,0.05999999865889549,0.23,0.19,True,0.832,unimodal,0.7,True
TPM__GMFG,96,46,0.96,0.019999999552965164,0.1,0.23,True,0.832,unimodal,0.7,True
TPM__KIAA1671,96,46,0.96,0.05000000074505806,-0.16,0.17,True,0.832,unimodal,0.7,True
TPM__DMBX1,96,46,0.96,0.03999999910593033,-0.19,0.18,True,0.832,unimodal,0.7,True
TPM__IL2RG,96,46,0.96,0.0,-0.05,0.16,True,0.832,unimodal,0.7,True
METH__AGAP2,95,45,0.95,0.0,-0.15,0.17,True,0.458,unimodal,0.7,True
TPM__CDC42BPB,95,45,0.95,0.009999999776482582,-0.08,0.2,True,0.458,unimodal,0.7,True
TPM__TM4SF1-AS1,95,45,0.95,0.019999999552965164,-0.09,0.17,True,0.458,unimodal,0.7,True
TPM__TACC2,95,45,0.95,0.029999999329447746,-0.13,0.16,True,0.458,unimodal,0.7,True
TPM__RHBDL2,94,44,0.94,0.029999999329447746,-0.08,0.16,True,0.181,unimodal,0.7,True
METH__LRTOMT,94,44,0.94,0.07000000029802322,0.22,0.16,True,0.181,unimodal,0.7,True
TPM__LDLRAD3,93,45,0.93,0.0,0.07,0.16,True,0.458,unimodal,0.7,True
TPM__MID2,92,42,0.92,0.009999999776482582,-0.06,0.2,False,0.013,worst_case,0.8897435897435897,True
METH__PKP2,92,42,0.92,0.009999999776482582,0.15,0.16,False,0.013,worst_case,0.8897435897435897,True
TPM__NALF1,92,42,0.92,0.03999999910593033,0.21,0.17,False,0.013,worst_case,0.8897435897435897,True
TPM__LINC02894,91,41,0.91,0.07000000029802322,-0.22,0.16,False,0.002,worst_case,0.8897435897435897,True
METH__PFDN2,90,40,0.9,0.05000000074505806,0.14,0.15,False,0.0,worst_case,0.8897435897435897,True
