feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__FAM114A1,100,50,1.0,0.05000000074505806,-0.31,0.18,True,1.0,unimodal,0.71,True
TPM__IGLV5-52,100,50,1.0,0.03999999910593033,-0.17,0.15,True,1.0,unimodal,0.71,True
METH__EIF4E,100,50,1.0,0.07000000029802322,-0.23,0.16,True,1.0,unimodal,0.71,True
METH__C7orf30,100,50,1.0,0.10000000149011612,-0.32,0.16,True,1.0,unimodal,0.71,True
METH__ZBTB7A,100,50,1.0,0.019999999552965164,0.26,0.16,True,1.0,unimodal,0.71,True
TPM__CPA4,100,50,1.0,0.05000000074505806,0.3,0.15,True,1.0,unimodal,0.71,True
METH__SPAG9,100,50,1.0,0.09000000357627869,-0.28,0.16,True,1.0,unimodal,0.71,True
METH__FCHO2,100,50,1.0,0.10999999940395355,-0.36,0.18,True,1.0,unimodal,0.71,True
METH__NPHP3,100,50,1.0,0.029999999329447746,-0.25,0.15,True,1.0,unimodal,0.71,True
METH__PTPN14,100,50,1.0,0.03999999910593033,-0.27,0.18,True,1.0,unimodal,0.71,True
TPM__S100A13,100,50,1.0,0.14000000059604645,0.37,0.17,True,1.0,unimodal,0.71,True
TPM__RNVU1-7,100,50,1.0,0.009999999776482582,-0.07,0.17,True,1.0,unimodal,0.71,True
METH__THOC6,100,50,1.0,0.10000000149011612,-0.29,0.16,True,1.0,unimodal,0.71,True
TPM__BEND4,100,50,1.0,0.05000000074505806,-0.17,0.16,True,1.0,unimodal,0.71,True
METH__HSP90AA1,99,49,0.99,0.029999999329447746,0.16,0.16,True,1.0,unimodal,0.71,True
TPM__FAM230C,98,48,0.98,0.0,0.06,0.15,True,1.0,unimodal,0.71,True
TPM__RNA5SP187,97,47,0.97,0.029999999329447746,-0.19,0.19,True,0.992,unimodal,0.71,True
METH__ARHGAP5,97,47,0.97,0.009999999776482582,-0.14,0.18,True,0.992,unimodal,0.71,True
TPM__RNU1-16P,95,45,0.95,0.009999999776482582,-0.13,0.15,True,0.458,unimodal,0.71,True
TPM__RNVU1-25,94,44,0.94,0.0,-0.04,0.16,True,0.181,unimodal,0.71,True
TPM__SNORA22,94,44,0.94,0.019999999552965164,-0.16,0.16,True,0.181,unimodal,0.71,True
TPM__NPEPPSP2,92,42,0.92,0.019999999552965164,-0.13,0.16,False,0.013,worst_case,0.8942505133470227,True
METH__IRF2,92,42,0.92,0.05000000074505806,-0.17,0.17,False,0.013,worst_case,0.8942505133470227,True
METH__TAX1BP3,90,40,0.9,0.029999999329447746,-0.13,0.16,False,0.0,worst_case,0.8942505133470227,True
