feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__SIAH1,100,50,1.0,0.05000000074505806,-0.18,0.22,True,1.0,unimodal,0.71,True
METH__PTGR2,100,50,1.0,0.05999999865889549,-0.24,0.23,True,1.0,unimodal,0.71,True
METH__ZNF697,100,50,1.0,0.09000000357627869,-0.18,0.21,True,1.0,unimodal,0.71,True
METH__KLF4,100,50,1.0,0.09000000357627869,-0.22,0.23,True,1.0,unimodal,0.71,True
METH__SLC1A1,100,50,1.0,0.07999999821186066,-0.17,0.22,True,1.0,unimodal,0.71,True
METH__C9orf30,100,50,1.0,0.05999999865889549,-0.24,0.24,True,1.0,unimodal,0.71,True
METH__C6orf217,100,50,1.0,0.05999999865889549,-0.25,0.25,True,1.0,unimodal,0.71,True
METH__PTPN21,99,49,0.99,0.07999999821186066,-0.17,0.22,True,1.0,unimodal,0.71,True
METH__TMEM150A,99,49,0.99,0.03999999910593033,-0.15,0.23,True,1.0,unimodal,0.71,True
METH__NRIP1,99,49,0.99,0.05000000074505806,-0.15,0.24,True,1.0,unimodal,0.71,True
METH__PRDM4,98,48,0.98,0.05999999865889549,-0.16,0.22,True,1.0,unimodal,0.71,True
METH__SKI,95,45,0.95,0.07000000029802322,-0.2,0.25,True,0.458,unimodal,0.71,True
METH__NDUFV3,95,45,0.95,0.03999999910593033,-0.16,0.24,True,0.458,unimodal,0.71,True
METH__SSU72,94,44,0.94,0.029999999329447746,-0.07,0.25,True,0.181,unimodal,0.71,True
CNV__MAML2,93,43,0.93,0.029999999329447746,0.16,0.24,True,0.053,unimodal,0.71,True
METH__PELP1,93,43,0.93,0.0,0.12,0.23,True,0.053,unimodal,0.71,True
METH__C20orf111,92,42,0.92,0.03999999910593033,-0.12,0.23,False,0.013,worst_case,0.89680330634278,True
METH__MRPL41,92,42,0.92,0.05000000074505806,-0.14,0.25,False,0.013,worst_case,0.89680330634278,True
METH__C10orf114,90,40,0.9,0.03999999910593033,-0.12,0.23,False,0.0,worst_case,0.89680330634278,True
