feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__NCKAP1L,100,50,1.0,0.30000001192092896,-0.41,0.26,True,1.0,unimodal,0.71,True
TPM__PDE1B,100,50,1.0,0.25,-0.41,0.3,True,1.0,unimodal,0.71,True
METH__MAP4K1,100,50,1.0,0.30000001192092896,0.48,0.27,True,1.0,unimodal,0.71,True
METH__TMEM51,100,50,1.0,0.18000000715255737,-0.27,0.28,True,1.0,unimodal,0.71,True
METH__BIN2,100,50,1.0,0.27000001072883606,0.39,0.27,True,1.0,unimodal,0.71,True
METH__FAT1,100,50,1.0,0.23999999463558197,-0.39,0.24,True,1.0,unimodal,0.71,True
METH__PRIC285,100,50,1.0,0.30000001192092896,0.47,0.3,True,1.0,unimodal,0.71,True
METH__WDR93,100,50,1.0,0.14000000059604645,-0.3,0.29,True,1.0,unimodal,0.71,True
TPM__IKZF1,100,50,1.0,0.3199999928474426,-0.38,0.28,True,1.0,unimodal,0.71,True
METH__FERMT3,100,50,1.0,0.28999999165534973,0.44,0.24,True,1.0,unimodal,0.71,True
METH__KRI1,100,50,1.0,0.27000001072883606,0.45,0.25,True,1.0,unimodal,0.71,True
METH__ANKRD44,100,50,1.0,0.25999999046325684,0.42,0.25,True,1.0,unimodal,0.71,True
METH__MGAT1,100,50,1.0,0.28999999165534973,0.43,0.26,True,1.0,unimodal,0.71,True
TPM__CTTN,100,50,1.0,0.27000001072883606,0.47,0.25,True,1.0,unimodal,0.71,True
METH__PTPN14,100,50,1.0,0.2199999988079071,-0.44,0.33,True,1.0,unimodal,0.71,True
TPM__APBB1IP,100,50,1.0,0.15000000596046448,-0.23,0.27,True,1.0,unimodal,0.71,True
TPM__ELMO1,100,50,1.0,0.27000001072883606,-0.44,0.25,True,1.0,unimodal,0.71,True
METH__LRIG3,100,50,1.0,0.20999999344348907,-0.37,0.28,True,1.0,unimodal,0.71,True
METH__TEAD4,100,50,1.0,0.1599999964237213,-0.33,0.25,True,1.0,unimodal,0.71,True
METH__EIF3K,100,50,1.0,0.28999999165534973,0.48,0.27,True,1.0,unimodal,0.71,True
TPM__CD53,100,50,1.0,0.33000001311302185,-0.33,0.3,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.33000001311302185,-0.33,0.3,True,1.0,unimodal,0.71,True
TPM__TJP1,100,50,1.0,0.33000001311302185,0.46,0.24,True,1.0,unimodal,0.71,True
TPM__PIK3CG,100,50,1.0,0.25999999046325684,-0.3,0.33,True,1.0,unimodal,0.71,True
METH__CCM2,100,50,1.0,0.3199999928474426,0.47,0.3,True,1.0,unimodal,0.71,True
METH__ZNF697,100,50,1.0,0.1599999964237213,-0.29,0.31,True,1.0,unimodal,0.71,True
METH__TMEM149,99,49,0.99,0.2800000011920929,0.44,0.26,True,1.0,unimodal,0.71,True
METH__EVL,99,49,0.99,0.23999999463558197,0.37,0.27,True,1.0,unimodal,0.71,True
METH__PARD3B,98,48,0.98,0.15000000596046448,-0.31,0.25,True,1.0,unimodal,0.71,True
METH__TMEM150A,98,48,0.98,0.07000000029802322,-0.22,0.26,True,1.0,unimodal,0.71,True
METH__GPX8,98,48,0.98,0.1599999964237213,-0.36,0.24,True,1.0,unimodal,0.71,True
METH__MIR1469,98,48,0.98,0.25999999046325684,-0.36,0.24,True,1.0,unimodal,0.71,True
METH__AGPHD1,98,48,0.98,0.09000000357627869,-0.27,0.3,True,1.0,unimodal,0.71,True
METH__NPAS2,97,47,0.97,0.23999999463558197,-0.43,0.25,True,0.992,unimodal,0.71,True
METH__RAPH1,96,46,0.96,0.10999999940395355,-0.32,0.3,True,0.832,unimodal,0.71,True
METH__SMAD1,96,46,0.96,0.12999999523162842,-0.26,0.26,True,0.832,unimodal,0.71,True
METH__LAPTM4A,96,46,0.96,0.15000000596046448,-0.3,0.24,True,0.832,unimodal,0.71,True
METH__RBL1,95,45,0.95,0.10999999940395355,0.34,0.25,True,0.458,unimodal,0.71,True
METH__ATG4D,94,44,0.94,0.019999999552965164,0.14,0.25,True,0.181,unimodal,0.71,True
METH__ABHD10,93,44,0.93,0.2199999988079071,-0.42,0.25,True,0.181,unimodal,0.71,True
METH__DSTN,93,43,0.93,0.25,-0.42,0.31,True,0.053,unimodal,0.71,True
