feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__GMFG,100,50,1.0,0.27000001072883606,-0.31,0.2,True,1.0,unimodal,0.71,True
TPM__SLC49A4,100,50,1.0,0.1599999964237213,0.3,0.21,True,1.0,unimodal,0.71,True
TPM__ACAP1,100,50,1.0,0.25,-0.4,0.23,True,1.0,unimodal,0.71,True
TPM__LYL1,100,50,1.0,0.23999999463558197,-0.25,0.2,True,1.0,unimodal,0.71,True
TPM__TJP1,100,50,1.0,0.25999999046325684,0.32,0.2,True,1.0,unimodal,0.71,True
TPM__DEF6,100,50,1.0,0.17000000178813934,-0.37,0.23,True,1.0,unimodal,0.71,True
TPM__ARHGAP15,100,50,1.0,0.27000001072883606,-0.28,0.21,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.3100000023841858,-0.32,0.24,True,1.0,unimodal,0.71,True
METH__PKN1,100,50,1.0,0.25999999046325684,0.37,0.2,True,1.0,unimodal,0.71,True
TPM__RCSD1,100,50,1.0,0.25999999046325684,-0.36,0.2,True,1.0,unimodal,0.71,True
METH__OSM,100,50,1.0,0.28999999165534973,0.39,0.24,True,1.0,unimodal,0.71,True
METH__ARHGDIB,100,50,1.0,0.1899999976158142,0.35,0.21,True,1.0,unimodal,0.71,True
TPM__CTTN,100,50,1.0,0.20000000298023224,0.3,0.21,True,1.0,unimodal,0.71,True
TPM__ELF1,100,50,1.0,0.1599999964237213,-0.36,0.21,True,1.0,unimodal,0.71,True
TPM__ARHGAP9,100,50,1.0,0.20000000298023224,-0.26,0.21,True,1.0,unimodal,0.71,True
METH__TJP1,100,50,1.0,0.2199999988079071,-0.36,0.2,True,1.0,unimodal,0.71,True
METH__GPR39,100,50,1.0,0.20000000298023224,-0.32,0.22,True,1.0,unimodal,0.71,True
TPM__NCKAP1L,100,50,1.0,0.25,-0.32,0.24,True,1.0,unimodal,0.71,True
METH__MIR142,100,50,1.0,0.25999999046325684,0.31,0.24,True,1.0,unimodal,0.71,True
METH__CCM2,100,50,1.0,0.3199999928474426,0.41,0.26,True,1.0,unimodal,0.71,True
TPM__IKZF1,100,50,1.0,0.30000001192092896,-0.35,0.22,True,1.0,unimodal,0.71,True
METH__PTPN6,100,50,1.0,0.2199999988079071,0.37,0.2,True,1.0,unimodal,0.71,True
TPM__CUEDC1,100,50,1.0,0.2800000011920929,0.44,0.26,True,1.0,unimodal,0.71,True
TPM__CD63,100,50,1.0,0.17000000178813934,0.4,0.2,True,1.0,unimodal,0.71,True
METH__BZRAP1,100,50,1.0,0.25,0.35,0.2,True,1.0,unimodal,0.71,True
TPM__DOCK2,100,50,1.0,0.1899999976158142,-0.3,0.2,True,1.0,unimodal,0.71,True
METH__EIF3K,99,49,0.99,0.17000000178813934,0.31,0.24,True,1.0,unimodal,0.71,True
METH__PRIC285,99,49,0.99,0.2199999988079071,0.34,0.21,True,1.0,unimodal,0.71,True
METH__C9orf150,99,49,0.99,0.18000000715255737,-0.32,0.2,True,1.0,unimodal,0.71,True
METH__ARHGEF10,98,48,0.98,0.1599999964237213,-0.28,0.23,True,1.0,unimodal,0.71,True
METH__LRRC49,98,48,0.98,0.1899999976158142,-0.27,0.22,True,1.0,unimodal,0.71,True
METH__PPIC,97,47,0.97,0.18000000715255737,-0.26,0.23,True,0.992,unimodal,0.71,True
METH__MIR1469,97,47,0.97,0.1899999976158142,-0.27,0.21,True,0.992,unimodal,0.71,True
METH__PFN2,97,47,0.97,0.10000000149011612,-0.28,0.19,True,0.992,unimodal,0.71,True
METH__LRIG3,96,46,0.96,0.1899999976158142,-0.25,0.2,True,0.832,unimodal,0.71,True
METH__TBC1D9,95,45,0.95,0.10000000149011612,-0.25,0.24,True,0.458,unimodal,0.71,True
METH__RBM9,94,44,0.94,0.14000000059604645,-0.24,0.2,True,0.181,unimodal,0.71,True
METH__PTPRK,94,44,0.94,0.17000000178813934,-0.26,0.22,True,0.181,unimodal,0.71,True
METH__LCA5,93,43,0.93,0.1599999964237213,-0.24,0.23,True,0.053,unimodal,0.71,True
METH__CD1C,92,42,0.92,0.20000000298023224,-0.29,0.2,False,0.013,worst_case,0.8942505133470227,True
METH__ZNF697,90,40,0.9,0.18000000715255737,-0.25,0.25,False,0.0,worst_case,0.8942505133470227,True
METH__BACE1,90,40,0.9,0.15000000596046448,-0.32,0.21,False,0.0,worst_case,0.8942505133470227,True
METH__TMEM51,90,40,0.9,0.17000000178813934,-0.3,0.24,False,0.0,worst_case,0.8942505133470227,True
