feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__CCM2,100,50,1.0,0.03999999910593033,0.28,0.19,True,1.0,unimodal,0.7,True
METH__SSH3,100,50,1.0,0.009999999776482582,-0.08,0.19,True,1.0,unimodal,0.7,True
TPM__SULT1A1,100,50,1.0,0.23000000417232513,-0.41,0.2,True,1.0,unimodal,0.7,True
METH__FGFR1OP,99,49,0.99,0.029999999329447746,-0.07,0.19,True,1.0,unimodal,0.7,True
METH__MIR2277,97,47,0.97,0.009999999776482582,-0.15,0.19,True,0.992,unimodal,0.7,True
METH__DNAJB1,96,46,0.96,0.009999999776482582,0.16,0.19,True,0.832,unimodal,0.7,True
CNV__HIF1A,95,45,0.95,0.019999999552965164,0.2,0.21,True,0.458,unimodal,0.7,True
CNV__SIX1,94,44,0.94,0.019999999552965164,0.2,0.22,True,0.181,unimodal,0.7,True
CNV__RAD51B,91,41,0.91,0.009999999776482582,0.19,0.2,False,0.002,worst_case,0.8897435897435897,True
CNV__FANCM,91,41,0.91,0.009999999776482582,0.18,0.19,False,0.002,worst_case,0.8897435897435897,True
CNV__KTN1,90,40,0.9,0.009999999776482582,0.19,0.22,False,0.0,worst_case,0.8897435897435897,True
CNV__MAX,90,40,0.9,0.009999999776482582,0.19,0.21,False,0.0,worst_case,0.8897435897435897,True
